  0:   50| [55] [√Before Chapter4]
  1:   58| [45] [――１０年前の事――]
  2:   63| [45] [一緒に本を読んだ日を境に、夏彦と悠里は急速に仲良くなっていた。]
  3:   68| [45] [公園で会ったら遊ぶというだけではなく、悠里が夏彦の家に遊びに来る事もあった……。]
  4:  158| [47] [悠里]
  5:  161| [45] [「おじゃましまーす」]
  6:  166| [47] [夏彦]
  7:  169| [45] [「は、はい、どうぞ」]
  8:  174| [45] [女の子が家に遊びに来るのは初めてだったので、夏彦は少し緊張していた。]
  9:  200| [47] [悠里]
 10:  203| [45] [「わー、夏彦くんちってひろいね」]
 11:  208| [47] [夏彦]
 12:  211| [45] [「そうかな、そうかも」]
 13:  216| [45] [確かに広い家だが、それだけに寂しく感じる事もある。]
 14:  221| [45] [父をすでに亡くし、母の帰りが遅くなりがちな夏彦としては、来客は嬉しかった。]
 15:  226| [45] [悠里はリビングの隅に飾ってあった、デジタルフォトフレームに目を留めて言う。]
 16:  252| [47] [悠里]
 17:  255| [45] [「このしゃしん、夏彦くんのおかあさん？」]
 18:  260| [47] [夏彦]
 19:  263| [45] [「え、あ、うん」]
 20:  268| [45] [そのデジタルフォトフレームには、夏彦と母が並んで写っていた。]
 21:  273| [45] [先日撮ったばかりの写真だ。]
 22:  278| [45] [母は夏彦の肩に手を置いて、かすかに微笑んでいる。]
 23:  304| [47] [悠里]
 24:  307| [45] [「……やさしそうなおかあさんだね？」]
 25:  312| [47] [夏彦]
 26:  315| [45] [「え、やさしい？」]
 27:  320| [47] [夏彦]
 28:  323| [45] [「いっとくけど、母さんはそんなにやさしくないぞ。あたまよくて、かっこいいけど」]
 29:  349| [47] [悠里]
 30:  352| [45] [「ううん、やさしいよぜったい。このえがおみればわかる」]
 31:  360| [47] [悠里]
 32:  363| [45] [「わたしがほしょーするもん」]
 33:  368| [47] [夏彦]
 34:  371| [45] [「悠里にほしょーされてもなぁ……」]
 35:  376| [45] [夏彦も母の事は好きだが、褒められるとなんだかむずがゆい。]
 36:  381| [47] [夏彦]
 37:  384| [45] [「そ、それよりなんかしてあそぼうよ。ベーゴマとか」]
 38:  410| [47] [悠里]
 39:  413| [45] [「じゃあご本もってきたから、いっしょによまない？」]
 40:  418| [47] [夏彦]
 41:  421| [45] [「えっ、また？」]
 42:  447| [47] [悠里]
 43:  450| [45] [「だ、だめかな……こないだのあそび、たのしかったから……」]
 44:  455| [47] [夏彦]
 45:  458| [45] [「あーいや！　だいじょうぶ、いっしょによもう」]
 46:  481| [45] [夏彦が慌てて言うと、悠里は安心したように笑った。]
 47:  624| [45] [――そうして２人で本を読んでいる内に、やがて窓の外が暗くなってきた。]
 48:  629| [47] [夏彦]
 49:  632| [45] [「……あれ、もうこんなじかんだぞ？　かえらなくていいのか？」]
 50:  658| [47] [悠里]
 51:  661| [45] [「えー……もうちょっとだけあそぼうよ」]
 52:  666| [47] [夏彦]
 53:  669| [45] [「でも、もう５じはんだよ？」]
 54:  677| [47] [悠里]
 55:  680| [45] [「そうだけど……でも……」]
 56:  685| [47] [夏彦]
 57:  688| [45] [「もうすぐばんごはんのじかんだよ。ほらほら」]
 58:  714| [47] [悠里]
 59:  717| [45] [「うぅ……うぅ～……」]
 60:  722| [45] [腕時計を見せ付けつつ、夏彦が迫る。]
 61:  727| [45] [悠里は、それから逃げるように顔を背けていたが――]
 62:  753| [47] [悠里]
 63:  756| [45] [「……わかった。わたし、かえる」]
 64:  761| [45] [やがて、諦めたようにそう言った。]
 65:  895| [47] [悠里]
 66:  898| [45] [「またね、夏彦くん」]
 67:  903| [47] [夏彦]
 68:  906| [45] [「うん、じゃあね悠里」]
 69:  945| [45] [悠里がうなずき、家を出て行く。]
 70:  950| [45] [――その背中は、なぜか寂しそうに見えた。]
 71: 1004| [45] [だが、自分の部屋に戻ってしばらく経つと――]
 72: 1009| [47] [夏彦]
 73: 1012| [45] [「……あれ？」]
 74: 1017| [45] [机の上に、悠里の本が置きっぱなしになっている事に気づいた。]
 75: 1022| [47] [夏彦]
 76: 1025| [45] [「わすれてったのか……」]
 77: 1030| [47] [夏彦]
 78: 1033| [45] [「……しかたない、とどけてあげよう」]
 79: 1038| [45] [夏彦は本を手に取り、家を出た。]
 80: 1145| [45] [悠里の家は知っている。]
 81: 1150| [45] [公園で遊んだ後、家の前まで一緒に歩いた事があるからだ。]
 82: 1155| [47] [夏彦]
 83: 1156| [45] [（悠里のいえには、はいったことないんだよな……）]
 84: 1161| [47] [夏彦]
 85: 1162| [45] [（あがらせてもらったりとか、できるかな。悠里のへやってどんなかな……）]
 86: 1224| [45] [どことなく緊張しながら、夏彦は歩く。]
 87: 1282| [45] [やがて見覚えのある市営住宅の前についた。]
 88: 1287| [47] [夏彦]
 89: 1290| [45] [「ん、ここだな」]
 90: 1301| [45] [夏彦が咳払いをしてチャイムを押すと……]
 91: 1306| [45] [しばらくしてから、暗い表情の悠里が出てきた。]
 92: 1350| [47] [悠里]
 93: 1353| [45] [「あ……夏彦くん、どうしたの？」]
 94: 1358| [47] [夏彦]
 95: 1361| [45] [「あの、本をわすれてたから、とどけに――」]
 96: 1367| [45] [夏彦がそう言おうとした時。]
 97: 1372| [45] [突然家の中から、怒声が響いてきた。]
 98: 1377| [47] [悠里の母]
 99: 1380| [45] [「――あの子のために、こんな街に引越す事になるなんて！」]
100: 1385| [47] [悠里の父]
101: 1388| [45] [「あんな金積まれちゃ断れねぇだろうが！」]
102: 1407| [47] [夏彦]
103: 1410| [45] [「ッ！？」]
104: 1415| [45] [粗暴な声に、夏彦は身を震わせた。]
105: 1420| [45] [怒声はなおも続く。]
106: 1425| [47] [悠里の父]
107: 1428| [45] [「大体お前も、移住を勧められたときゃ喜んでたくせしやがって！」]
108: 1433| [47] [悠里の母]
109: 1436| [45] [「こんな街だと思わないもの！　どこに行ってもカメラに睨まれるなんて、冗談じゃないわよ！」]
110: 1447| [45] [どうやら大人の男女が、ケンカしているようだった。]
111: 1452| [47] [夏彦]
112: 1453| [45] [（え、え、なに……！？）]
113: 1458| [47] [夏彦]
114: 1459| [45] [（まさか悠里の、おとうさんとおかあさん……？）]
115: 1464| [45] [夏彦は両親がケンカしているところなど、父の生前にも見た事がなかった。]
116: 1469| [45] [戸惑いながら悠里に目をやると、彼女は微笑む。]
117: 1495| [47] [悠里]
118: 1498| [45] [「……あの、ありがとう」]
119: 1503| [47] [夏彦]
120: 1506| [45] [「え？」]
121: 1532| [47] [悠里]
122: 1535| [45] [「ご本、とどけてくれて」]
123: 1540| [47] [夏彦]
124: 1543| [45] [「あ、あぁ……」]
125: 1588| [45] [本を渡しながら、夏彦は気付いた。]
126: 1593| [45] [悠里の笑顔がいつもと違い、ひどくかげっていることに。]
127: 1626| [47] [悠里の母]
128: 1629| [45] [「だいたいなんなの、この街！　超能力者だらけって……」]
129: 1634| [47] [悠里の母]
130: 1637| [45] [「なにがコミュニケーターよ、気持ち悪い……！」]
131: 1642| [47] [悠里の父]
132: 1645| [45] [「オメェのガキもそうじゃねぇか！　無理に産んどいて、今さらなに言ってやがる！」]
133: 1650| [47] [悠里の母]
134: 1653| [45] [「なによ、私が全部悪いみたいな言い方して！」]
135: 1658| [47] [悠里の母]
136: 1661| [45] [「大体、あんたが働かないからこんな街に来るハメになったんでしょ！？　少しは反省しなさいよ！」]
137: 1666| [47] [悠里の父]
138: 1669| [45] [「っせーな！　仕事がねぇんだよ仕事が！」]
139: 1674| [45] [止むことなく罵りあいが響く。]
140: 1679| [45] [悠里は怯えるように身を縮めている。]
141: 1684| [47] [夏彦]
142: 1687| [45] [「あ、あの、悠里……おとうさんおかあさん、ケンカしてるの？」]
143: 1713| [47] [悠里]
144: 1716| [45] [「ちがうよ」]
145: 1721| [47] [夏彦]
146: 1724| [45] [「ちがわないよ！　それに悠里のわるぐちみたいなのも……！」]
147: 1785| [47] [悠里]
148: 1788| [45] [「……！」]
149: 1793| [47] [夏彦]
150: 1796| [45] [「ぼく、あのケンカとめていい！？」]
151: 1822| [47] [悠里]
152: 1825| [45] [「やめて！」]
153: 1830| [47] [夏彦]
154: 1833| [45] [「っ！」]
155: 1838| [45] [鋭い彼女の声に、夏彦は思わず押し黙った。]
156: 1864| [47] [悠里]
157: 1867| [45] [「……夏彦くん、わたしはだいじょうぶだから」]
158: 1872| [47] [夏彦]
159: 1875| [45] [「で、でも……」]
160: 1901| [47] [悠里]
161: 1904| [45] [「ごめんね、それじゃあまたね」]
162: 1944| [47] [夏彦]
163: 1947| [45] [「あ……」]
164: 1952| [45] [夏彦の目の前で、家の扉が閉められた。]
165: 1957| [45] [夏彦はどうする事もできず、とぼとぼと帰っていった。]
166: 2080| [45] [薄暮の中を歩きながら、夏彦は考える。]
167: 2085| [47] [夏彦]
168: 2086| [45] [（こんなの、なっとくいかないよ……！）]
169: 2091| [47] [夏彦]
170: 2092| [45] [（どうして悠里が、あんなにかなしいかおをしなきゃいけないんだよ）]
171: 2097| [45] [そうして一生懸命考えれば、幼い彼にもわかる事があった。]
172: 2102| [45] [悠里がなかなか家に帰りたがらなかったのは、あの親のせいだと。]
173: 2107| [47] [夏彦]
174: 2108| [45] [（……だったら）]
175: 2113| [45] [やがて彼は思い始める。]
176: 2118| [45] [悠里のあの表情を、笑顔に変えさせられないかと。]
