  0:   69| [55] [√After Chapter6]
  1:  136| [45] [部屋を出た渡瀬は、扉の脇のドア開閉ボタンを破壊した。]
  2:  179| [47] [渡瀬]
  3:  180| [45] [（これで万が一守部たちがこの部屋にやってきても、中に入る事はできない……先生の身は安全だ）]
  4:  185| [45] [そう思った時、再び幻聴が響いた。]
  5:  243| [85] [《おい答えろ！　なぜ先生を気絶させた！》]
  6:  244| [86] [幻聴]
  7:  245| [86] [《おい答えろ！　なぜ先生を気絶させた！》]
  8:  260| [85] [《お前、何をしようとしてるんだ！？》]
  9:  261| [86] [幻聴]
 10:  262| [86] [《お前、何をしようとしてるんだ！？》]
 11:  290| [47] [渡瀬]
 12:  291| [45] [（ふん……幻聴に答えるなんて、いよいよヤバい奴みたいだが……）]
 13:  296| [45] [渡瀬は苦々しく笑い、幻聴の問いに答える。]
 14:  304| [47] [渡瀬]
 15:  307| [45] [「……守部たちを説得するなんて意味がない。何しろもう、あと１時間しかないんだ」]
 16:  315| [47] [渡瀬]
 17:  318| [45] [「だが、それでも……皆を助ける方法が、１つだけある」]
 18:  376| [85] [《何！？》]
 19:  377| [86] [幻聴]
 20:  378| [86] [《何！？》]
 21:  406| [45] [渡瀬はポケットから、セキュリティカードを取り出した。]
 22:  411| [45] [あの死んだ少女が持っていた、『レベルＮ』のセキュリティカード。]
 23:  416| [45] [Ｎエリアに続く扉を開ける、唯一の鍵――。]
 24:  424| [47] [渡瀬]
 25:  427| [45] [「……司令長が言っていた。『Ｎエリアで火災が続いていて、それでセキュリティシステムが暴走している』と」]
 26:  435| [47] [渡瀬]
 27:  438| [45] [「だったらＮエリアの火災を、消しさえすれば――」]
 28:  446| [47] [渡瀬]
 29:  449| [45] [「セキュリティシステムの暴走は止まり、隔壁も開けられるはず……！」]
 30:  506| [85] [《……ッ！》]
 31:  507| [86] [幻聴]
 32:  508| [86] [《……ッ！》]
 33:  523| [85] [《まさかお前……１人でＮエリアに行くつもりか？》]
 34:  524| [86] [幻聴]
 35:  525| [86] [《まさかお前……１人でＮエリアに行くつもりか？》]
 36:  556| [47] [渡瀬]
