  0:   53| [55] [√After Chapter5]
  1:   68| [45] [最寄の部屋は、監視ルームだった。]
  2:   73| [45] [渡瀬はそこの床に風見を横たえる。]
  3:   81| [47] [渡瀬]
  4:   84| [45] [「悪い、ズボンまくるぞ」]
  5:  148| [47] [風見]
  6:  151| [45] [「え、ええ……」]
  7:  156| [45] [ためらっている場合ではない。]
  8:  161| [45] [渡瀬は風見のズボンをまくりあげ、]
  9:  169| [47] [渡瀬]
 10:  172| [45] [「……っ」]
 11:  177| [45] [そして思わず顔をしかめた。]
 12:  182| [45] [風見の白い足が、血塗れになっている。]
 13:  187| [45] [傷は深くはないが、縦に範囲が広い。]
 14:  192| [47] [渡瀬]
 15:  193| [45] [（カイローンで治療できるか……！？）]
 16:  198| [45] [無理だ。このまま塗っても血で流れてしまう。]
 17:  206| [47] [渡瀬]
 18:  209| [45] [「橘、医務室に行こう！　あそこなら治療できるはずだ！」]
 19:  217| [47] [風見]
 20:  220| [45] [「待って！」]
 21:  357| [45] [風見が渡瀬の袖を掴んで言った。]
 22:  365| [47] [風見]
 23:  368| [45] [「動脈は無事のようですから……ここで充分、治療できます」]
 24:  376| [47] [渡瀬]
 25:  379| [45] [「だが、これは縫わなければ……！」]
 26:  387| [47] [風見]
 27:  390| [45] [「縫うのには時間と技術が要ります……ですから、これを」]
 28:  395| [45] [風見はそう言って、胸ポケットから何かを取り出した。]
 29:  403| [47] [渡瀬]
 30:  406| [45] [「これは……！？」]
 31:  414| [47] [風見]
 32:  417| [45] [「医療用の、ホチキスです……これで傷を塞いでください」]
 33:  425| [47] [渡瀬]
 34:  428| [45] [「しかし……」]
 35:  436| [47] [風見]
 36:  439| [45] [「は、早く……血が流れてしまいます……！」]
 37:  447| [47] [渡瀬]
 38:  450| [45] [「……！」]
 39:  455| [45] [渡瀬は意を決し、ホチキスを受け取った。]
 40:  460| [45] [それを風見の傷に当てる。]
 41:  468| [47] [風見]
 42:  471| [45] [「お願いします……」]
 43:  479| [47] [渡瀬]
 44:  482| [45] [「……いくぞ」]
 45:  508| [45] [そして渡瀬が、ホチキスの針を打ち込むと――]
 46:  556| [47] [風見]
 47:  559| [45] [「――ッ！」]
 48:  564| [45] [風見の顔が、苦痛に歪んだ。]
 49:  572| [47] [渡瀬]
 50:  575| [45] [「大丈夫か！？」]
 51:  583| [47] [風見]
 52:  586| [45] [「……ッ！」]
 53:  591| [45] [目を瞑ったまま風見がうなずく。]
 54:  596| [45] [渡瀬は心を鬼にして、次々に針を打ち込んでいった。]
 55:  622| [45] [――５本の針で、傷はふさがった。]
 56:  627| [45] [さらにカイローンを、チューブの半分ほど、惜しみなく塗りこむ。]
 57:  632| [45] [やがて出血は見事に止まった。]
 58:  640| [47] [渡瀬]
 59:  643| [45] [「――よし、終わったぞ！」]
 60:  651| [47] [風見]
 61:  654| [45] [「はぁっ、はぁっ……！」]
 62:  659| [45] [風見が苦しそうに息をつく。]
 63:  667| [47] [風見]
 64:  670| [45] [「あ……ありがとうございます」]
 65:  678| [47] [渡瀬]
 66:  681| [45] [「痛むか？」]
 67:  689| [47] [風見]
 68:  692| [45] [「多少は……しかし、許容範囲内です」]
 69:  700| [47] [渡瀬]
 70:  703| [45] [「そうか……良かった」]
 71:  748| [45] [渡瀬がそう言うと、風見はふっと微笑んだ。]
 72:  756| [47] [風見]
 73:  759| [45] [「何だか、懐かしい感じです……」]
 74:  767| [47] [渡瀬]
 75:  770| [45] [「え？」]
 76:  778| [47] [風見]
 77:  781| [45] [「あ、いえ……シリウスに入隊したばかりの頃を思い出したんです」]
 78:  789| [47] [風見]
 79:  792| [45] [「よくこうして怪我をして、隊長に叱られてましたから」]
 80:  800| [47] [風見]
 81:  803| [45] [「新人の頃は、『お前は危なっかしくて見てられん』と言われたものです」]
 82:  811| [47] [渡瀬]
 83:  814| [45] [「へぇ……オレからすると何だか意外な気がするけどな。橘にそういう時代があったなんて」]
 84:  819| [45] [つい他人事のように渡瀬が言うと、]
 85:  864| [45] [風見が表情を曇らせた。]
 86:  872| [47] [風見]
 87:  875| [45] [「隊長……本当に覚えてないんですか？」]
 88:  883| [47] [渡瀬]
 89:  886| [45] [「え……？」]
 90:  894| [47] [風見]
 91:  897| [45] [「……例えば、私との記憶はどうですか？　何か思い出せることはありませんか？」]
 92:  952| [45] [それはすがるような眼だった。]
 93:  957| [45] [だが渡瀬は正直に言う。]
 94:  965| [47] [渡瀬]
 95:  968| [45] [「……すまん。本当に、何も思い出せないんだ」]
 96:  976| [47] [風見]
 97:  979| [45] [「……そう、ですか……」]
 98:  984| [45] [それきり風見は黙り込む。]
 99: 1001| [55] [√After Chapter5]
100: 1009| [45] [渡瀬は不意に、風見に何か言わなければと思ったが――]
101: 1014| [45] [やがて彼女は、微笑んで言った。]
102: 1022| [47] [風見]
103: 1025| [45] [「……記憶喪失になる前の隊長は、普段とても厳しかったですが……」]
104: 1033| [47] [風見]
105: 1036| [45] [「こうして私が怪我した時などは、色々とお気遣いを下さいました」]
106: 1044| [47] [渡瀬]
107: 1047| [45] [「そうなのか？」]
108: 1055| [47] [風見]
109: 1058| [45] [「えぇ。その事を思い出して、恥ずかしながら……」]
110: 1066| [47] [風見]
111: 1069| [45] [「ちょっと嬉しくなってしまったのです」]
112: 1074| [47] [渡瀬]
113: 1075| [45] [「……」]
114: 1080| [45] [風見の素直な言葉に、渡瀬は照れ臭いものを感じた。]
115: 1088| [47] [渡瀬]
116: 1091| [45] [「……お前が望むなら、ずっと付き添っていてやるが……」]
117: 1099| [47] [風見]
118: 1102| [45] [「いえ、嬉しいご提案ですが――今はそれが許されない状況です」]
119: 1110| [47] [渡瀬]
120: 1113| [45] [「そ、そうだな。じゃあそろそろ捜索を再開するか」]
121: 1121| [47] [風見]
122: 1124| [45] [「えぇ、私も……」]
123: 1172| [47] [風見]
124: 1175| [45] [「痛っ！」]
125: 1183| [47] [渡瀬]
126: 1186| [45] [「無理するな。ここでしばらく休んでいるんだ」]
127: 1234| [47] [風見]
128: 1237| [45] [「で、ですが……」]
129: 1245| [47] [渡瀬]
130: 1248| [45] [「いいや、駄目だ。今のお前は『危なっかしくて見ていられない』からな」]
131: 1253| [45] [強情な風見を止めるため、かつての自分の言葉を借りた。]
132: 1258| [45] [だからこそ、その言葉は風見の胸に届いたようだ。]
133: 1306| [47] [風見]
134: 1309| [45] [「……わかりました。隊長の言う通りにします」]
135: 1317| [47] [渡瀬]
136: 1320| [45] [「回復したら、脳科学実験室に戻れ。そこでみんなと待ち合わせしよう」]
137: 1328| [47] [渡瀬]
138: 1331| [45] [「それまでは壊れてない監視カメラの映像でも見て、要救助者がいないか確認しててくれ」]
139: 1339| [47] [風見]
140: 1342| [45] [「はい……お任せ下さい」]
141: 1347| [45] [渡瀬は風見からプロキオンを受け取ると、扉へ足を向けた。]
142: 1352| [45] [すると風見が呟く。]
143: 1360| [47] [風見]
144: 1363| [45] [「隊長、あの――」]
145: 1371| [47] [渡瀬]
146: 1374| [45] [「ん？　どうした？」]
147: 1379| [45] [渡瀬が振り向くと、風見は短い沈黙の後――続けた。]
148: 1387| [47] [風見]
149: 1390| [45] [「い、いえ……気をつけて下さいね」]
150: 1398| [47] [渡瀬]
151: 1401| [45] [「……あぁ」]
152: 1406| [45] [渡瀬は神妙にうなずくと、監視ルームを後にした。]
