  0:   50| [55] [√Double Chapter7]
  1:   86| [85] [　%N　%N　%N　%N　%N]
  2:   90| [47] [【――守部洵との記憶――】]
  3:  171| [45] [――ラボでの事件から、ちょうど１年経ったある日の事――]
  4:  176| [45] [渡瀬は風見と共に、鹿鳴市を訪れていた。]
  5:  181| [45] [大切な用事を果たすために。]
  6:  186| [45] [だが、その用事に前に寄るところがある。]
  7:  252| [45] [それは、鹿鳴市中央消防署――]
  8:  257| [45] [渡瀬たちの古巣だった。]
  9:  279| [47] [風見]
 10:  282| [45] [「あの子、遅いわねぇ……１２時に出てくるっていったのに」]
 11:  308| [47] [風見]
 12:  311| [45] [「まさか、出場でもかかったのかしら」]
 13:  336| [45] [風見が署の玄関を見ながら、心配そうに呟く。]
 14:  341| [45] [渡瀬は苦笑して答えた。]
 15:  351| [47] [渡瀬]
 16:  354| [45] [「そんな事ないだろ。おおかた司令長に捕まってるんじゃないか？」]
 17:  387| [45] [渡瀬たちは今日、ここで洵と待ち合わせしていたのだ。]
 18:  392| [45] [例の用事には、洵も同行する。]
 19:  397| [45] [とはいえ今日は洵は仕事があるので、昼休みだけ抜けてくるという話だった。]
 20:  404| [45] [と、ちょうどその時――]
 21:  450| [47] [洵]
 22:  453| [45] [「ごめんごめん、遅くなった！」]
 23:  458| [45] [署の中から、洵が飛び出してくるのが見えた。]
 24:  466| [47] [渡瀬]
 25:  469| [45] [「おぉ、守部！」]
 26:  524| [47] [洵]
 27:  527| [45] [「いやぁ久しぶり、２人とも！」]
 28:  532| [45] [洵は渡瀬たちに駆け寄り、にこにこと言った。]
 29:  565| [47] [風見]
 30:  568| [45] [「元気そうね、洵」]
 31:  594| [47] [洵]
 32:  597| [45] [「元気元気、っていうかもー大変だよぉ」]
 33:  623| [47] [洵]
 34:  626| [45] [「なにしろシリウスも２人殉職して、２人辞めちゃったから、人材不足でねぇ」]
 35:  634| [47] [渡瀬]
 36:  637| [45] [「……そうか」]
 37:  642| [45] [その言葉を聞き、渡瀬の胸に痛みが走る。]
 38:  668| [47] [洵]
 39:  671| [45] [「あー、そうやってしょげないの」]
 40:  697| [47] [洵]
 41:  700| [45] [「司令長たちも最初は、悲しんだり混乱したりしてたけど……」]
 42:  726| [47] [洵]
 43:  729| [45] [「今はもうすっかり立ち直って、シリウス再建のために頑張ってるから」]
 44:  756| [47] [洵]
 45:  759| [45] [「あたしも『シリウスの長い１日』を生き残った女として、隊を引っ張ってるよ」]
 46:  767| [47] [渡瀬]
 47:  770| [45] [「へぇ、頼もしいじゃないか」]
 48:  824| [45] [あの日のラボへの出場は、消防関係者の中で『シリウスの長い１日』と呼ばれ、半ば伝説的に扱われているそうだ。]
 49:  829| [45] [それを経験した事は、洵のキャリアに大きな星をつけたのだろう。]
 50:  868| [45] [当の洵はそれをおごる事なく、にやりと笑って言う。]
 51:  894| [47] [洵]
 52:  897| [45] [「それより聞いたよ隊長～、いよいよお姉ちゃんと結婚だって？」]
 53:  905| [47] [渡瀬]
 54:  908| [45] [「む……お前、知ってたのか」]
 55:  934| [47] [風見]
 56:  937| [45] [「当たり前じゃない、一番に報告したわよ」]
 57:  945| [47] [洵]
 58:  948| [45] [「プロポーズの言葉はなんだったのかな？　ねぇどうなの、隊長――」]
 59:  974| [47] [洵]
 60:  977| [45] [「っと、もう『隊長』じゃないんだよね。なんて呼べばいい？」]
 61:  985| [47] [渡瀬]
 62:  988| [45] [「なんでもいいさ。『笠鷺さん』とかでいいんじゃないか」]
 63: 1014| [47] [洵]
 64: 1017| [45] [「それだと、お姉ちゃんとかぶっちゃうじゃん？　お姉ちゃんも今じゃ『笠鷺風見』なんだから」]
 65: 1025| [47] [渡瀬]
 66: 1028| [45] [「じゃあどうするってんだよ」]
 67: 1054| [47] [洵]
 68: 1057| [45] [「そうだなぁ。うん、やっぱここは――」]
 69: 1083| [47] [洵]
 70: 1086| [45] [「『お兄ちゃん』だね！」]
 71: 1094| [47] [渡瀬]
 72: 1097| [45] [「お、お兄ちゃん！？」]
 73: 1123| [47] [洵]
 74: 1126| [45] [「そりゃそうだよ、お姉ちゃんのダンナはお兄ちゃんでしょ？」]
 75: 1134| [47] [渡瀬]
 76: 1137| [45] [「お兄ちゃんねぇ……なんか呼ばれ慣れないっていうか、急にこんなでかい妹ができると戸惑うっていうか……」]
 77: 1163| [47] [風見]
 78: 1166| [45] [「いいじゃないの、あなた」]
 79: 1174| [47] [風見]
 80: 1177| [45] [「私と縁を結ぶという事は、洵とも縁を結ぶという事よ？」]
 81: 1203| [47] [洵]
 82: 1206| [45] [「そうだよお兄ちゃん、納得しなさい」]
 83: 1211| [45] [女２人に詰め寄られ、渡瀬は思わずたじろいだ。]
 84: 1219| [47] [渡瀬]
 85: 1222| [45] [「……あぁもう、わかったよ！　好きに呼べ好きに！」]
 86: 1248| [47] [洵]
 87: 1251| [45] [「了解！　じゃああたしは妹なんだから、守部じゃなくて『洵』と呼びなさい」]
 88: 1259| [47] [渡瀬]
 89: 1262| [45] [「偉そうな妹だな！　もうなんでもいいよ！」]
 90: 1267| [45] [渡瀬の言葉に、洵と風見が笑った。]
 91: 1272| [45] [やれやれと首を振る彼に、洵が問いを重ねる。]
 92: 1298| [47] [洵]
 93: 1301| [45] [「ところでお兄ちゃん、これからどうやってお姉ちゃん養うつもりなの？　仕事は？」]
 94: 1309| [47] [渡瀬]
 95: 1312| [45] [「あぁ、あんな大事件の中心人物になった以上、もうマトモな職には就きづらいからな」]
 96: 1320| [47] [渡瀬]
 97: 1323| [45] [「先生の手引きで、超科局に入る事にした」]
 98: 1349| [47] [洵]
 99: 1352| [45] [「超科局？　まさかコミュニケーター管理官になるの？」]
100: 1360| [47] [渡瀬]
101: 1363| [45] [「そうさ。なにしろ俺の妻は、レベル６コミュニケーターだからな」]
102: 1371| [47] [渡瀬]
103: 1374| [45] [「夫が管理官なら、色々と安心だろ？」]
104: 1400| [47] [風見]
105: 1403| [45] [「そう。私は今後、この人の監視と保護を受けるのよ」]
106: 1411| [47] [渡瀬]
107: 1414| [45] [「一生、一番そばでな」]
108: 1440| [47] [洵]
109: 1443| [45] [「そうなんだ……」]
110: 1469| [47] [洵]
111: 1472| [45] [「……じゃあ、シリウスにはもう戻ってこないんだね？」]
112: 1495| [47] [渡瀬]
113: 1498| [45] [「っ……」]
114: 1503| [45] [その言葉が渡瀬の心を打った。]
115: 1508| [45] [寂しげな顔をする洵に、渡瀬は静かな声で答える。]
116: 1516| [47] [渡瀬]
117: 1519| [45] [「……戻れないさ」]
118: 1524| [45] [鹿鳴市の公務員になるなど不可能だ。]
119: 1529| [45] [あの事件を境に、渡瀬の立場ははっきりと変わってしまった。]
120: 1534| [45] [かつての職場に、自分の過去に、どれだけ愛着があったとしても戻る事はできない。]
121: 1542| [47] [渡瀬]
122: 1545| [45] [「……今でも時々、ここで過ごした日々を、懐かしく思う事はあるけどな」]
123: 1571| [47] [風見]
124: 1574| [45] [「そうね……」]
125: 1579| [45] [風見も署の方に目をやって言った。]
126: 1584| [45] [亘の遺志を継いで、消防官になってから、ずっとここに勤めてきた。]
127: 1589| [45] [人命を救うため、誰かの未来を護るため、何度も死地に飛び込んだ。]
128: 1594| [45] [その意思は消えていない。]
129: 1599| [45] [立場や仕事が変わっても、決して――]
130: 1607| [47] [渡瀬]
131: 1610| [45] [「……なぁ、洵。俺はもうレスキュー隊員じゃないが……」]
132: 1618| [47] [渡瀬]
133: 1621| [45] [「これからも誰かを護るために、働き続けるつもりだよ」]
134: 1629| [47] [渡瀬]
135: 1632| [45] [「お前と一緒には働けないが、それでも気持ちは一緒だ」]
136: 1637| [45] [渡瀬がそう言うと、洵は微笑んで――]
137: 1663| [47] [洵]
138: 1666| [45] [「……うん、わかってる」]
139: 1671| [45] [渡瀬の胸に顔を埋めた。]
140: 1796| [47] [渡瀬]
141: 1799| [45] [「……洵？」]
