  0:   39| [55] [√Before Chapter4]
  1:   59| [45] [そしていつも通りのホームルームも終わり――]
  2:  122| [45] [放課後になった。]
  3:  130| [47] [夏彦]
  4:  133| [45] [「ましろ、サリュ、帰ろうか」]
  5:  163| [47] [ましろ]
  6:  166| [45] [「ＯＫ、行こうサリュ」]
  7:  207| [47] [サリュ]
  8:  210| [45] [「ん」]
  9:  335| [45] [夏彦たちはそう言いながら、教室を出る。]
 10:  340| [45] [肉声とテレパシーの入り混じったざわめきを、聞き流しながら。]
 11:  394| [85] [《さぁて放課後だよシン。]
 12:  396| [85] [　さっそく屋上に　　　　]
 13:  398| [85] [　　　　　　いきますか》]
 14:  409| [86] [バカ男子]
 15:  410| [86] [《さぁて放課後だよシン。さっそく屋上にいきますか》]
 16:  415| [85] [《わかったから紅崎、　　]
 17:  417| [85] [　そのくらいテレパシー　]
 18:  419| [85] [　使わず普通に話せ》　　]
 19:  430| [86] [冷静男子]
 20:  431| [86] [《わかったから紅崎、そのくらいテレパシー使わず普通に話せ》]
 21:  440| [85] [《いーじゃねーか、　　　]
 22:  442| [85] [　たぶん俺らの会話　　　]
 23:  444| [85] [　楽しんで聞いてる　　　]
 24:  446| [85] [　奴もいるよ》　　　　　]
 25:  457| [86] [バカ男子]
 26:  458| [86] [《いーじゃねーか、たぶん俺らの会話楽しんで聞いてる奴もいるよ》]
 27:  467| [85] [《そうかねぇ？》　　　　]
 28:  478| [86] [冷静男子]
 29:  479| [86] [《そうかねぇ？》]
 30:  498| [85] [《いや、いるいる。例えば俺とか》]
 31:  514| [86] [ピッチャー]
 32:  515| [86] [《いや、いるいる。例えば俺とか》]
 33:  520| [85] [《え、あんた誰？》　　　]
 34:  531| [86] [バカ男子]
 35:  532| [86] [《え、あんた誰？》]
 36:  540| [85] [　《ホラよくグラウンドで野球やってる男だよ。　　　　　　　　　]
 37:  542| [85] [　　　　　　　　　　　　　　　　　　人呼んでピッチャー田中》　]
 38:  553| [86] [ピッチャー]
 39:  554| [86] [《ホラよくグラウンドで野球やってる男だよ。人呼んでピッチャー田中》]
 40:  568| [85] [《だから誰？》　　　　　]
 41:  579| [86] [冷静男子]
 42:  580| [86] [《だから誰？》]
 43:  591| [85] [《そんな事いいから、はよ屋上いくべーよ》]
 44:  607| [86] [キャッチャー]
 45:  608| [86] [《そんな事いいから、はよ屋上いくべーよ》]
 46:  649| [85] [《わかった……　　　　　]
 47:  651| [85] [　っておい、なんかすごい]
 48:  653| [85] [　人だかりだな！？》　　]
 49:  664| [86] [冷静男子]
 50:  665| [86] [《わかった……っておい、なんかすごい人だかりだな！？》]
 51:  676| [85] [《野次馬だよ全部！　みんなヒマだな～》]
 52:  687| [86] [バッター]
 53:  688| [86] [《野次馬だよ全部！　みんなヒマだな～》]
 54:  699| [85] [《ナナシ君は　　　　　　]
 55:  701| [85] [　来てるのか！？　　　　]
 56:  703| [85] [　屋上の様子は！？》　　]
 57:  714| [86] [冷静男子]
 58:  715| [86] [《ナナシ君は来てるのか！？　屋上の様子は！？》]
 59:  731| [85] [《ここからじゃ見えねー！]
 60:  733| [85] [　誰か確認しろ！》　　　]
 61:  749| [86] [バカ男子]
 62:  750| [86] [《ここからじゃ見えねー！　誰か確認しろ！》]
 63:  755| [85] [　《ハイこちらピッチャー田中。屋上には女子が１名。　　　　]
 64:  757| [85] [　　　　　　　　　　　　　　　　　　　男子は……いないな》]
 65:  768| [86] [ピッチャー]
 66:  769| [86] [《ハイこちらピッチャー田中。屋上には女子が１名。男子は……いないな》]
 67:  777| [85] [《女子は宗像ちゃんだねアレ。ナナシ君は来てないって事か？》]
 68:  788| [86] [バッター]
 69:  789| [86] [《女子は宗像ちゃんだねアレ。ナナシ君は来てないって事か？》]
 70:  801| [85] [《この人だかりじゃ　　　]
