  0:   40| [55] [√Before Chapter5]
  1:   67| [45] [――鹿鳴学園のような特科学校は、第２・第４土曜日も、フルタイムで授業がある。]
  2:   72| [45] [夏彦は午後の授業のために、購買でパンを買い、教室でそれを食べた。]
  3:   77| [45] [サリュと２人で、ぼそぼそと。]
  4:   82| [47] [夏彦]
  5:   83| [45] [「……」]
  6:  106| [47] [サリュ]
  7:  107| [45] [「……」]
  8:  115| [47] [夏彦]
  9:  118| [45] [「……カツサンド、うまい？」]
 10:  144| [47] [サリュ]
 11:  147| [45] [「普通」]
 12:  155| [47] [夏彦]
 13:  158| [45] [「そうか……」]
 14:  163| [45] [ムードメーカーであるましろがいないと、会話が盛り上がらないようだ。]
 15:  168| [47] [夏彦]
 16:  169| [45] [（まさかこんな形で、ましろのありがたみを知る事になるとは……）]
 17:  174| [45] [夏彦がそう思った時――]
 18:  186| [45] [教室の壁に備え付けられたスピーカーから、校内放送を告げる音が鳴った。]
 19:  191| [47] [男性教師]
 20:  194| [45] [「……き、緊急放送です」]
 21:  199| [47] [男性教師]
 22:  202| [45] [「先ほど、この校舎内に、危険物が仕掛けられたとの通報がありました……！」]
 23:  207| [47] [男性教師]
 24:  210| [45] [「生徒の皆様は、落ち着いて教員の指導に従い、ただちに校庭に避難してください」]
 25:  218| [47] [夏彦]
 26:  221| [45] [「――！？」]
 27:  226| [45] [夏彦は息を呑む。]
 28:  231| [45] [同時にクラス全体に動揺が走った。]
 29:  248| [47] [男子生徒１]
 30:  251| [45] [「危険物！？　マジかよ？」]
 31:  256| [47] [男子生徒２]
 32:  259| [45] [「お、おいこれ……ニュースでやってた、一連の騒ぎと関係あんじゃねぇの……？」]
 33:  264| [47] [女子生徒１]
 34:  267| [45] [「やだ、何それ！　なんでうちの学校が狙われるの！？」]
 35:  272| [45] [どよめきがさらに生徒たちの不安を煽り、教室がにわかに騒がしくなる。]
 36:  280| [47] [夏彦]
 37:  283| [45] [「危険物……だって？　一体何が……！」]
 38:  309| [47] [サリュ]
 39:  312| [45] [「全校生徒を避難させなければならないという事は、ガスもしくは爆弾だと思う」]
 40:  320| [47] [夏彦]
 41:  323| [45] [「ばっ……！」]
 42:  328| [45] [夏彦は言葉を失った。]
 43:  333| [47] [夏彦]
 44:  334| [45] [（まさか……ましろのヨタ話が、本当になったっていうのか？）]
 45:  339| [45] [そう思った時、恵那が教室に駆け込んできた。]
 46:  445| [47] [恵那]
 47:  448| [45] [「みんな、今の放送聴いたわね！？」]
 48:  453| [45] [いつもとは全く違う力強い声、凛とした表情だった。]
 49:  479| [47] [恵那]
 50:  482| [45] [「長い人生、今だけでいいから落ち着いて！　まず全員、一度自分の席に着席して！」]
 51:  561| [45] [生徒たちは言われるままに、自分の席に座る。]
 52:  566| [45] [恵那はざっと教室を見回し、空席を確認した。]
 53:  685| [47] [恵那]
 54:  688| [45] [「……うん、鳥羽さん以外はみんな揃ってるわね」]
 55:  714| [47] [恵那]
 56:  717| [45] [「それじゃ避難を始めます。出席番号順に並んで、私についてきて！」]
 57:  795| [45] [生徒たちがざわつきながら、おずおずと立ち上がる。]
 58:  800| [47] [夏彦]
 59:  801| [45] [（少なくとも危険物の件は、冗談じゃないみたいだな……）]
 60:  806| [47] [夏彦]
 61:  807| [45] [（じゃあ仮にテロリストなんてものも本当にいて……それを探していたましろと遭遇したら……？）]
 62:  812| [47] [夏彦]
