  0:   55| [55] [√Before Chapter5]
  1:   97| [47] [悠里]
  2:  100| [45] [「あれ、お客さん？」]
  3:  108| [47] [夏彦]
  4:  111| [45] [「誰だ？　こんな時間に……」]
  5:  116| [45] [夜にこの家を訪ねてくる者は滅多にいない。]
  6:  149| [45] [夏彦は怪訝に思いつつ、壁にかけられたインターフォンを取る。]
  7:  157| [47] [夏彦]
  8:  160| [45] [「はい、どなたですか？」]
  9:  165| [47] [声]
 10:  168| [45] [「あ、こちら天川さんのお宅でよろしかったでしょうか？」]
 11:  176| [47] [夏彦]
 12:  179| [45] [「はぁ……？　そうですが」]
 13:  184| [47] [声]
 14:  187| [45] [「天川夏彦さんはご在宅ですか？」]
 15:  192| [45] [不穏なものを感じた夏彦は、ひとまず答えをごまかした。]
 16:  200| [47] [夏彦]
 17:  203| [45] [「私はこの家の、ハウスキーパーですが。夏彦さんは戻られておりません」]
 18:  208| [47] [声]
 19:  211| [45] [「……そうですか」]
 20:  219| [47] [夏彦]
 21:  222| [45] [「……あの、どちらさまでしょうか？」]
 22:  227| [47] [声]
 23:  230| [45] [「あ、これは失礼。私は鹿鳴市保安課の武橋と申します」]
 24:  238| [47] [夏彦]
 25:  241| [45] [「保安課……？」]
 26:  246| [45] [夏彦は訝しく思った。なぜ保安課が、この家にやってくるのだろう。]
 27:  254| [47] [夏彦]
 28:  257| [45] [「保安課の方が、夏彦さんに、どのようなご用件でしょうか？」]
 29:  268| [47] [声]
 30:  271| [45] [「いえ、さきほど超心理学研究所の警備員の方から、お電話を頂きましてね」]
 31:  276| [47] [声]
 32:  279| [45] [「『鹿鳴学園の学生らしき３人組が、うちの建物に侵入して、騒いでいた』」]
 33:  284| [47] [声]
 34:  287| [45] [「『追い出そうとしたら、逆に因縁をつけられ、気絶するほど殴られた』と」]
 35:  295| [47] [夏彦]
 36:  298| [45] [「！？」]
 37:  303| [45] [夏彦は愕然とした。そんな事実はなかったからだ。]
 38:  311| [47] [夏彦]
 39:  314| [45] [「ちょ、ちょっと待って下さい！　それは何かの間違いです！」]
 40:  319| [47] [声]
 41:  322| [45] [「まぁ、最後までお聞き下さい」]
 42:  327| [45] [保安課員の言葉は丁寧ではあるが、有無を言わせぬ口調だった。]
 43:  332| [47] [声]
 44:  335| [45] [「我が保安課としては、通報を受けた手前、とりあえず調べたんですよ」]
 45:  340| [47] [声]
 46:  343| [45] [「街頭に設置されている、監視カメラの映像記録をね」]
 47:  348| [47] [声]
 48:  351| [45] [「すると警備員の方が『殴られた』という時間の直後、確かに高校生が超心研から出てくるのが見つかったんです」]
 49:  356| [47] [声]
 50:  359| [45] [「それで市民データベースに照会したところ、それが天川夏彦さんだという事がわかりまして」]
 51:  367| [47] [夏彦]
 52:  370| [45] [「……！」]
 53:  375| [45] [夏彦は戦慄した。まさかこんなわずかな時間で、身元まで特定されるとは。]
 54:  380| [45] [だが問題はそこではない。]
 55:  385| [47] [夏彦]
 56:  386| [45] [（あの警備員、何を言ってるんだ！？　事実と全然違うじゃないか！）]
 57:  391| [45] [投げ飛ばされた事を恨みに思ってるのか知らないが、明らかな捏造と言えた。]
 58:  396| [47] [声]
 59:  399| [45] [「……あの、聞こえてますか？」]
 60:  407| [47] [夏彦]
 61:  410| [45] [「あ、はいっ」]
 62:  415| [47] [声]
 63:  418| [45] [「それで我が保安課としてはですね、夜分すみませんが、市役所までご同行願えないかと伺ったわけです」]
 64:  423| [45] [ご同行――その言葉が何を意味するのか、夏彦は悟った。]
 65:  428| [45] [この保安課員は、単に話を聞きに来たのではない。それなら軒先で話せば済む事だ。]
 66:  433| [45] [しかもこんな夜にわざわざやってきたという事は――]
 67:  438| [47] [夏彦]
 68:  439| [45] [（ぼくらを、補導しに来たのか……！）]
 69:  444| [45] [突然の出来事に混乱しつつも、夏彦はとりあえず時間を稼ぐ事にした。]
 70:  452| [47] [夏彦]
 71:  455| [45] [「ちょ、ちょっと待って下さい。夏彦さんに連絡してみます」]
 72:  463| [47] [夏彦]
 73:  466| [45] [「あの人はいつも帰りが遅いので、今日はお引取り下さい！」]
 74:  471| [47] [声]
 75:  474| [45] [「あぁ、ご協力感謝します」]
 76:  479| [45] [夏彦はインターフォンを置き、振り返った。]
 77:  484| [45] [すると悠里たちが心配そうに、夏彦を見ていた。]
 78:  526| [47] [悠里]
 79:  529| [45] [「ひ、ひこりん何かあったの……？」]
 80:  537| [47] [夏彦]
 81:  540| [45] [「いや、保安課の人が……ぼくたちを補導しに来たらしい」]
 82:  609| [47] [ましろ]
 83:  612| [45] [「補導！？　どうして！？」]
 84:  638| [47] [サリュ]
 85:  641| [45] [「まさか、超心理学研究所での一件で？」]
 86:  649| [47] [夏彦]
 87:  652| [45] [「確かにそうだけど、サリュのせいじゃないよ」]
 88:  657| [45] [そう、夏彦たちにも非はあるが、それ以上に警備員の悪意を感じる。]
 89:  665| [47] [夏彦]
 90:  668| [45] [「でも経緯はどうあれ、保安課に睨まれてしまったのはまずい。非常にまずい……！」]
 91:  694| [47] [サリュ]
 92:  697| [45] [「保安課というのは、どういう連中なの？」]
 93:  705| [47] [夏彦]
 94:  708| [45] [「市が運営する、警察みたいなもんだ」]
 95:  713| [45] [夏彦は保安課についての知識を思い返した。]
 96:  818| [45] [鹿鳴市役所保安課は、警察と協力して、この街の治安維持を行っている組織だ。]
 97:  823| [45] [２０１６年に制定された『政令指定機密都市における自治体による行政警察活動の権利』に基づき、警察に準ずる活動をしている。]
 98:  828| [45] [組織体系は８係３２班４００名の大所帯で、認められている権利も警察にやや近い。]
