  0:   46| [55] [√Before Chapter6]
  1:   62| [45] [――夏彦たちは、保安課員たちに事実をありのままに話した。]
  2:   67| [45] [警備員は救急車を呼ばれ、そのまま鹿鳴市立病院に連れて行かれた。]
  3:   72| [45] [幸い思ったほど傷は深くなかったようで、手当ても比較的すぐに済んだらしい。]
  4:   77| [45] [一方夏彦たちは市役所に連れて行かれ、そこで長い取調べを受けた。]
  5:   82| [45] [まずは超心研に忍び込んだ理由から、ここまでのいきさつなどを全て保安課員に話す。]
  6:   87| [45] [事実関係の把握に時間がかかり、なかなか信じてはもらえなかったが……]
  7:   92| [45] [やがて保安課員が、病院に出向いて警備員を締め上げたところ、通報は虚偽で腹の傷も自分の手によるものである事がわかった。]
  8:   97| [45] [夏彦たちはそのやり方については厳重注意を受けたが、最終的にはテロの実行犯らしき者を捕まえた功績が認められ――]
  9:  102| [47] [保安課員]
 10:  105| [45] [「ご協力、ありがとうございました」]
 11:  110| [45] [ずっと夏彦たちを追い回していた保安課員の、定型通りの言葉を背に、市役所を出たのだった。]
 12:  153| [45] [――外に出た時には、辺りはすっかり暗くなっていた。]
 13:  214| [47] [ましろ]
 14:  217| [45] [「ちぇっ、金一封くらいくれてもいいのに」]
 15:  222| [45] [ましろが歩きながらぼやく。]
 16:  227| [45] [取調べが始まった当初は激しく動揺していた彼女だが、警備員が無事だった事を聞いてからは、いつも通りの様子に戻っていた。]
 17:  232| [47] [夏彦]
 18:  233| [45] [（現金というか、優しすぎるというか……）]
 19:  238| [45] [夏彦は苦笑しつつ、彼女の言葉に答える。]
 20:  246| [47] [夏彦]
 21:  249| [45] [「まぁまぁ、とりあえず拘留されずに済んだだけでも儲けものじゃないか」]
 22:  275| [47] [ましろ]
 23:  278| [45] [「まー確かにね。シャバの空気に勝るものなしだね」]
 24:  305| [47] [サリュ]
 25:  308| [45] [「……夏彦たちは、無欲」]
 26:  313| [45] [サリュは不満げだったが、とりあえず夏彦は満足していた。]
 27:  318| [45] [疑いを晴らしたおかげで、これからは保安課の影に怯えず、行動できる。]
 28:  323| [45] [もちろん、家に帰る事もできるのだ。]
 29:  381| [47] [夏彦]
 30:  384| [45] [「やれやれ、ようやく一安心だな……怪我人になったとは言え、犯人はちゃんと捕まったし」]
 31:  410| [47] [ましろ]
 32:  413| [45] [「本格的な取調べは、あの人の怪我が治ってからだって？　早くしてほしいよね全く」]
 33:  421| [47] [夏彦]
 34:  424| [45] [「そうだな。でも今日はもう遅いし、とりあえず家に帰ってごはんにしようか」]
 35:  450| [47] [サリュ]
 36:  453| [45] [「ごはん、嬉しい。朝食以来、何も食べていない」]
 37:  459| [45] [この日初めてなされた穏やかな会話に、夏彦は微笑んだ。]
 38:  473| [55] [√Before Chapter6]
 39:  480| [45] [もっとも、悔やまれることもある。]
 40:  527| [47] [ましろ]
 41:  530| [45] [「……でも結局、奴らの狙いだった超心研の爆破を阻止する事はできなかったね……」]
 42:  538| [47] [夏彦]
 43:  541| [45] [「あぁ……死傷者が出なかったってのは、救いだったけどな」]
 44:  546| [45] [それも保安課員から聞いた話だ。]
 45:  551| [45] [洵たちの活躍の甲斐もあり、超心研の職員は、全員無事に救出されたらしい。]
 46:  556| [45] [しかしやはり、素直に喜べはしないのだ。]
 47:  582| [47] [ましろ]
 48:  585| [45] [「それに実は、もう１つ気がかりな事が……」]
 49:  593| [47] [夏彦]
 50:  596| [45] [「ん？」]
 51:  604| [47] [ましろ]
 52:  607| [45] [「あの警備員、バスの中で私が会った男の人とは、別人だったよ」]
 53:  615| [47] [夏彦]
 54:  618| [45] [「え……！」]
 55:  644| [47] [ましろ]
 56:  647| [45] [「たぶん、まだ仲間がいるんじゃないかな……」]
 57:  652| [45] [ましろの言葉に、夏彦ははっとした。]
 58:  678| [47] [サリュ]
 59:  681| [45] [「……なるほど、それについては一考の余地がある」]
 60:  689| [47] [サリュ]
 61:  692| [45] [「それに冷静に考えれば、あの警備員が自分の腹を刺したというのも妙」]
 62:  700| [47] [夏彦]
 63:  703| [45] [「え……どういう事だ？」]
 64:  729| [47] [サリュ]
 65:  732| [45] [「爆破の目的を果たしたからといって、自害する必要はない。それに傷が浅かったというのも気になる」]
 66:  740| [47] [サリュ]
 67:  743| [45] [「ここから導き出される答えは、恐らく――」]
 68:  769| [47] [サリュ]
 69:  772| [45] [「あの自傷行動は、あたかも事件が収束したように見せる、パフォーマンスだったと言う事」]
 70:  798| [47] [ましろ]
 71:  801| [45] [「パフォーマンス！？」]
 72:  827| [47] [サリュ]
 73:  830| [45] [「あそこまでやれば、一連の事件の犯人はあの男だったと誰でも思う」]
 74:  838| [47] [サリュ]
 75:  841| [45] [「しかし本当は、他の犯人等から目を逸らすための行動に過ぎないのでは？」]
 76:  867| [47] [ましろ]
 77:  870| [45] [「じゃ、じゃあ……」]
 78:  878| [47] [夏彦]
 79:  881| [45] [「事件はまだ終わってない……！？」]
 80:  886| [45] [その言葉に、全員の顔が引き締まった。]
 81:  891| [45] [夏彦は足を止めて言う。]
 82:  899| [47] [夏彦]
 83:  902| [45] [「……ちょっと待て。帰る前に考えよう」]
 84:  910| [47] [夏彦]
 85:  913| [45] [「テロリストの仲間が残っているとして、これから何が起こると思う？」]
 86:  939| [47] [ましろ]
 87:  942| [45] [「テロの続行？　でも、あと狙われるって言ったら……」]
 88:  950| [47] [夏彦]
 89:  953| [45] [「怪文書が送られてきた、ＢＣ関連施設か」]
 90:  979| [47] [サリュ]
 91:  982| [45] [「しかしそれらの施設には、保安課員による警戒がなされていると聞いた」]
 92:  990| [47] [サリュ]
 93:  993| [45] [「そもそも怪文書は、超心理学研究所を爆破するための陽動だもの。その送付先を狙うのは、本末転倒」]
 94: 1001| [47] [夏彦]
 95: 1004| [45] [「じゃあ、奴らはこれから何を……？」]
 96: 1059| [45] [何か重要な見落としがある気がする。]
 97: 1064| [45] [それがなんなのか、夏彦は考えた。]
 98: 1069| [47] [夏彦]
 99: 1070| [45] [（放火？　それだったら初めから、陽動なんてしなくていいはずだ）]
100: 1075| [47] [夏彦]
