  0:   53| [55] [√Before Chapter7]
  1:  117| [45] [星の明かりもない闇の中――]
  2:  122| [45] [そこに、夏彦は伏していた。]
  3:  127| [45] [時計の音がかすかに辺りに響く。]
  4:  132| [45] [その音を聞きつけ、夏彦は目を覚ました。]
  5:  140| [47] [夏彦]
  6:  143| [45] [「……う……」]
  7:  151| [47] [夏彦]
  8:  154| [45] [「……こ……ここは……？」]
  9:  204| [45] [そこは例の廃工場だった。]
 10:  354| [45] [どうやら気絶させられたまま、放置されたようだ。]
 11:  359| [45] [あれからどのくらい時間が経っているのだろうか。]
 12:  364| [45] [そう思った時、うめくような声がそばで響いた。]
 13:  372| [47] [ましろ]
 14:  375| [45] [「……ぅ」]
 15:  383| [47] [サリュ]
 16:  386| [45] [「な……夏彦？」]
 17:  391| [45] [ましろとサリュの声だった。]
 18:  396| [45] [２人とも同じく目覚めたところらしい。]
 19:  510| [47] [夏彦]
 20:  513| [45] [「あ、２人とも！　無事だったか！？」]
 21:  521| [47] [ましろ]
 22:  524| [45] [「ん……無事、かな？　どこも痛くないし……」]
 23:  532| [47] [サリュ]
 24:  535| [45] [「でも、身動きは取れない模様」]
 25:  543| [47] [夏彦]
 26:  546| [45] [「え……？」]
 27:  551| [45] [そう言いかけた時、夏彦も気付いた。]
 28:  562| [45] [両手と両足が、固く縄で縛られている事に。]
 29:  567| [45] [見ればましろとサリュも、同じように縛られていた。]
 30:  575| [47] [ましろ]
 31:  578| [45] [「あっ、なにこれ！？」]
 32:  586| [47] [サリュ]
 33:  589| [45] [「私たちを逃さないためだと思う」]
 34:  597| [47] [夏彦]
 35:  600| [45] [「むっ……！　くっ……！」]
 36:  605| [45] [いくら腕や脚に力を入れても、縄はビクともしなかった。]
 37:  610| [47] [夏彦]
 38:  611| [45] [（くそ……早く縄を解いて、あいつらを止めないと……！）]
 39:  616| [45] [夏彦の焦りに反応するように、緊迫した鳴き声が闇に響いた。]
 40:  621| [47] [アリス]
 41:  624| [45] [「きゅう～……！」]
 42:  632| [47] [ましろ]
 43:  635| [45] [「あ、アリスは壊されなかったんだね……よかった」]
 44:  643| [47] [サリュ]
 45:  646| [45] [「アリス、こっちへ」]
 46:  690| [47] [アリス]
 47:  693| [45] [「きゅうきゅう」]
 48:  698| [45] [サリュの声に応えるように、アリスがサリュの元へ走る。]
 49:  706| [47] [夏彦]
 50:  709| [45] [「……ん、待て。アリスって自律歩行ができるのか？」]
 51:  717| [47] [サリュ]
 52:  720| [45] [「簡易的な機能だけど、できる。口頭で命令して歩かせる事や、順路データを入力する事も」]
 53:  728| [47] [夏彦]
 54:  731| [45] [「なるほど……！　それならサリュ、アリスに何かこの縄を切るものを取ってきてもらえないか？」]
 55:  739| [47] [ましろ]
 56:  742| [45] [「あ、その手があったか」]
 57:  747| [45] [見れば窓際に、ガラスの破片らしきものが落ちている。]
 58:  755| [47] [サリュ]
 59:  758| [45] [「ではアリス、以下命令」]
 60:  766| [47] [サリュ]
 61:  769| [45] [「『１５ｍ直進後、そこにある砕片を拾い、現座標に回帰』。以上命令」]
 62:  774| [47] [アリス]
 63:  777| [45] [「きゅう！」]
 64:  821| [45] [頼もしい鳴き声でアリスが応え、窓のそばに向かう。]
 65:  826| [45] [しばらくそこで、サリュの命じたものに該当する物体を探していたが――]
 66:  831| [45] [やがて割れたガラスを咥え、戻ってきた。]
 67:  875| [47] [アリス]
 68:  878| [45] [「きゅう！」]
 69:  886| [47] [ましろ]
 70:  889| [45] [「やった！　でかしたアリス！」]
 71:  894| [45] [夏彦は身をよじり、アリスからガラスを受け取った。]
 72:  902| [47] [夏彦]
 73:  905| [45] [「ちょっと待ってろ、とりあえずぼくが抜け出してみんなの縄も切る……」]
 74:  910| [45] [夏彦は縄にガラスを当てて、力を込めてこすり――]
 75:  959| [45] [なんとか手足の縄を切る事に成功した。]
 76:  967| [47] [夏彦]
 77:  970| [45] [「よしっ！」]
 78:  975| [45] [さらにましろとサリュの縄も切ってやる。]
 79: 1076| [47] [ましろ]
 80: 1079| [45] [「ふぅ……ようやく解放されたよ」]
 81: 1096| [47] [サリュ]
 82: 1099| [45] [「ありがとう、夏彦」]
 83: 1104| [45] [２人ともやはり、どこにも怪我はないようだ。]
 84: 1109| [45] [テロリストの目的は、あくまで夏彦たちを足止めするだけだったらしい。]
 85: 1135| [47] [サリュ]
 86: 1138| [45] [「……それにしても、テロリストたちの意図がわからない」]
 87: 1146| [47] [サリュ]
 88: 1149| [45] [「私たちを生かしておく意味はないはずなのに……」]
 89: 1157| [47] [夏彦]
 90: 1160| [45] [「いや、奴らの目的はあくまでもラボだ。ぼくらを殺したりして、目立つのを恐れたんだろう」]
 91: 1186| [47] [ましろ]
 92: 1189| [45] [「なんでわかるの？」]
 93: 1197| [47] [夏彦]
 94: 1200| [45] [「実際に聞いたからだよ。奴らの心の声を」]
 95: 1226| [47] [ましろ]
 96: 1229| [45] [「声を聞いたって？　エンパシーで？」]
 97: 1237| [47] [夏彦]
 98: 1240| [45] [「あぁ、多分……」]
 99: 1245| [45] [そう思いつつも、夏彦は若干の違和感を覚えていた。]
100: 1250| [45] [あの時、気絶しかけた夏彦が発動した能力――それはエンパシーとは少し違う気がした。]
101: 1255| [45] [声だけではなく、映像も見えたのだ。あれがエンパシーと言えるだろうか。]
102: 1260| [45] [いつか聞いた恵那の言葉が、胸に蘇る。]
103: 1347| [47] [恵那]
104: 1350| [45] [「ＢＣの可能性は無限なの」]
105: 1358| [47] [恵那]
106: 1361| [45] [「いつかはテレパシーでもないエンパシーでもない、第３の能力が現れるかもしれないのよ」]
107: 1459| [47] [夏彦]
108: 1460| [45] [（第３の能力……！？）]
109: 1465| [45] [その可能性はありうる。]
110: 1470| [45] [夏彦はここ数日、急速にＢＣ能力が高まっていた。]
111: 1475| [45] [まだ制御しきれてないとはいえ、ほんの数日でテレパシーとエンパシーを使えるようになっていたのだ。]
112: 1480| [47] [夏彦]
113: 1481| [45] [（本当に、そんなものが……？）]
114: 1486| [45] [だがその可能性について、じっくり考えている時間はない。]
115: 1491| [45] [その能力によって得た情報の方が、今は遥かに重要だった。]
116: 1499| [47] [夏彦]
117: 1502| [45] [「……とにかく奴らの心の声によると、ラボが狙われているのは本当らしい」]
118: 1510| [47] [夏彦]
119: 1513| [45] [「しかも、決行は今日だ……！」]
120: 1539| [47] [ましろ]
121: 1542| [45] [「今日！？　じゃ、じゃあすぐ止めなきゃ！」]
122: 1568| [47] [サリュ]
123: 1571| [45] [「でもどうすれば？　警察などに通報しても、昨日と同じ結果になりかねない」]
124: 1579| [47] [夏彦]
125: 1582| [45] [「確かに……！」]
126: 1637| [45] [保安課や警察を今から説得しても、間に合うとは思えなかった。]
127: 1642| [45] [夏彦は押し黙り、考え込む。]
128: 1647| [47] [夏彦]
129: 1648| [45] [（ラボに直接行って、注意を促すか……？）]
130: 1653| [45] [だがそれは危険だ。]
131: 1658| [45] [内通者がいる可能性も高いし、そのままテロに巻き込まれるかもしれない。]
132: 1663| [45] [そうなれば今度こそ、殺されかねない――！]
133: 1668| [47] [夏彦]
134: 1669| [45] [（……だったら……）]
135: 1674| [47] [夏彦]
136: 1675| [45] [（すぐにでも、逃げるべきじゃないのか……？）]
137: 1680| [45] [ましろたちとすぐ家に帰り、悠里を連れてこの街から脱出する。]
138: 1685| [45] [それが最も妥当なやり方に思えた。]
139: 1690| [45] [夏彦だけならまだしも、ましろたちまで危険にさらすわけにはいかない。]
140: 1695| [45] [しかし――]
141: 1700| [47] [夏彦]
142: 1701| [45] [（そうすれば、この街にいる全ての人を見捨てる事になる）]
143: 1706| [47] [夏彦]
144: 1707| [45] [（自分たちに関係ない人々は、どうでもいいって考えるべきか……？）]
145: 1712| [45] [いつだって彼はそうしてきた。]
146: 1717| [45] [それが夏彦の処世術だった。]
147: 1722| [45] [例えばテレビで報道される、この街で起きた『火事』や『事故』や『事件』。]
148: 1727| [45] [それらは全て、自分とは関係ない事。自ら関わる必要もない。]
149: 1732| [45] [大切なのは自分と悠里と、せいぜいましろやサリュくらいのものだ。]
150: 1737| [45] [ずっとそう思ってきたのに……]
151: 1742| [45] [脳裏に浮かぶのは、この街に住む、『関係ないはずの人々』の事だった。]
152: 1747| [45] [距離を置いてつきあってきたクラスメートたち。]
153: 1752| [45] [夏彦がコミュニケーターだと知るなり、離れていった幼い頃の友達。]
154: 1757| [45] [そして、夏彦たちに心を開いてくれなかった恵那。]
155: 1762| [47] [夏彦]
156: 1763| [45] [（……くそ、だからどうだっていうんだ）]
157: 1768| [47] [夏彦]
158: 1769| [45] [（仮に原子炉がメルトダウンしたって、皆が死ぬわけじゃない）]
159: 1774| [47] [夏彦]
160: 1775| [45] [（この街に誰も住めなくなるってだけだろ？）]
161: 1780| [47] [夏彦]
162: 1781| [45] [（だったらまず、自分たちが逃げることを優先するのが当たり前じゃないか……！）]
163: 1786| [45] [だがそのとき、不意に――]
164: 1791| [45] [今まで聞いた様々な言葉が、夏彦の耳に蘇った。]
165: 1880| [47] [悠里]
166: 1883| [45] [「それじゃひこりん、後悔するかもしれないよ」]
167: 1990| [47] [洵]
168: 1993| [45] [「あたしはあたしなりのやり方で、この街を護る。あんたたちもやれる事をやるんだ。いいかい？」]
169: 2071| [47] [悠里]
170: 2074| [45] [「そうして過去を乗り越えて。ひこりんならできるはずだから」]
171: 2216| [47] [夏彦]
172: 2217| [45] [（……！）]
173: 2222| [45] [その時、夏彦は気づいた。]
174: 2227| [45] [今すぐ逃げようとしても、逃げおおせるとは限らない事に。]
175: 2232| [47] [夏彦]
176: 2233| [45] [（この街は、住人の出入りにも、厳重なチェックと手続きがいる……）]
177: 2238| [47] [夏彦]
178: 2239| [45] [（なのに悠里を連れて、逃げられるものか？）]
179: 2244| [45] [それは難しいだろう。]
180: 2249| [45] [ラボに行くのと逃げるのと、どちらも危険な事には変わりないのだ。]
181: 2254| [45] [だったら――]
182: 2259| [47] [夏彦]
183: 2260| [45] [（ラボに行くべきだ……！）]
184: 2265| [45] [弾き出された結論に、夏彦自身驚いた。]
185: 2270| [45] [だが急速に、その意思は膨らんでいく。]
186: 2275| [45] [９年前、夏彦と悠里は、ラボに行って事故に遭った。]
187: 2280| [45] [あの恐怖は今も消えていない。]
188: 2285| [45] [また死ぬような目に遭うかもしれないし、何かを失うかもしれない。]
189: 2290| [45] [だが、それでもなお。]
190: 2295| [47] [夏彦]
191: 2296| [45] [（行かなきゃならないんだな、悠里……）]
192: 2301| [47] [夏彦]
193: 2302| [45] [（そうしなきゃぼくは、過去を乗り越えられないんだな？）]
194: 2320| [45] [夏彦がそう思った瞬間、ましろがはっと息を呑んだ。]
195: 2346| [47] [ましろ]
196: 2349| [45] [「……夏彦、もしかして……」]
197: 2357| [47] [ましろ]
198: 2360| [45] [「今から直接、ラボに行くつもり？」]
199: 2383| [47] [夏彦・サリュ]
200: 2386| [45] [「っ！？」]
201: 2391| [45] [その言葉に、夏彦もサリュも目を見開いた。]
202: 2399| [47] [夏彦]
203: 2402| [45] [「どうしてそれを！？」]
204: 2428| [47] [サリュ]
205: 2431| [45] [「エンパシーを使ったの？」]
206: 2457| [47] [ましろ]
207: 2460| [45] [「使わなくてもわかるよ……長い付き合いなんだもん」]
208: 2465| [47] [夏彦]
209: 2466| [45] [（そうか……ましろには、隠し通せないか……）]
210: 2471| [45] [夏彦は諦めて笑い、彼女に答えた。]
211: 2479| [47] [夏彦]
212: 2482| [45] [「……なぁましろ。３日前の夜のお前の気持ち、ようやくわかったよ」]
213: 2508| [47] [ましろ]
214: 2511| [45] [「え？」]
215: 2519| [47] [夏彦]
216: 2522| [45] [「これからラボでテロが起こる事を知っているのは、今この街でぼくらだけだ」]
217: 2530| [47] [夏彦]
218: 2533| [45] [「そんな状況になると、どうしたって……使命感って湧いてくるもんなんだな？」]
219: 2559| [47] [ましろ]
220: 2562| [45] [「っ……」]
221: 2570| [47] [夏彦]
222: 2573| [45] [「……ぼくが行かなきゃ、この街が滅んじまう」]
223: 2581| [47] [夏彦]
224: 2584| [45] [「それがテレビの向こうの出来事なんかじゃなくて、自分に関係のある出来事なら――」]
225: 2592| [47] [夏彦]
226: 2595| [45] [「やっぱり、行かなきゃいけないよな」]
227: 2600| [45] [危険を避けてさえいれば、穏やかに暮らせると思っていた。]
228: 2605| [45] [だがどれだけ避けようとしても、平穏が崩れる事はある。]
229: 2610| [45] [ようやくその事に気付いた夏彦に、サリュがかすかな声で言う。]
230: 2636| [47] [サリュ]
231: 2639| [45] [「……夏彦がラボに行ったからって、何もできないかもしれない」]
232: 2647| [47] [サリュ]
233: 2650| [45] [「警備関係者に注意を促しても、信じてもらえない可能性は高い」]
234: 2658| [47] [夏彦]
235: 2661| [45] [「だけど行かなかったら、ぼくはたぶん後悔する」]
236: 2669| [47] [夏彦]
237: 2672| [45] [「もう後悔なんて、したくないんだよ」]
238: 2677| [45] [夏彦は今日まで、幾度となく後悔してきた。]
239: 2682| [45] [あの日、ラボに行きさえしなければ……そう思った事は数知れない。]
240: 2687| [45] [だが今回は逆だ。]
241: 2692| [45] [後悔しないためにラボに行くのだ。]
242: 2718| [47] [ましろ]
243: 2721| [45] [「だったら、私たちも――」]
244: 2729| [47] [夏彦]
245: 2732| [45] [「いや、ましろたちまで来る必要はない。１人いれば充分だ」]
246: 2758| [47] [サリュ]
247: 2761| [45] [「じゃあ私たちはどうすれば？」]
248: 2769| [47] [夏彦]
249: 2772| [45] [「頼みがあるんだ」]
250: 2780| [47] [夏彦]
251: 2783| [45] [「すぐに家に帰って、悠里を連れて、少しでも遠くに逃げてくれ」]
252: 2809| [47] [ましろ]
253: 2812| [45] [「っ……」]
254: 2820| [47] [夏彦]
255: 2823| [45] [「悠里が泣いても叫んでも、引きずっていってくれ」]
256: 2831| [47] [夏彦]
257: 2834| [45] [「万が一の事が起きた時のために……！」]
258: 2839| [45] [夏彦は２人を見据えて言う。]
259: 2844| [45] [だがましろは――夏彦を睨んで答えた。]
260: 2870| [47] [ましろ]
261: 2873| [45] [「……冗談じゃないよ」]
262: 2881| [47] [ましろ]
263: 2884| [45] [「ここまで来て『帰れ』って、私が素直に帰ると思ってんの？」]
264: 2892| [47] [夏彦]
265: 2895| [45] [「え……？」]
266: 2903| [47] [ましろ]
267: 2906| [45] [「９年前、夏彦と悠里は、ラボで事故にあったよね？」]
268: 2932| [47] [ましろ]
269: 2935| [45] [「それで私が、どんな気持ちになったと思う？」]
270: 2961| [47] [ましろ]
271: 2964| [45] [「死ぬほど後悔したよ、止めりゃよかったって」]
272: 2972| [47] [ましろ]
273: 2975| [45] [「鈍い鈍い夏彦だって、そのくらいわかってんでしょ？」]
274: 2983| [47] [夏彦]
275: 2986| [45] [「……！」]
276: 3012| [47] [ましろ]
277: 3015| [45] [「今だって止めたいよ……逃げるなら逃げるで、夏彦とも一緒に逃げたいよ！」]
278: 3041| [47] [ましろ]
279: 3044| [45] [「でも夏彦、どうせ止めても、ラボに行くのやめないでしょ！？　９年前と同じにさ！」]
280: 3049| [47] [夏彦]
281: 3050| [45] [「……」]
282: 3076| [47] [ましろ]
283: 3079| [45] [「だったら……だったら私も、せめて一緒に行きたい」]
284: 3105| [47] [ましろ]
285: 3108| [45] [「２度と後悔したくないのは、私も同じなんだよ……！」]
286: 3113| [45] [ましろの声は震えていた。]
287: 3118| [45] [それは恐らく、ましろが長年胸に押し込めてきた言葉だっただろう。]
288: 3126| [47] [夏彦]
289: 3129| [45] [「でもましろ、やっぱりそれは……！」]
290: 3134| [45] [それでも止めようとする夏彦に、サリュがため息混じりに言った。]
291: 3160| [47] [サリュ]
292: 3163| [45] [「私も同感。夏彦は言っても止まらない」]
293: 3171| [47] [夏彦]
294: 3174| [45] [「え？」]
295: 3182| [47] [サリュ]
296: 3185| [45] [「危険を避けているなどと言いつつ、ましろや悠里が絡むと、簡単にその禁が破れる」]
297: 3193| [47] [夏彦]
298: 3196| [45] [「い、いや、まぁ……」]
299: 3222| [47] [サリュ]
300: 3225| [45] [「矛盾だらけで御しがたい。それはこの数日でよくわかった」]
301: 3251| [47] [サリュ]
302: 3254| [45] [「止めても無駄なら仕方がない。私も一緒に行く」]
303: 3259| [45] [その言葉に、夏彦たちは息を呑んだ。]
304: 3267| [47] [夏彦]
305: 3270| [45] [「ちょっとおい、なに言ってんだ！？　今の話聞いてなかったのか？」]
306: 3296| [47] [ましろ]
307: 3299| [45] [「そ、そうだよ危険なんだよ！？」]
308: 3307| [47] [ましろ]
309: 3310| [45] [「私は９年前の事があるからともかくとしても、なんでサリュまで一緒に来なきゃならないの？」]
310: 3336| [47] [サリュ]
311: 3339| [45] [「いや、むしろ行くのが当然」]
312: 3365| [47] [サリュ]
313: 3368| [45] [「あなたたち２人でラボに行って、もしテロリストに遭遇したら、対抗する術がない。違う？」]
314: 3376| [47] [夏彦]
315: 3379| [45] [「む……」]
316: 3405| [47] [ましろ]
317: 3408| [45] [「そりゃそうだけど……サリュだって昨夜、テロリストにＫＯされたじゃん……」]
318: 3434| [47] [サリュ]
319: 3437| [45] [「そう、私が後悔しているのは昨夜の事」]
320: 3445| [47] [サリュ]
321: 3448| [45] [「私が奴らを倒していれば、今こんなに悩む事はなかった」]
322: 3474| [47] [サリュ]
323: 3477| [45] [「だから私も行く。これは決定事項。覆す事はできない」]
324: 3503| [47] [サリュ]
325: 3506| [45] [「それに何より――私の役目は、夏彦を護る事だから」]
326: 3511| [45] [サリュは一息に言った。出会った時と同じく、冷徹な口調で。]
327: 3516| [45] [だがその言葉の中に、夏彦たちを案じる気持ちがある事ははっきりとわかった。]
328: 3524| [47] [夏彦]
329: 3527| [45] [「あぁもう……どうしてそんなに２人とも、わからず屋なんだ……！」]
330: 3532| [45] [苦々しい気持ちで言う夏彦に、ましろたちが言い返す。]
331: 3558| [47] [ましろ]
332: 3561| [45] [「夏彦に言われたくないよ。３人とも考えが一緒なだけだよ」]
333: 3587| [47] [サリュ]
334: 3590| [45] [「全く同感」]
335: 3595| [45] [その言葉を聞き、夏彦は苦笑する。]
336: 3600| [47] [夏彦]
337: 3601| [45] [（止めても無駄なのは、お互い様か……！）]
338: 3606| [45] [女の子を２人連れて、これからテロが起こる施設に向かう。]
339: 3611| [45] [全く馬鹿げた話で、危険極まりない。]
340: 3616| [45] [なのに、あろう事か夏彦は――それもいいと思い始めていた。]
341: 3621| [47] [夏彦]
342: 3622| [45] [（ちくしょう、どうして……）]
343: 3627| [47] [夏彦]
344: 3628| [45] [（９年前の恐怖が、ずっと消えなかったのに……）]
345: 3633| [47] [夏彦]
346: 3634| [45] [（どうして３人で行くと思うと、怖さが和らいじまうんだ？）]
347: 3639| [45] [ますますましろの気持ちがわかった。]
348: 3644| [45] [『１人ではない』という事が、これほどまでに心強い事だとは。]
349: 3649| [45] [夏彦は２人に笑いかけ、そしてことさら元気よく言う。]
350: 3657| [47] [夏彦]
351: 3660| [45] [「……わかった、わかったよ２人とも！　ぼくの負けだ！」]
352: 3686| [47] [ましろ]
353: 3689| [45] [「夏彦、それじゃ！？」]
354: 3697| [47] [夏彦]
355: 3700| [45] [「こうして言い争ってる時間がもったいない、仕方ないから３人で行こう！」]
356: 3726| [47] [ましろ]
357: 3729| [45] [「って何それ、態度悪いなぁ！」]
358: 3755| [47] [サリュ]
359: 3758| [45] [「私より弱いくせに……」]
360: 3766| [47] [夏彦]
361: 3769| [45] [「ははっ、確かにな！」]
362: 3774| [45] [そう笑いつつも、夏彦は心に誓っていた。]
363: 3779| [45] [これから何があっても、絶対２人を護ろうと。]
364: 3784| [45] [サリュより腕っ節が弱かろうと、ましろほどＢＣが上手く使えなかろうと。]
365: 3789| [45] [２人がくれた勇気に対して、報いる方法はそれしかない。]
366: 3797| [47] [夏彦]
367: 3800| [45] [「……それじゃいいかい、２人とも」]
368: 3826| [47] [サリュ]
369: 3829| [45] [「了解」]
370: 3855| [47] [ましろ]
371: 3858| [45] [「ん、いつでも行けるよ」]
372: 3866| [47] [夏彦]
373: 3869| [45] [「行こう、この街を護りに……！」]
374: 3874| [45] [３人はうなずき合い、そして駆け出した。]
