  0:   92| [55] [√Double Chapter3]
  1:  107| [47] [渡瀬]
  2:  110| [45] [「――先生、銃を下ろしてくれ……」]
  3:  115| [45] [渡瀬は押し殺した声で言った。]
  4:  120| [45] [一刻も早くシェルターに戻らなければならないのに、行く手には恵那が立ちはだかっている。]
  5:  125| [45] [彼女は渡瀬に銃を向けたまま、答えた。]
  6:  133| [47] [恵那]
  7:  136| [45] [「下ろせるわけないじゃない……！」]
  8:  144| [47] [恵那]
  9:  147| [45] [「宇喜多さんから、聞いてしまったんだもの。あなたがテロリストだって事を」]
 10:  155| [47] [渡瀬]
 11:  158| [45] [「……っ」]
 12:  166| [47] [恵那]
 13:  169| [45] [「否定しないのね？」]
 14:  177| [47] [渡瀬]
 15:  180| [45] [「……否定できないさ。事実だからな」]
 16:  188| [47] [渡瀬]
 17:  191| [45] [「俺は１年も前から、ラボを襲う計画を進めていたんだ。消えていた記憶が戻って、その事も思い出したよ」]
 18:  199| [47] [恵那]
 19:  202| [45] [「レスキュー隊員だって事は、本当なの？」]
 20:  210| [47] [渡瀬]
 21:  213| [45] [「それも本当だ……笑えるか？　人命を救う仕事をしながら、テロの計画も進めていたなんて」]
 22:  221| [47] [恵那]
 23:  224| [45] [「笑えないわよ……ちっとも、笑えないわ」]
 24:  229| [45] [そう言って恵那は、寂しそうに笑った。]
 25:  237| [47] [恵那]
 26:  240| [45] [「……宇喜多さんの話が、嘘だったらいいって思ってたわ」]
 27:  298| [47] [恵那]
 28:  301| [45] [「あなたがテロリストのはずがない。人を救うために命をかける、本物のレスキュー隊員のはずだって」]
 29:  309| [47] [恵那]
 30:  312| [45] [「あなたは誰かを助けるためなら、汚染区域やガスの中にも飛び込む……私のよく知る『隊長さん』なんだって」]
 31:  317| [47] [渡瀬]
 32:  318| [45] [「……」]
 33:  336| [47] [恵那]
 34:  339| [45] [「……どうして、テロなんか起こしたの？」]
 35:  344| [45] [その問いに、渡瀬の心がうずいた。]
 36:  349| [45] [悠長に話している時間などない。しかし――]
