  0:   69| [55] [√Double Chapter6]
  1:   78| [45] [――ましろ・サリュ・風見・洵・恵那・宇喜多の６人が、制御室を飛び出す。]
  2:  132| [45] [そして第３エリアを抜け、]
  3:  198| [45] [非常階段を駆け上がり、]
  4:  254| [45] [４２秒目の時点で、隔壁の前に着いた。]
  5:  282| [47] [ましろ]
  6:  285| [45] [「よし、間に合ったよ！」]
  7:  311| [47] [サリュ]
  8:  314| [45] [「あとは隔壁が開けば――」]
  9:  340| [47] [洵]
 10:  343| [45] [「いや、待って！　お姉ちゃんがいない！」]
 11:  369| [47] [宇喜多]
 12:  372| [45] [「なに！？」]
 13:  398| [47] [恵那]
 14:  401| [45] [「まさかあの人――！」]
 15:  459| [45] [その頃風見は、第１エリアを走っていた。]
 16:  489| [47] [風見]
 17:  490| [45] [（あの子を置いていくわけにはいかない！）]
 18:  495| [45] [そう思い、とある研究室に飛び込む。]
 19:  619| [45] [そこには凪沙の遺体が、安置してあった。]
 20:  652| [47] [風見]
 21:  655| [45] [「凪沙、ずっとここから出たかったでしょう……？」]
 22:  681| [47] [風見]
 23:  684| [45] [「一緒に出ようね……」]
 24:  710| [45] [妹の亡骸を抱え、風見はその部屋を後にした。]
 25:  764| [45] [隔壁の前ではましろたちが、風見の到着を待っていた。]
 26:  790| [47] [恵那]
 27:  793| [45] [「遅いわ……橘さん、早く！」]
 28:  798| [45] [恵那が焦れて叫んだ時、]
 29:  809| [45] [非常階段の下に、風見の姿が見えた。]
 30:  835| [47] [洵]
 31:  838| [45] [「間に合った！！」]
 32:  871| [47] [風見]
 33:  874| [45] [「行けます！　開けて下さい、隊長！」]
 34:  927| [45] [――その時、ちょうど１分が経った。]
 35:  932| [45] [制御室に残った夏彦たちが、声を上げる。]
 36:  958| [47] [渡瀬]
 37:  961| [45] [「よし、時間だ！」]
 38:  987| [47] [悠里]
 39:  990| [45] [「うん！」]
 40: 1016| [47] [夏彦]
 41: 1019| [45] [「隔壁開放！」]
 42: 1030| [45] [彼らは３つの制御用端末を同時に操作し、そして隔壁を開いた。]
 43: 1088| [45] [ましろたちの目の前で、電子音がした。]
 44: 1120| [45] [９人を閉じ込め続けた隔壁が、ゆっくりと開き始める。]
 45: 1125| [45] [ましろはすかさず、天川博士にテレパシーを送った。]
 46: 1190| [47] [ましろ]
 47: 1193| [45] [《博士、聞こえますか！？》]
 48: 1198| [45] [さらにエンパシーで返事を待つと――博士の声が聞こえた。]
 49: 1206| [47] [美夜子]
 50: 1209| [45] [《ましろちゃん！？》]
 51: 1232| [47] [ましろ]
 52: 1235| [45] [《よかった、通じた！》]
 53: 1243| [47] [美夜子]
 54: 1246| [45] [《どうして急に通信が！？　もしかして隔壁が開いたの！？》]
 55: 1269| [47] [ましろ]
 56: 1272| [45] [《博士のハッキングソフトで、隔壁のロックを解除しました！》]
 57: 1277| [47] [ましろ]
 58: 1280| [45] [《これから外に出ます！　そっちの状況はどうなってますか！？》]
 59: 1347| [47] [美夜子]
 60: 1350| [45] [《レスキュー隊の人たちに話を通せたわ！》]
 61: 1373| [47] [美夜子]
 62: 1376| [45] [《……あっ！　保安六課の連中も、隔壁が開いた事に気付いたみたい！》]
 63: 1399| [47] [美夜子]
 64: 1402| [45] [《ましろちゃん、今すぐエントランスに来なさい！　逃げ道は私たちが確保するから！》]
 65: 1407| [45] [焦りに満ちた博士の声。どうやら事態は切迫しているようだ。]
 66: 1477| [47] [ましろ]
 67: 1480| [45] [「みんな行こう！　エントランスまで走って！」]
 68: 1507| [45] [ましろの声と共に、６人は駆け出した。]
 69: 1555| [47] [自動放送]
 70: 1558| [45] [「――ただいま、『ケースＮ』が発生しました」]
 71: 1563| [47] [自動放送]
 72: 1566| [45] [「緊急事態につき、セキュリティを『封鎖モード』に移行」]
 73: 1571| [47] [自動放送]
 74: 1574| [45] [「施設内の全ゲートを閉鎖・ロックすると共に、隔壁を封鎖します」]
 75: 1586| [45] [――ましろたちの背後で、隔壁が閉ざされる。]
 76: 1591| [45] [だが６人は振り返らない。]
 77: 1596| [45] [自ら残った３人の想いに応えるため、ただ走る。]
 78: 1601| [45] [やがて、前方から騒がしい物音が聞こえ始め――]
 79: 1767| [45] [――エントランスは喧騒に満ちていた。]
 80: 1772| [45] [１０数名のレスキュー隊員たちが、３、４０人からなる防護服姿の集団を、身体を張って押さえている。]
 81: 1777| [45] [そうして作られた道の中央に、彼女が――]
 82: 1833| [47] [ましろ・サリュ]
 83: 1836| [45] [「博士！」]
 84: 1844| [47] [美夜子]
 85: 1847| [45] [「ましろちゃん！　優衣！」]
 86: 1894| [45] [博士の顔に喜色が浮かび――次の瞬間、凍りついた。]
 87: 1944| [47] [美夜子]
 88: 1947| [45] [「な、夏彦と悠里ちゃんは！？」]
 89: 1955| [47] [ましろ]
 90: 1958| [45] [「２人はシリウスの隊長と一緒に、地下に残りました！」]
 91: 1966| [47] [美夜子]
 92: 1969| [45] [「なんですって！？」]
 93: 1977| [47] [サリュ]
 94: 1980| [45] [「博士、大丈夫！　夏彦たちは死なない！　必ず生きて脱出する！」]
 95: 1985| [45] [サリュが博士にそう叫ぶ。]
 96: 1990| [45] [博士はわずかに逡巡した後、声を上げた。]
 97: 1998| [47] [美夜子]
 98: 2001| [45] [「……わかったわ、あなたたちは逃げなさい！」]
 99: 2009| [47] [美夜子]
100: 2012| [45] [「外にヘリが待機してる！　このまま正面玄関まで駆け抜けて！」]
101: 2019| [45] [博士がそう叫んだ時、レスキュー隊員たちの人垣の向こうで、保安六課が叫んだ。]
102: 2024| [47] [保安六課１]
103: 2027| [45] [「お前ら、止まれ！！」]
104: 2032| [47] [保安六課２]
105: 2035| [45] [「放射能汚染の可能性がある！　勝手な行動は――」]
106: 2043| [47] [宇喜多]
107: 2046| [45] [「いつまでそんな嘘を重ねてるんだッ！！」]
108: 2051| [45] [その声を、宇喜多の怒声が遮った。]
109: 2056| [47] [保安六課１]
110: 2059| [45] [「ッ……！？」]
111: 2064| [45] [保安六課がわずかにひるんだところを、風見と洵が一喝する。]
112: 2072| [47] [風見]
113: 2075| [45] [「それより！　施設内に、高火力爆発物があります！」]
114: 2083| [47] [洵]
115: 2086| [45] [「爆発まであと５分、全員退避しな！」]
116: 2091| [47] [保安六課２]
117: 2094| [45] [「ば、爆発物！？」]
