  0:   60| [55] [√After Chapter1]
  1:   64| [47] [男]
  2:   65| [45] [（いや、そんなはずは……！）]
  3:   70| [45] [放射線を１００％防ぐ薬など、この世にあるはずがない。]
  4:   75| [45] [根拠となる記憶はないが、男がそう思っていると――]
  5:  124| [47] [女隊員]
  6:  127| [45] [「そう言えば隊長……！　隊長が最後にＡＤを投与したのっていつ！？」]
  7:  135| [47] [男]
  8:  138| [45] [「それは、わからんが……」]
  9:  164| [47] [女隊員]
 10:  167| [45] [「やばいよ、念のため投与しておきなよ！　隊長もきっと持ってるはずだからさ！」]
 11:  212| [45] [言われるままにポケットを調べると、確かにアンプル剤が１本だけ入っていた。]
 12:  220| [47] [女隊員]
 13:  223| [45] [「使い方は簡単だよ！　専用のカートリッジが付属してるから、それを装着して――」]
 14:  270| [47] [女隊員]
 15:  273| [45] [「あとは先端を折って静脈に密着させて、ノック部分を押すだけでいいから！」]
 16:  297| [45] [だが女隊員から説明を受けても、男はそれを投与する気にはなれなかった。]
 17:  323| [47] [女隊員]
 18:  326| [45] [「隊長、どうしたの？　早くそのＡＤ打っちゃいなよ」]
 19:  403| [45] [そのとき男は、彼女の横にいる少女と目があった。]
 20:  408| [45] [身をよじってまでＡＤから逃れようとした少女の姿が、男の脳裏に甦る。]
 21:  413| [45] [男は警戒心を強めながら、もう１度、副隊長に問いかけた。]
 22:  450| [47] [男]
 23:  453| [45] [「なあ……このＡＤってのは、本当に放射線を防ぐための薬なのか？」]
 24:  461| [47] [男]
 25:  464| [45] [「オレにはどうしても、そんな風には思えないんだが……」]
 26:  469| [45] [すると副隊長の目が、焦れたように吊り上がる。]
 27:  495| [47] [副隊長]
 28:  498| [45] [「隊長、いい加減にして下さい！　あなたは今この瞬間も、被曝し続けているかもしれないのですよ！」]
 29:  524| [47] [副隊長]
 30:  527| [45] [「さあ腕を出して！　私が投与します！」]
 31:  613| [45] [副隊長はそう言うと、男の手からアンプル剤とカートリッジを取り上げた。]
 32:  618| [45] [そしてアンプル剤を素早く装填し、カートリッジの先端を男の腕に差し向ける。]
 33:  644| [47] [副隊長]
 34:  647| [45] [「――さあ、早くして下さい！」]
 35:  652| [45] [彼女はついさっきもそうやって、ＡＤを少女に無理やり投与した。]
 36:  657| [45] [その事実が男の中に、さらなる警戒を喚起する。]
 37:  665| [47] [男]
 38:  668| [45] [「――やめろ！　オレにはそんなものは必要ない！」]
 39:  755| [47] [副隊長]
 40:  758| [45] [「きゃっ」]
 41:  763| [45] [ＡＤを振り払った手が顔に当たり、副隊長が悲鳴を上げた。]
 42:  790| [47] [女隊員]
 43:  793| [45] [「ちょっと隊長、何やってんの！？」]
 44:  801| [47] [男]
 45:  804| [45] [「うるさい、本当のことを言え！　そんな得体の知れないものを投与して、あんたらはオレをどうするつもりだ！」]
 46:  830| [47] [女隊員]
 47:  833| [45] [「はあ？　なにワケわかんないこと言ってんのさ？　仲間の言う事が信じられないっての？」]
 48:  838| [45] [確かに２人は、男と同じレスキュー服を身につけている。]
 49:  843| [45] [だが男に記憶がない以上、２人がレスキュー隊員のふりをしていないとは言い切れない。]
 50:  848| [45] [そのとき副隊長が、女隊員に向かって言った。]
 51:  874| [47] [副隊長]
 52:  877| [45] [「守部、隊長を抑えなさい！　こうなったら実力行使です！」]
 53:  903| [47] [女隊員]
 54:  906| [45] [「了解っ！」]
 55:  911| [47] [男]
 56:  912| [45] [（なっ――こいつら、やっぱり！！）]
 57:  917| [45] [とてもレスキュー隊員とは思えない。]
 58:  925| [47] [男]
