  0:   52| [55] [√After Chapter3]
  1:   70| [47] [渡瀬]
  2:   73| [45] [「あ……危ないところだった……！」]
  3:   78| [45] [渡瀬の口から、かすれた声が漏れる。]
  4:   83| [45] [渡瀬たちは間一髪、崩れる非常階段から逃れていた。]
  5:  109| [47] [ユウリ]
  6:  112| [45] [「まさか、階段が崩れ落ちるなんて……」]
  7:  139| [47] [宇喜多]
  8:  142| [45] [「なんとか降りる事はできないかね？」]
  9:  147| [45] [そう言われ、渡瀬は階段室をのぞき込む。]
 10:  195| [45] [だが崩れた階段が扉を塞いでいて、その向こうには行けそうになかった。]
 11:  203| [47] [渡瀬]
 12:  206| [45] [「おーい先生！　聞こえるかー！」]
 13:  211| [45] [そう声をかけたが……返事はない。]
 14:  216| [45] [どうやらもう捜索のため、どこかの部屋に入ってしまったらしい。]
 15:  268| [47] [渡瀬]
 16:  271| [45] [「ヤバい、先生と分断されちまった！」]
 17:  297| [47] [風見]
 18:  300| [45] [「だから単独行動はいけないとあれほど……！」]
 19:  327| [47] [洵]
 20:  330| [45] [「仕方ないよ、内周棟の非常階段から降りて合流しよう！」]
 21:  352| [45] [渡瀬たちはうなずき、内周棟へ向かった。]
 22:  400| [45] [しかし、内周棟の非常階段も――]
 23:  444| [45] [同じように崩れていた。]
 24:  497| [47] [渡瀬]
 25:  500| [45] [「ちっ、他のエリアから降りるか」]
 26:  526| [47] [風見]
 27:  529| [45] [「えぇ、では――」]
 28:  534| [45] [風見はＰＤＡを取り出し、言う。]
 29:  582| [47] [風見]
 30:  585| [45] [「こことここの階段がダメでしたので……」]
 31:  630| [45] [風見は地図の階段の部分に、それぞれ×マークをつけた。]
 32:  642| [47] [風見]
 33:  645| [45] [「遠回りになりますが、いったん第６エリアに行きましょう」]
 34:  660| [45] [渡瀬たちはうなずき、第６エリア方面へ向かう。]
 35:  757| [45] [しかし、火災のせいか――]
 36:  762| [45] [第６エリアに続くセキュリティロックは、故障していた。]
 37:  813| [45] [カードを通しても、認証されない。]
 38:  821| [47] [渡瀬]
 39:  824| [45] [「ついてないな……外周棟側の通路を試そう」]
 40:  870| [45] [渡瀬はＰＤＡの地図に、さらに×を書き加え、外周棟に向かった。]
 41:  918| [45] [――しかし、外周棟の連絡通路は、瓦礫で埋まっていた。]
 42:  964| [45] [天井や壁が崩れ、完全に通路を塞いでいる。]
 43:  969| [45] [そのくせ天井に開いた穴は、地上までは続いていないようだった。]
 44:  977| [47] [渡瀬]
 45:  980| [45] [「お、おい……これ、まずいんじゃないか？」]
 46: 1013| [47] [風見]
 47: 1016| [45] [「くっ……」]
 48: 1021| [45] [風見は奥歯を噛み、ＰＤＡを見た。]
 49: 1069| [47] [風見]
 50: 1072| [45] [「第６エリア側の連絡通路は両方駄目。階段も通行不能……」]
 51: 1080| [47] [洵]
 52: 1083| [45] [「となると、地下２階に降りる方法がないね」]
 53: 1091| [47] [ユウリ]
 54: 1094| [45] [「第４エリアの地下２階から、入る事はできませんか？」]
 55: 1102| [47] [風見]
 56: 1105| [45] [「残念ながら……外周棟のカードスロットは、火災で焼失していました」]
 57: 1113| [47] [洵]
 58: 1116| [45] [「内周棟は汚染区域だし……」]
 59: 1124| [47] [宇喜多]
 60: 1127| [45] [「という事は、まさか！？」]
 61: 1135| [47] [渡瀬]
 62: 1138| [45] [「そう……行き止まりってわけだ」]
 63: 1143| [45] [渡瀬は奥歯を噛み締める。]
 64: 1148| [45] [この先に進む道は、全て潰れているのだ。]
 65: 1191| [47] [渡瀬]
 66: 1194| [45] [「先生が心配だ……何とかして、地下に降りるしかないな」]
 67: 1202| [47] [洵]
