  0:   42| [55] [√Before Chapter4]
  1:   65| [47] [？？]
  2:   68| [45] [「……せい」]
  3:   82| [47] [夏彦]
  4:   85| [45] [「ふごっ！？」]
  5:  162| [45] [その日の朝は、喉への衝撃と共に始まった。]
  6:  170| [47] [夏彦]
  7:  173| [45] [「な、なんだ！？　何事だ！？」]
  8:  178| [45] [夏彦は慌てて体を起こし、周りを見る。]
  9:  252| [45] [そこでようやく、ベッドのそばにサリュが立っているのに気づいた。]
 10:  260| [47] [夏彦]
 11:  263| [45] [「もしかして、今のはサリュがやったのか……？」]
 12:  271| [47] [サリュ]
 13:  274| [45] [「そう。夏彦の喉に手刀を入れて起こした」]
 14:  282| [47] [サリュ]
 15:  285| [45] [「ましろが言っていた。『夏彦はこうしないと起きない』って」]
 16:  293| [47] [夏彦]
 17:  296| [45] [「……サリュ、残念ながらそれはデタラメだ。今度からは普通に起こしてくれ」]
 18:  322| [47] [サリュ]
 19:  325| [45] [「わかった。夏彦がそう言うならそうする」]
 20:  333| [47] [夏彦]
 21:  336| [45] [「助かるよ。それじゃ着替えるから、先にリビングに行っててくれ」]
 22:  362| [47] [サリュ]
 23:  365| [45] [「了解」]
 24:  434| [45] [サリュが部屋を出ていく。]
 25:  439| [45] [その背を見送りながら、夏彦は思う。]
 26:  444| [47] [夏彦]
 27:  445| [45] [（なんかサリュが夢の中に出てきたような気がするけど……気のせい、だよな）]
 28:  450| [45] [出会ったばかりなのに夢に見たとしたら、まるで彼女の事で頭が一杯のようだ。]
 29:  455| [47] [夏彦]
 30:  456| [45] [（あんな小さな女の子に対して……？　そんなバカな）]
 31:  461| [45] [若干の気恥ずかしさを覚えつつ、夏彦は手早く着替えて自室を出た。]
 32:  738| [47] [夏彦]
 33:  741| [45] [「おはよう、みんな」]
 34:  746| [45] [リビングに入るなり、夏彦は声をかける。]
 35:  836| [45] [すでにサリュ・悠里・ましろの３人は食卓についていた。]
 36:  862| [47] [悠里]
 37:  865| [45] [「ひこりんおはよー」]
 38:  891| [47] [ましろ]
 39:  894| [45] [「遅いよ夏彦、もう朝食できてるよ？」]
 40:  902| [47] [夏彦]
 41:  905| [45] [「悪い悪い。ところでメニューはなんだい？」]
 42:  931| [47] [ましろ]
 43:  934| [45] [「今日はぐっと渋く、朝粥でーす。昨日みんなたくさん食べて、胃が重いだろうからね」]
 44:  942| [47] [夏彦]
 45:  945| [45] [「おっ、気が利くなぁ」]
 46:  953| [47] [サリュ]
 47:  956| [45] [「夏彦。早く食卓につく、早く」]
 48:  964| [47] [夏彦]
 49:  967| [45] [「わかってるって」]
 50:  972| [45] [苦笑しながら夏彦も食卓につく。]
 51:  977| [45] [ふと、窓の外の風景が目に入った。]
 52: 1106| [45] [空は快晴。実に爽やかな朝だった。]
 53: 1111| [45] [昨日の朝感じた戸惑いは、今朝はすっかり無くなっていた。]
 54: 1116| [45] [確かにサリュが同居人に加わったのは、夏彦の嫌う『変化』だ。]
 55: 1121| [45] [だが変化があったとしても、慣れてしまえばそれはただの『日常』になる。]
 56: 1126| [45] [新しい同居人にも環境の変化にも、やがて慣れる日が来る――漠然とそんな予感がした。]
 57: 1131| [47] [夏彦]
 58: 1132| [45] [（美しい青空。美味しそうな朝食……）]
 59: 1137| [47] [夏彦]
 60: 1138| [45] [（いい朝だ。今日は何か素晴らしい事が起こりそうな予感がするぞ？）]
 61: 1143| [45] [そんな事を思いつつ、夏彦は朝食に取り掛かった。]
