  0:   43| [55] [√After Chapter3]
  1:   50| [47] [渡瀬]
  2:   53| [45] [「よし、行けそうだ。先生をおぶって、このまま登ろう」]
  3:   92| [47] [恵那]
  4:   95| [45] [「え、できるの？　私、それなりに体重あるわよ」]
  5:  103| [47] [渡瀬]
  6:  106| [45] [「なに、軽いもんさ。登るって言っても４、５ｍくらいだし」]
  7:  114| [47] [渡瀬]
  8:  117| [45] [「いいからホラ、おぶさりなって」]
  9:  122| [45] [恵那を背負っても問題なく登れるという確信が、不思議なほどあった。]
 10:  142| [45] [それが伝わったのか、恵那もためらいがちに、渡瀬の背にしがみつく。]
 11:  150| [47] [渡瀬]
 12:  153| [45] [「よし行くぞ。しっかり掴まってな」]
 13:  161| [47] [恵那]
 14:  164| [45] [「え、ええ」]
 15:  169| [45] [その声と共に、渡瀬はロープを登り始めた。]
 16:  238| [45] [恐らく訓練で染み付いた動作なのだろう。]
 17:  243| [45] [渡瀬は苦もなく２人分の体重を、上へと運んでいく。]
 18:  256| [47] [恵那]
 19:  259| [45] [「す、すごいわね……！」]
 20:  267| [47] [渡瀬]
 21:  270| [45] [「レスキューの基本的なスキルっぽいな。まるで危険を感じないぜ」]
 22:  278| [47] [恵那]
 23:  281| [45] [「ふぅん……だんだんホントにレスキュー隊員っぽくなってきたわね」]
 24:  289| [47] [渡瀬]
 25:  292| [45] [「っぽいっていうか、実際そうなんだけどな」]
 26:  337| [45] [渡瀬の言葉に、恵那がくすくすと笑う。]
 27:  342| [45] [その拍子に、おぶっている恵那の体が揺れ――]
 28:  347| [45] [背中に押し当てられたものの感触に、気づいてしまった。]
 29:  352| [47] [渡瀬]
 30:  353| [45] [（……でかい）]
 31:  358| [45] [渡瀬はごくりと唾を飲んだ。]
 32:  363| [47] [渡瀬]
 33:  364| [45] [（……常識外れのサイズだ……何カップだ！？）]
 34:  369| [45] [今まで気づかなかった事がおかしなくらい、それはふくよかなものだった。]
 35:  374| [47] [渡瀬]
 36:  375| [45] [（……ッ！　なに下らないこと考えてるんだ！　オレはアホか！？）]
 37:  380| [47] [渡瀬]
 38:  381| [45] [（雑念を入れるな笠鷺渡瀬！　今この瞬間にも、要救助者が階上で、助けを求めているかも知れないってのに！）]
 39:  386| [45] [だが１度考えてしまった事は、頭から離れない。]
 40:  391| [45] [やがて恵那が、はっとしたように言う。]
 41:  439| [47] [恵那]
 42:  442| [45] [「……隊長さん、なんかやましいこと考えてるでしょう」]
 43:  447| [47] [渡瀬]
 44:  448| [45] [（ッ！？　この女、エスパーか何かか！？）]
 45:  456| [47] [渡瀬]
 46:  459| [45] [「はは、そんなバカな……何を根拠に？」]
 47:  467| [47] [恵那]
 48:  470| [45] [「急に黙ったもの。なんか嫌な感じの沈黙だったわ」]
 49:  478| [47] [渡瀬]
 50:  481| [45] [「登るのに必死なんだよ！」]
 51:  489| [47] [恵那]
 52:  492| [45] [「嘘おっしゃい。さっきまで余裕しゃくしゃくだったじゃないの」]
 53:  500| [47] [渡瀬]
 54:  503| [45] [「い、言いがかりはよせ。っていうかあんまり動揺させるんじゃない」]
 55:  511| [47] [渡瀬]
 56:  514| [45] [「オレが手でも滑らしたら、２人揃って大ケガするぞ」]
 57:  519| [47] [恵那]
 58:  520| [45] [「……」]
 59:  568| [47] [恵那]
 60:  571| [45] [「……そうね。私の身の安全は、あなたが握ってるんだものね」]
 61:  581| [45] [恵那はかすかに笑って、腕に力を込めた。]
 62:  589| [47] [恵那]
 63:  592| [45] [「もう余計な事は言わないわ……あなたを信じて任せるわよ、色々な意味でね」]
 64:  600| [47] [渡瀬]
 65:  603| [45] [「そうしてくれると助かる。雑念の有無は別としてな」]
 66:  608| [45] [皮肉めいた会話をかわし、渡瀬たちは笑った。]
 67:  613| [45] [……状況を考えると、それはあまりにものんきな会話かもしれない。]
 68:  618| [45] [だがそんな無駄話が、渡瀬にはひどく貴重なものに思えた。]
