  0:   86| [55] [√After Chapter3]
  1:   96| [45] [そのやり取りを聞いて、渡瀬はふと思った。]
  2:  101| [47] [渡瀬]
  3:  102| [45] [（確かに、美人ではあるよな……）]
  4:  107| [45] [だが洵の言う通り、男を寄せ付けないような厳しさが、常に顔に浮かんでいる。]
  5:  112| [45] [この状況にいるからだろうが――普段の風見がどんな風なのかという事は、ちょっと想像できない。]
  6:  117| [47] [渡瀬]
  7:  118| [45] [（普段着はどんなんだろうな……オシャレな服やアクセサリーより、制服が似合うと言う気もするが）]
  8:  123| [45] [そこまで考えて、渡瀬はある事を思い出した。]
  9:  128| [47] [渡瀬]
 10:  129| [45] [（そうだ、アクセサリーといや……）]
 11:  134| [45] [渡瀬はポケットに手を入れ、それを取り出した。]
 12:  274| [45] [鎖の切れたロケット。]
 13:  279| [45] [それは第３エリアで風見に命を救われたとき、たまたま拾った物だった。]
 14:  284| [47] [渡瀬]
 15:  285| [45] [（これ、橘に返さなきゃな……）]
 16:  290| [45] [そう思った時、渡瀬の指がロケットのつまみに触れた。]
 17:  341| [45] [するとロケットが開き、中の写真が現れた。]
 18:  346| [45] [それはどこか厳しい目をした、仏頂面の男だった。]
 19:  351| [47] [渡瀬]
 20:  352| [45] [（誰だこれ……なんかムカつく面だな）]
 21:  357| [45] [渡瀬がそう思っていると――]
 22:  422| [47] [風見]
 23:  425| [45] [「た、隊長っ！」]
 24:  433| [47] [風見]
 25:  436| [45] [「そのロケット――どうして隊長が！？」]
 26:  444| [47] [渡瀬]
 27:  447| [45] [「あ、すまん。ちょい前に拾ったんだが、渡すのを忘れて――」]
 28:  484| [47] [風見]
 29:  487| [45] [「返して下さい！」]
 30:  516| [47] [渡瀬]
 31:  519| [45] [「おわっ！」]
 32:  524| [45] [渡瀬がなにを言う間もなく、風見がロケットをひったくった。]
 33:  553| [47] [風見]
 34:  556| [45] [「中、見たんですね……！？」]
 35:  564| [47] [渡瀬]
 36:  567| [45] [「そ、そんなに怒ることないだろ？　彼氏の写真なんて、減るもんじゃないんだし……」]
 37:  599| [47] [洵]
 38:  602| [45] [「え、彼氏の写真！？」]
 39:  628| [47] [恵那]
 40:  631| [45] [「興味深いわね。見せてもらってもいいかしら？」]
 41:  659| [47] [風見]
 42:  662| [45] [「駄目です。断固拒否します」]
 43:  688| [47] [恵那]
 44:  691| [45] [「あらお堅い……っていうかロケットとは、古風ねぇ橘さん」]
 45:  717| [47] [洵]
 46:  720| [45] [「昔から下げてるものだからね。お姉ちゃんのトレードマークだよ」]
