  0:   87| [55] [√After Chapter5]
  1:   94| [47] [渡瀬]
  2:   97| [45] [「ど、どうして……！」]
  3:  102| [45] [その場にいる全員が、愕然とした。]
  4:  128| [47] [洵]
  5:  131| [45] [「まずいよ……手元にあるＡＤは、それぞれ１人１本だけ……！」]
  6:  139| [47] [洵]
  7:  142| [45] [「ＡＤがなきゃ、あたしたちは……どうしたって被曝しちゃう！」]
  8:  150| [47] [渡瀬]
  9:  153| [45] [「っ……」]
 10:  158| [45] [渡瀬は言葉を失った。]
 11:  263| [45] [慌ててプロキオンを確認すると、数値は『５８３９ｍＳｖ』を示している。]
 12:  269| [45] [慌ててプロキオンを確認すると、数値は『５８６８ｍＳｖ』を示している。]
 13:  275| [45] [慌ててプロキオンを確認すると、数値は『５８９９ｍＳｖ』を示している。]
 14:  281| [45] [慌ててプロキオンを確認すると、数値は『５９２８ｍＳｖ』を示している。]
 15:  287| [45] [慌ててプロキオンを確認すると、数値は『５９５８ｍＳｖ』を示している。]
 16:  293| [45] [慌ててプロキオンを確認すると、数値は『５９８９ｍＳｖ』を示している。]
 17:  314| [45] [もはや施設内のどこへ行っても、第１危険基準値以上の線量になっているだろう。]
 18:  319| [45] [前に風見が不完全なＡＤで１時間過ごした事があったが、あの時も彼女は体調不良を訴えていた。]
 19:  324| [45] [その上、あの時とは汚染状況が違う。]
 20:  329| [45] [このまま行けば、いずれは第２危険基準値も超えかねない。]
 21:  334| [47] [渡瀬]
 22:  335| [45] [（それに、オレが最後に汚染区域に入った時は……！）]
 23:  340| [45] [ほんの数分で激しい頭痛や、嘔吐などの症状が現れた。]
 24:  345| [45] [それが全員の身を襲う事になると思うと、背筋が凍りついた。]
 25:  353| [47] [渡瀬]
 26:  356| [45] [「くそ、どうしてこんな事に！」]
 27:  361| [45] [次から次へと、異常な事ばかりが起きる。]
 28:  366| [45] [歯噛みする渡瀬の横で、宇喜多が声を上げた。]
 29:  458| [47] [宇喜多]
 30:  461| [45] [「どうしてだって？　決まってるさ、ＡＤを持ち去った人がいるんだ！」]
 31:  487| [47] [洵]
 32:  490| [45] [「そうだよ、そして……」]
 33:  498| [47] [洵]
 34:  501| [45] [「犯人はきっと、あたしたちの中にいる」]
 35:  506| [45] [洵が鋭い視線を、皆に走らせる。]
 36:  521| [47] [渡瀬]
 37:  524| [45] [「ちょ、ちょっと待て守部……お前、自分が何を言ってるのかわかってるのか？」]
 38:  550| [47] [洵]
 39:  553| [45] [「だってそうとしか考えられないじゃない！」]
 40:  579| [47] [洵]
 41:  582| [45] [「このラボにいるのは、あたしたちと夏彦くんたちだけなんだよ？」]
 42:  594| [47] [渡瀬]
 43:  597| [45] [「なっ……！」]
 44:  605| [47] [渡瀬]
 45:  608| [45] [「バカ！　お前なに言ってんだ！？　オレたちを疑うのか！？」]
 46:  634| [47] [洵]
 47:  637| [45] [「あたしだって別に疑いたいわけじゃないよ！　でもそれ以外考えられないじゃない！」]
 48:  645| [47] [渡瀬]
 49:  648| [45] [「ってさっきからお前、ちょっと剣呑過ぎるぞ！　もう少し考えて喋るべき――」]
 50:  674| [47] [洵]
 51:  677| [45] [「隊長こそちゃんと考えてよ！　頭ごなしに否定するんじゃなくて！」]
 52:  685| [47] [渡瀬]
 53:  688| [45] [「っ……！」]
 54:  693| [45] [その鋭い声に、渡瀬は思わず黙った。]
 55:  698| [45] [洵が押し殺した声で続ける。]
 56:  724| [47] [洵]
 57:  727| [45] [「……このラボにいるのは、あたしたちと夏彦くんたちだけなんだよ？」]
 58:  753| [47] [洵]
 59:  756| [45] [「でもあたしには、夏彦くんたちが無断でＡＤを持ち去ったとは思えないよ」]
 60:  764| [47] [洵]
 61:  767| [45] [「あの子たちが良い子なのは知ってるし、置き手紙も破られてんじゃん！」]
 62:  793| [47] [洵]
 63:  796| [45] [「だったら、あたしたちの中に犯人がいるって考えるのが当然でしょ！！」]
 64:  804| [47] [洵]
