  0:   77| [55] [√Before Chapter3]
  1:   85| [45] [授業を終えて廊下に出ると、例によって奇妙なざわめきが聞こえた。]
  2:  145| [85] [《あのー、宗像さん、　　]
  3:  147| [85] [　お返事して　　　　　　]
  4:  149| [85] [　　くれませんか……？》]
  5:  160| [86] [青春男子]
  6:  161| [86] [《あのー、宗像さん、お返事してくれませんか……？》]
  7:  169| [85] [《……フン》　　　　　　]
  8:  171| [85] [　　　　　　　　　　　　]
  9:  182| [86] [宗像さん]
 10:  183| [86] [《……フン》]
 11:  189| [85] [《すみません、　　　　　]
 12:  191| [85] [　困らせるつもりじゃ　　]
 13:  193| [85] [　　なかったんです……》]
 14:  204| [86] [青春男子]
 15:  205| [86] [《すみません、困らせるつもりじゃなかったんです……》]
 16:  212| [85] [《……だから何度も　　　]
 17:  214| [85] [　　　　言ってるでしょ、]
 18:  216| [85] [　テレパシー送られても　]
 19:  218| [85] [　　　　困るだけだって》]
 20:  234| [86] [宗像さん]
 21:  235| [86] [《……だから何度も言ってるでしょ、テレパシー送られても困るだけだって》]
 22:  240| [85] [《直接会いに来たら、　　]
 23:  242| [85] [　お話くらい　　　　　　]
 24:  244| [85] [　　　聞いてあげるわよ》]
 25:  255| [86] [宗像さん]
 26:  256| [86] [《直接会いに来たら、お話くらい聞いてあげるわよ》]
 27:  264| [85] [《そ、それは俺には　　　]
 28:  266| [85] [　　ハードルが高い……　]
 29:  268| [85] [　　　　　恥ずかしい！》]
 30:  279| [86] [青春男子]
 31:  280| [86] [《そ、それは俺にはハードルが高い……恥ずかしい！》]
 32:  288| [85] [《全校生徒に告白聞かせ　]
 33:  290| [85] [　といて、今さら何を恥　]
 34:  292| [85] [　ずかしがる事があるの　]
 35:  294| [85] [　よ！　　　　　　　　　]
 36:  296| [85] [　ほんっと変な人ね　　　]
 37:  298| [85] [　　　　　　　アンタ！》]
 38:  314| [86] [宗像さん]
 39:  315| [86] [《全校生徒に告白聞かせといて、今さら何を恥ずかしがる事があるのよ！　ほんっと変な人ねアンタ！》]
 40:  320| [85] [《さて、始めるぞシン……]
 41:  322| [85] [　指向性テレパシーの　　]
 42:  324| [85] [　　　　　　秘密特訓だ》]
 43:  335| [86] [バカ男子]
 44:  336| [86] [《さて、始めるぞシン……指向性テレパシーの秘密特訓だ》]
 45:  344| [85] [《よし、やってみろ紅崎》]
 46:  355| [86] [冷静男子]
 47:  356| [86] [《よし、やってみろ紅崎》]
 48:  362| [85] [《いくぞ！　　　　　　　]
 49:  364| [85] [『恵那先生のバストは　　]
 50:  366| [85] [　　　　推定９１センチ』]
 51:  368| [85] [　どうだ聞こえたか！？》]
 52:  379| [86] [バカ男子]
 53:  380| [86] [《いくぞ！　『恵那先生のバストは推定９１センチ』。どうだ聞こえたか！？》]
 54:  389| [85] [《聞こえた。　　　　　　]
 55:  391| [85] [　　　　が……いかん！　]
 56:  393| [85] [　よく考えたら２人で　　]
 57:  395| [85] [　　　　　　特訓しても、]
 58:  397| [85] [　指向性があるか　　　　]
 59:  399| [85] [　どうかは判断できん！》]
 60:  410| [86] [冷静男子]
 61:  411| [86] [《聞こえた。が……いかん！　よく考えたら２人で特訓しても、指向性があるかどうかは判断できん！》]
 62:  422| [85] [《な、なにィ！》　　　　]
 63:  439| [86] [バカ男子]
 64:  440| [86] [《な、なにィ！》]
 65:  455| [45] [それを努めて無視していると、ましろが声をかけてきた。]
 66:  548| [47] [ましろ]
 67:  551| [45] [「ねー夏彦、面白い授業だったね！」]
 68:  559| [47] [夏彦]
 69:  562| [45] [「あぁ、超心理学としては珍しくな」]
 70:  588| [47] [ましろ]
 71:  591| [45] [「でも変な感じだよね～？」]
 72:  617| [47] [ましろ]
 73:  620| [45] [「私の見ている世界と、夏彦の見ている世界が、実は全然違うかもしれないって事じゃない？」]
 74:  628| [47] [夏彦]
 75:  631| [45] [「ん、そうなるのか？」]
 76:  657| [47] [ましろ]
 77:  660| [45] [「幻覚とか幻聴とかは、『他の人と認識が違う』状態の、顕著な例だよね」]
 78:  668| [47] [ましろ]
