  0:   51| [55] [√Double Chapter5]
  1:   63| [45] [――夏彦たちは、監視ルームで風見が来るのを待った。]
  2:   68| [45] [誰も何も言わない。沈黙が部屋を満たす。]
  3:   73| [47] [夏彦]
  4:   74| [45] [（来てくれるか、橘さんは……！？）]
  5:   79| [45] [夏彦と恵那は、悠里とましろを護るように立っている。]
  6:   84| [45] [恵那は後ろ手に銃を持って、警戒を怠っていない。]
  7:   89| [45] [夏彦も、宇喜多から預かった銃を、ベルトに差したままだ。]
  8:  100| [47] [夏彦]
  9:  101| [45] [（この銃を使うような事にならなければいいけど……！）]
 10:  106| [45] [夏彦がそう思った時、]
 11:  113| [45] [重苦しい沈黙が破られた。]
 12:  164| [45] [部屋の扉を開けて、風見が姿を現したのだ。]
 13:  218| [47] [風見]
 14:  221| [45] [「……久しぶりですね、天川くん」]
 15:  226| [45] [風見は濁った目で、夏彦を見る。]
 16:  231| [45] [被験体Ｎを連れてはいなかった。どこかに置いてきたのだろう。]
 17:  239| [47] [夏彦]
 18:  242| [45] [「……よく来てくれましたね」]
 19:  268| [47] [風見]
 20:  271| [45] [「あなたの発言に、気になったところがあったものですから……」]
 21:  279| [47] [風見]
 22:  282| [45] [「渡瀬と私が、ＢＣによって心を歪められていたとは？」]
 23:  290| [47] [風見]
 24:  293| [45] [「そしてあなたたちが、『私を元に戻す』とは、どういう意味ですか？」]
 25:  301| [47] [夏彦]
 26:  304| [45] [「……手短に説明します」]
 27:  337| [47] [夏彦]
 28:  340| [45] [「まずぼくと悠里は、最高レベルのコミュニケーターなんです」]
 29:  348| [47] [夏彦]
 30:  351| [45] [「能力は『テレパシー』、『エンパシー』」]
 31:  359| [47] [夏彦]
 32:  362| [45] [「それから人と心を同調させ、記憶を操作する第３の能力『センシズシンパシー』と呼ばれるもの」]
 33:  397| [47] [風見]
 34:  400| [45] [「そんな力があるというのですか？」]
 35:  408| [47] [夏彦]
 36:  411| [45] [「一般には知られていない能力です。それが使えるコミュニケーターも、すごく稀みたいです」]
 37:  419| [47] [夏彦]
 38:  422| [45] [「だけどぼくたちだけじゃありません。それが『被験体Ｎ』――」]
 39:  430| [47] [夏彦]
 40:  433| [45] [「あなたが『凪沙』と呼んでいる、あの少女です」]
 41:  456| [47] [風見]
 42:  457| [45] [「……」]
 43:  514| [47] [夏彦]
 44:  517| [45] [「彼女もまた、最高レベルのコミュニケーターでした」]
 45:  572| [47] [夏彦]
 46:  575| [45] [「だけどその心は、実験の副作用で、想像を絶する悪意に染まっていました」]
 47:  630| [47] [夏彦]
 48:  633| [45] [「彼女に接触した人は、その悪意をＢＣによって伝播され――心の平衡を失い、他者を攻撃したんです」]
 49:  651| [47] [夏彦]
 50:  654| [45] [「これがここで起きた事件の真相です」]
 51:  677| [47] [風見]
 52:  678| [45] [「……」]
 53:  683| [45] [押し黙る風見の眼に、猜疑と敵意がこもる。]
 54:  709| [47] [風見]
 55:  712| [45] [「それで私を、どうしようというのですか……？」]
 56:  720| [47] [夏彦]
 57:  723| [45] [「……あなたの心からも、悪意を取り除きます」]
 58:  728| [45] [そう答えながらも、夏彦は緊張を感じていた。]
 59:  733| [47] [夏彦]
 60:  734| [45] [（最後だから、慎重にやろう……橘さんの心を隅々まで見て、悪意を全部取り除くんだ）]
 61:  739| [47] [夏彦]
 62:  740| [45] [（もう時間もあまりないし、失敗するわけにはいかない……！）]
 63:  808| [45] [だが風見の中の被験体Ｎと対峙すれば、それが彼女との４度目の接触となる。]
 64:  813| [45] [彼女と対決するたびに、夏彦の精神は削られていった。次も耐えられるという保障はない。]
 65:  878| [45] [そう思った時、悠里がテレパシーを送ってきた。]
 66:  946| [47] [悠里]
 67:  949| [45] [《大丈夫、ひこりん……？》]
 68:  973| [47] [悠里]
 69:  976| [45] [《もし限界が近そうだったら、わたしが代わりに――》]
 70:  984| [47] [夏彦]
 71:  987| [45] [《……いや、悠里。ありがたいけど、それは無しだ》]
 72:  995| [47] [夏彦]
 73:  998| [45] [《もし君が被験体Ｎの悪意に侵食されたら、たぶんぼくでも手がつけられなくなる。そうなったら全て終わりだ》]
 74: 1022| [47] [悠里]
 75: 1025| [45] [《っ……！》]
 76: 1033| [47] [夏彦]
 77: 1036| [45] [《そんな事になっちゃいけないだろ？　だから君はこれまで通り、ぼくの援護に専念してくれ》]
 78: 1060| [47] [悠里]
 79: 1063| [45] [《う……うん》]
 80: 1068| [45] [悠里はうなずいて、夏彦の手を握る。]
 81: 1073| [47] [夏彦]
 82: 1074| [45] [（大丈夫だ、ここまで来られたんだから……）]
 83: 1167| [45] [そうして風見に歩み寄ると、彼女が怯えたように後ずさる。]
 84: 1175| [47] [夏彦]
 85: 1178| [45] [「怖がらないで下さい。ぼくらは橘さんに、元に戻って欲しいだけなんです」]
 86: 1204| [47] [風見]
 87: 1207| [45] [「そうですか……」]
 88: 1233| [47] [風見]
 89: 1236| [45] [「……私が望むと望まないとに関わらず……あなたたちは、そうするのですね」]
 90: 1244| [47] [夏彦]
 91: 1247| [45] [「……はい」]
 92: 1274| [47] [悠里]
 93: 1277| [45] [「みんな揃って、外に出たいですから……」]
 94: 1373| [45] [夏彦と悠里はそう言って、風見の額に手を伸ばす。]
 95: 1378| [45] [ましろと恵那が固唾を呑んで見守る中、２人は心を１つにして――]
 96: 1438| [45] [風見の記憶に潜った。]
 97: 1708| [85] [悪意に汚染された記憶が浄化されました]
