  0:   43| [55] [√After Chapter6]
  1:   47| [45] [左手に次いで、右手で少女の手首をつかみ取る。]
  2:   52| [45] [それでもサリュが、斧の方へ動こうとした時――]
  3:   60| [47] [渡瀬]
  4:   63| [45] [「――させるかっ！」]
  5:   68| [45] [渡瀬は右腕に渾身の力をこめ、サリュを斧とは逆方向に放り投げた。]
  6:   73| [45] [するとサリュの身体は、渡瀬の想像以上に軽く――]
  7:  103| [45] [闇の中に、ひどく不快な音がした。]
  8:  108| [45] [そして不自然な静寂が、渡瀬の周囲に訪れる。]
  9:  235| [47] [渡瀬]
 10:  238| [45] [「…………？」]
 11:  243| [45] [渡瀬には、何が起きたのかわからなかった。]
 12:  248| [45] [にも関わらず渡瀬の全身は総毛立ち、背筋を冷たい汗が伝った。]
 13:  253| [45] [やがてぼんやりと、渡瀬の視界は戻り始め――]
 14:  306| [47] [渡瀬]
 15:  309| [45] [「ッ！！！？？？」]
 16:  314| [45] [そこにあった光景に、渡瀬は言葉を失った。]
 17:  319| [45] [ホールを取り囲むように設置された巨大な６つの装置――。]
 18:  324| [45] [その内の１基に、サリュは頭を打ち付けていた。]
 19:  329| [45] [血が、見る見る装置の根元に広がって行く。]
 20:  334| [45] [サリュの身体は小刻みに痙攣し、そして――すぐに動かなくなった。]
 21:  382| [47] [渡瀬]
 22:  385| [45] [「そ……そんな……」]
 23:  390| [45] [渡瀬がふらふらと、サリュの下へ歩み寄る。]
 24:  395| [45] [だがサリュは全身の筋肉を弛緩させ、光を失った瞳を虚空へ向けていた。]
 25:  403| [47] [渡瀬]
 26:  406| [45] [「う……嘘、だろ……？」]
 27:  414| [47] [渡瀬]
 28:  417| [45] [「オレが、殺しちまったのか……？」]
 29:  422| [45] [他に可能性がない事は、渡瀬が一番良くわかっていた。]
 30:  427| [45] [サリュを放り投げた感触が、まだ右手に残っている。]
 31:  435| [47] [渡瀬]
 32:  438| [45] [「ぅ……う……」]
 33:  446| [47] [渡瀬]
 34:  449| [45] [「う、うぅ……ぉおおおああああああああーっ！」]
 35:  454| [45] [やり場のない感情が、叫びとなって口から出た。]
 36:  459| [45] [決して故意にやったことではない。]
 37:  464| [45] [だがサリュを放り投げる前に抱いた感情は、殺意に等しいものだった。]
 38:  472| [47] [渡瀬]
 39:  475| [45] [「オレは……何て事を……！」]
 40:  483| [47] [渡瀬]
 41:  486| [45] [「レスキュー隊員のオレが……人を殺しちまうなんて……！」]
 42:  491| [45] [取り返しのつかない事をしてしまった。]
 43:  496| [45] [罪の意識から、ぼろぼろと涙が零れる。]
 44:  504| [47] [渡瀬]
 45:  507| [45] [「うぅ……サリュ……」]
 46:  515| [47] [渡瀬]
 47:  518| [45] [「すまない……すまない、すまない、すまない、すまない……！」]
 48:  523| [45] [だがどんなに謝罪の言葉を口にしようと、サリュが生き返る事は決してなかった。]
 49:  619| [45] [渡瀬は茫然自失の状態で、ふらふらとＮエリアから遠ざかった。]
 50:  624| [45] [まるで熱に浮かされたように、言葉が口をついて出る。]
 51:  632| [47] [渡瀬]
 52:  635| [45] [「すまない、先生……」]
 53:  643| [47] [渡瀬]
 54:  646| [45] [「オレは……あんたの生徒を、２人も殺しちまったんだ……」]
 55:  690| [45] [たどり着いたその場所がどこかも、渡瀬にはわからなかった。]
 56:  695| [45] [その手にはなぜか、例の拳銃が握られている。]
 57:  700| [47] [渡瀬]
 58:  701| [45] [（っ……？　オレは何のために、こんなものを……？）]
 59:  706| [47] [渡瀬]
 60:  707| [45] [（もしかして……オレはこいつで、自分の頭を撃ち抜くつもりなのか……？）]
 61:  712| [45] [そうかもしれないと渡瀬は思った。]
 62:  717| [45] [人を殺したという罪の意識が、渡瀬の思考に暗い靄をかけていた。]
 63:  722| [45] [その時――]
 64:  731| [47] [宇喜多]
 65:  734| [45] [「おやおや、隊長さん。こんな所で何をしているのかね？」]
 66:  748| [47] [渡瀬]
 67:  751| [45] [「！！」]
 68:  907| [45] [振り向くと、そこに宇喜多がいた。]
