  0:   46| [55] [√After Chapter4]
  1:   61| [45] [――第６エリア内周棟・地下２階――]
  2:   66| [45] [そこはつい１時間ほど前にも、捜索した場所だった。]
  3:   71| [45] [並んでいる扉の１つを開けて、中に入ると――]
  4:  115| [45] [そこには大きな研究室があった。]
  5:  120| [45] [死角も多く、人が倒れてたり隠れてたりしていても、すぐにはわかりにくいだろう。]
  6:  197| [47] [渡瀬]
  7:  200| [45] [「いないとは思うが、一応探そう」]
  8:  208| [47] [恵那]
  9:  211| [45] [「えぇ」]
 10:  219| [47] [宇喜多]
 11:  222| [45] [「了解した」]
 12:  265| [45] [そう言って渡瀬たちは、その部屋の捜索を始めた。]
 13:  270| [45] [だがユウリたちはおろか、ＡＤも見つからない。]
 14:  275| [47] [渡瀬]
 15:  276| [45] [（ちっ。だったら代わりに、脱出に関する情報を何か得られないか？）]
 16:  281| [45] [渡瀬がそう思った時――部屋の奥にいた恵那が声を上げた。]
 17:  289| [47] [恵那]
 18:  292| [45] [「あら……これ、何かしら」]
 19:  300| [47] [渡瀬]
 20:  303| [45] [「なに？」]
 21:  363| [45] [渡瀬が駆け寄ると、恵那はホワイトボードを指差した。]
 22:  368| [45] [そこにはこう書いてある。]
 23:  406| [45] [――催涙雨から、彦星と鳥の羽の橋へ――]
 24:  409| [85] [　]
 25:  412| [45] [あなたたちは逃げられたの？]
 26:  415| [45] [それともまだ、ここにいるの？]
 27:  418| [45] [いくら歩き回っても会えないと言う事は、%Nもうここにはいないのかもしれない。]
 28:  421| [45] [だけど残っているとしたら、一刻も早く合流したい。]
 29:  424| [45] [もしあなたたちがこれを読んだなら、以下の問いに答えて。]
 30:  427| [85] [　%N]
 31:  430| [45] [『シリウスは、あの満月の夜、檻から抜け出す事ができた？』]
 32:  459| [47] [渡瀬]
 33:  462| [45] [「……なんだこれ」]
 34:  467| [45] [それは例えば会議中に、議論の内容を記した文章などではなさそうに見えた。]
 35:  493| [47] [恵那]
 36:  496| [45] [「う、ん……誰かから誰かに当てた、私信のようだけど……」]
 37:  504| [47] [渡瀬]
 38:  507| [45] [「私信？」]
 39:  533| [47] [恵那]
 40:  536| [45] [「ホラ、私がさっき書いた置き手紙みたいな」]
 41:  544| [47] [渡瀬]
 42:  547| [45] [「そうか……『シリウス』と言えば、オレたちレスキュー隊の名称だが……」]
 43:  555| [47] [渡瀬]
 44:  558| [45] [「まさかこれって、オレたちの事か？」]
 45:  584| [47] [恵那]
 46:  587| [45] [「そう考えると、この『隔壁が閉鎖されたラボに閉じ込められた』って状況は、檻のようにも思えるわね……」]
 47:  613| [47] [恵那]
 48:  616| [45] [「でも『満月の夜』というのは何かしら？　今日は確か満月じゃないし、そもそもまだ夜ではないわよ」]
 49:  624| [47] [渡瀬]
 50:  627| [45] [「うーむ……何だろうなぁ」]
 51:  632| [45] [全く意味がわからなかった。]
 52:  637| [45] [――だが、なぜかその文章を見ているうち――]
 53:  642| [47] [渡瀬]
 54:  643| [45] [（……？）]
 55:  648| [45] [不意に奇妙な感情が湧いてきた。]
 56:  653| [45] [それは決して、不快なものではない。]
 57:  658| [45] [懐かしいような、ほっとしたような、胸を締め付けられるような……そんな温かで切ない感情だ。]
 58:  684| [47] [恵那]
 59:  687| [45] [「……？　どうしたの隊長さん」]
 60:  695| [47] [渡瀬]
 61:  698| [45] [「いや……よくわからないんだが……」]
 62:  703| [45] [渡瀬がそう言った時、背後で宇喜多の声がした。]
 63:  711| [47] [宇喜多]
 64:  714| [45] [「――今度は何をやっているのかね？」]
 65:  757| [47] [渡瀬]
 66:  760| [45] [「あ、あぁ。先生が妙な文章を見つけてな」]
 67:  786| [47] [恵那]
 68:  789| [45] [「宇喜多さん、意味わかる？」]
 69:  815| [47] [宇喜多]
 70:  818| [45] [「む……」]
 71:  823| [45] [宇喜多はホワイトボードを一瞥し、それからため息をついた。]
 72:  849| [47] [宇喜多]
 73:  852| [45] [「僕には意味がわからんが……それより、こんな事をしている暇はあるのかね？」]
 74:  860| [47] [渡瀬]
 75:  863| [45] [「いやしかし、気になるじゃないか」]
 76:  889| [47] [恵那]
 77:  892| [45] [「そうよ。もしかしたら、鳥羽さんか三ノ宮さんが残した書置きかもしれないのに」]
 78:  918| [47] [宇喜多]
 79:  921| [45] [「書き置き？　バカな」]
 80:  929| [47] [宇喜多]
 81:  932| [45] [「だとしたらどうして、こんなわけのわからない文章にするのかね」]
 82:  958| [47] [恵那]
 83:  961| [45] [「じゃあなんなのよ？」]
 84:  987| [47] [宇喜多]
