  0:   92| [55] [√Double Chapter7]
  1:  106| [47] [夏彦]
  2:  109| [45] [「――２０３０年９月１６日。鹿鳴市、原子力生物学機構第６研究所で、複合事故が発生した」]
  3:  117| [47] [夏彦]
  4:  120| [45] [「事故発生からわずか３時間で、施設内にいた１６名の内、７名が死亡」]
  5:  128| [47] [夏彦]
  6:  131| [45] [「民間人６名とレスキュー隊員３名が、さらに６時間に渡り、施設内に取り残された……」]
  7:  139| [47] [夏彦]
  8:  142| [45] [「そして事故発生から９時間後、１８時１７分。施設を半壊させる大爆発が発生」]
  9:  150| [47] [夏彦]
 10:  153| [45] [「しかしレスキュー隊員たちの決死の行動により、民間人６名は全員、無事救助された――」]
 11:  161| [47] [夏彦]
 12:  164| [45] [「……今日の事件は恐らく、人々にそう伝えられるだろう」]
 13:  172| [47] [夏彦]
 14:  175| [45] [「それはシンプルな物語だ。大多数の人にとっては、それで何も問題ない」]
 15:  183| [47] [夏彦]
 16:  186| [45] [「当事者たちを除いては……」]
 17:  202| [47] [夏彦]
 18:  205| [45] [「……真実は爆炎に呑まれ、瓦礫の下に埋もれてしまった」]
 19:  221| [47] [夏彦]
 20:  224| [45] [「だけどぼくは彼らの死を、まだ信じる事ができない」]
 21:  240| [47] [夏彦]
 22:  243| [45] [「彼らはきっと、生きている」]
 23:  259| [47] [夏彦]
 24:  262| [45] [「ぼくたち９人の物語は、まだ終わっていないはずだ……！」]
 25:  430| [85] [　%N　%N]
 26:  433| [45] [√D ノーマルエンド1【天狼からの導き】]
 27:  436| [85] [　]
 28:  439| [45] [レスキュー隊員３名がラボに残った場合の結末。]
 29:  442| [85] [　]
 30:  445| [45] [このエンディング直前に入力できるセンシズで、別の可能性に繋がる設定ができれば、この結末は回避できたかもしれない。]
 31:  448| [85] [　]
 32:  451| [45] [また、宇喜多・洵・恵那・サリュのRAMで記憶をより詳しく見ることで、ラボ内の情報エネルギーは極めて高い濃度となる。]
 33:  454| [45] [そうすることで、さらに別の結末に進めるかもしれない。]
