  0:   47| [55] [√After Chapter5]
  1:   62| [45] [――第６エリア内周棟地下２階――]
  2:   67| [45] [そこを渡瀬は、宇喜多と２人で捜索する。]
  3:   72| [45] [だが……そこでは何も見つからなかった。]
  4:   80| [47] [渡瀬]
  5:   83| [45] [「……いないな」]
  6:  145| [47] [宇喜多]
  7:  148| [45] [「仕方ない、地下１階に行こうか」]
  8:  156| [47] [渡瀬]
  9:  159| [45] [「あぁ」]
 10:  164| [45] [そう言って、非常階段に向かう。]
 11:  208| [45] [暗い階段室の中――その階段は崩れていた。]
 12:  213| [45] [だが前にここに来た時に張っておいたロープが、今もそのままになっている。]
 13:  246| [47] [宇喜多]
 14:  249| [45] [「これは……上の階に行くには、このロープを登っていかねばならないという事かね？」]
 15:  257| [47] [渡瀬]
 16:  260| [45] [「あぁ。おっさん、登れるか？」]
 17:  286| [47] [宇喜多]
 18:  289| [45] [「と、とても無理だ。登れる自信が全くない……！」]
 19:  297| [47] [渡瀬]
 20:  300| [45] [「仕方ないな。じゃあオレが背負って――」]
 21:  305| [45] [そう言いかけた時、渡瀬は気付いた。]
 22:  310| [45] [疲労はかなり蓄積している。この状態で宇喜多を背負って、ロープを登ったりできるだろうか？]
 23:  317| [47] [渡瀬]
 24:  318| [45] [（さっきの事もあるしな……おっさんを背負ったまま落下したら、２人とも大怪我しちまう）]
 25:  324| [47] [渡瀬]
 26:  325| [45] [（万が一、２人揃って落下したら、大怪我しちまう……）]
 27:  333| [47] [渡瀬]
 28:  336| [45] [「いや……おっさんを背負って登るってのは、やめた方が無難そうだ」]
 29:  362| [47] [宇喜多]
 30:  365| [45] [「そうか……ではどうするかね？」]
 31:  373| [47] [渡瀬]
 32:  376| [45] [「ここはオレ１人で行く」]
 33:  384| [47] [渡瀬]
 34:  387| [45] [「おっさんはファクトリーに行って、守部たちの捜索を手伝ってきてくれ」]
 35:  413| [47] [宇喜多]
 36:  416| [45] [「了解だ。では後ほどファクトリーで落ち合おう」]
 37:  424| [47] [渡瀬]
 38:  427| [45] [「あぁ、おっさんも気をつけてな」]
 39:  460| [45] [宇喜多はうなずき、階段室を出て行った。]
 40:  468| [47] [渡瀬]
 41:  471| [45] [「さて……」]
 42:  476| [45] [渡瀬はさっそくロープを登り、階上に上がった。]
 43:  580| [45] [――第６エリア内周棟・地下１階。]
 44:  585| [45] [渡瀬は１人、そこの捜索を始めた。]
 45:  633| [45] [だが全ての部屋を回っても、ユウリたち要救助者は見つからない。]
 46:  693| [45] [ＡＤも見つからないまま、時間が過ぎていく。]
 47:  701| [47] [渡瀬]
 48:  704| [45] [「ちっ、苦労して登ったのに……」]
 49:  709| [45] [ならばファクトリーに行って、宇喜多たちと合流するか。]
 50:  714| [45] [そう思った時、不意に――]
 51:  758| [45] [部屋にあったＰＣのモニターが、渡瀬の目についた。]
 52:  766| [47] [渡瀬]
 53:  769| [45] [「……？」]
 54:  774| [45] [前に来た時は気づかなかった。]
 55:  779| [45] [ＰＣがフリーズしていたらしく、モニターが点きっ放しになっている。]
 56:  784| [45] [そこには編集中のテキストファイルと思しきものが表示されていた。]
 57:  822| [45] [＜被験体とＩＧＦ２Ｒ遺伝子タイプ＞]
 58:  825| [85] [　]
 59:  828| [45] [被験体Ａ　：先天性ＩＧＦ２Ｒ遺伝子異常　タイプＳ（死亡）]
 60:  831| [45] [被験体Ｎ　：先天性ＩＧＦ２Ｒ遺伝子異常　タイプＳ]
 61:  834| [45] [被験体Ｙ　：ＩＧＦ２Ｒ遺伝子　タイプ４]
 62:  837| [45] [　　　　　　（ＷＸ粒子による遺伝子変異は見られず／破棄）]
 63:  840| [45] [被験体ＹⅡ：後天性ＩＧＦ２Ｒ遺伝子異常　タイプＳ]
 64:  843| [45] [　　　　　　（生来のＩＧＦ２Ｒ遺伝子異常タイプはＣ）]
 65:  846| [85] [　]
 66:  849| [45] [Ｙの破棄→解放については前例無し　予想しうる問題：記憶復帰等]
 67:  853| [45] [＜監視対象とＩＧＦ２Ｒ遺伝子タイプ＞]
 68:  856| [85] [　]
 69:  859| [45] [特別監視対象ナ号　：先天性ＩＧＦ２Ｒ遺伝子異常　タイプＳ]
 70:  862| [45] [特別監視対象ナ２号：後天性ＩＧＦ２Ｒ遺伝子異常　タイプＳ]
 71:  865| [45] [　　　　　　　　　　（生来のＩＧＦ２Ｒ遺伝子異常タイプはＣ）]
 72:  868| [45] [特別監視対象ユ号　：ＩＧＦ２Ｒ遺伝子　タイプ４]
 73:  871| [45] [監視対象カ号　　　：先天性ＩＧＦ２Ｒ遺伝子異常　タイプＤ]
 74:  874| [45] [監視対象マ号　　　：先天性ＩＧＦ２Ｒ遺伝子異常　タイプＢ]
 75:  877| [85] [　]
 76:  880| [45] [※マ号はレベル５相当　→　照射実験を検討]
 77:  883| [45] [※ナ号　→　被験体Ｎ（２０２１／０４／０７）]
 78:  886| [45] [※被験体Ｙ　→　ユ号（２０３０／０９／１０）]
 79:  922| [47] [渡瀬]
 80:  925| [45] [「……！！！？？？」]
 81:  930| [45] [そこに並んでいる言葉の意味は、１つとしてわからない。]
 82:  935| [45] [なのになぜか、その文字列を見た瞬間――得体の知れない悪寒が走った。]
 83:  943| [47] [渡瀬]
