  0:   14| [55] [√Before Chapter2]
  1:   18| [45] [――そして昼食を済ませ――]
  2:   29| [45] [午後は課外授業。]
  3:   34| [45] [バスに乗って、学校外の施設へ社会見学にいくのだ。]
  4:  108| [45] [夏彦たちは恵那に引率され、学校を出た。]
  5:  207| [45] [校門前のバス停でバスを待つ間も、ましろはサリュと話していた。]
  6:  215| [47] [ましろ]
  7:  218| [45] [「サリュ、学食美味しかった？」]
  8:  244| [47] [サリュ]
  9:  247| [45] [「普通」]
 10:  252| [45] [先ほど一緒に食べた昼食について話しているらしい。]
 11:  257| [47] [夏彦]
 12:  258| [45] [（『普通』って……クールにも程がある）]
 13:  284| [47] [サリュ]
 14:  287| [45] [「ただ、少し驚いた」]
 15:  313| [47] [ましろ]
 16:  316| [45] [「え、何に？」]
 17:  342| [47] [サリュ]
 18:  345| [45] [「食事を自ら買うというシステムに」]
 19:  353| [47] [サリュ]
 20:  356| [45] [「食事は全て、運ばれてくるものだと思っていたから」]
 21:  364| [47] [夏彦]
 22:  367| [45] [「んっ？」]
 23:  372| [45] [彼女の突飛な発言に、夏彦は思わず口を挟んだ。]
 24:  380| [47] [夏彦]
 25:  383| [45] [「食事が運ばれてくるだって……？　お嬢様学校みたいなところだとそうなのか？」]
 26:  409| [47] [サリュ]
 27:  412| [45] [「『お嬢様学校』とやらの定義がよくわからないけど、自分で食事を買い求めたのは初めて」]
 28:  420| [47] [夏彦]
 29:  423| [45] [「そ、そういうものか……？」]
 30:  428| [45] [夏彦は少々驚いたが、ましろは平然と言う。]
 31:  454| [47] [ましろ]
 32:  457| [45] [「はー、さすがおフランスの学校ってのは、ハイソなんだねぇ」]
 33:  483| [47] [ましろ]
 34:  486| [45] [「まぁ他にもよくわからない事があったら、なんでも質問してよ」]
 35:  512| [47] [サリュ]
 36:  515| [45] [「わからないこと……」]
 37:  520| [45] [ましろに言われたサリュは、少し考えた後――]
 38:  546| [47] [サリュ]
 39:  549| [45] [「……あれは、何？」]
 40:  587| [45] [校門の外を指差して、言った。]
 41:  799| [45] [サリュの指の先には、街頭にさりげなく設置されたカメラがあった。]
 42:  807| [47] [ましろ]
 43:  810| [45] [「あぁ、監視カメラだよ」]
 44:  818| [47] [サリュ]
 45:  821| [45] [「監視カメラ……？　生徒を監視するための？」]
 46:  829| [47] [ましろ]
 47:  832| [45] [「あはっ、違うよ。不審者が学校に入ってこないように見張ってるだけ」]
 48:  917| [47] [サリュ]
 49:  920| [45] [「そう言えば、昨日街の中でもあれを見かけた。どこにでもあるの？」]
 50:  946| [47] [ましろ]
 51:  949| [45] [「そ。監視カメラは鹿鳴市の至るところにあって、犯罪者に睨みを利かせているのさ」]
 52:  954| [45] [ましろが自慢げに説明する。]
 53:  959| [45] [これのおかげで、市内の治安の良さが実現できているのだ。]
 54:  985| [47] [サリュ]
 55:  988| [45] [「おかしな街。何か奇妙な感じがする」]
 56: 1015| [47] [ましろ]
 57: 1018| [45] [「確かにちょっと特殊かもね。この街はホラ、『政令指定機密都市』だからさ」]
 58: 1044| [47] [サリュ]
 59: 1047| [45] [「……それは何？」]
 60: 1073| [47] [ましろ]
