  0:   50| [55] [√Double Chapter2]
  1:   62| [45] [渡瀬がシェルターを出て行っても――夏彦は閉ざされた扉を、しばらく睨んでいた。]
  2:   67| [45] [悠里が咎めるように言う。]
  3:   93| [47] [悠里]
  4:   96| [45] [「ひこりん……どうして隊長さんに、あんな事を？」]
  5:  104| [47] [夏彦]
  6:  107| [45] [「ごめん、冷静さを欠いてしまった……傷ついたましろを見た途端、どうしても渡瀬が許せなくなって……」]
  7:  133| [47] [悠里]
  8:  136| [45] [「え！？　じゃあやっぱりましろんのこの傷は、隊長さんのせいで？」]
  9:  144| [47] [夏彦]
 10:  147| [45] [「そうさ、記憶を失う前の渡瀬に撃たれたんだ」]
 11:  170| [45] [夏彦は悠里に、かいつまんでここまでの経緯を話した。]
 12:  222| [45] [悠里の幻影が消失してから、渡瀬に遭遇し、ましろと夏彦が撃たれ……]
 13:  271| [45] [その戦いの果てに、Ｎエリアに倒れた事も。]
 14:  320| [45] [その後、ずっと渡瀬の五感を通じて、６時間の脱出劇を見てきた事も――]
 15:  325| [45] [それを聞き終えた悠里は、辛そうに言った。]
 16:  358| [47] [悠里]
 17:  361| [45] [「そんな事が……」]
 18:  369| [47] [夏彦]
 19:  372| [45] [「あぁ。今の『記憶を失った渡瀬』は、記憶喪失前の渡瀬とは、まるで別人だってのはわかってるんだけど……」]
 20:  380| [47] [夏彦]
 21:  383| [45] [「それでもやっぱりぼくは、あいつを心から許す事はできない」]
 22:  427| [45] [床に横たえられた、ましろの蒼白な顔を見ていると、胸が引き裂かれるような思いがした。]
 23:  432| [45] [どうやら先ほどのましろのテレパシーは、残された力を振り絞るようにして送ってきたものらしい。]
 24:  437| [45] [そして夏彦との通信が終わると同時に、気を失ったのだろう。]
 25:  445| [47] [夏彦]
 26:  448| [45] [「どうか無事に、目覚めてくれ……！」]
 27:  456| [47] [悠里]
 28:  459| [45] [「うん……」]
 29:  464| [45] [夏彦は悠里と共に、ましろの手を握って祈った。]
 30:  471| [45] [――だが、ただ祈ってばかりもいられない。]
 31:  476| [45] [ましろの事は心配だが、彼女と共に外に脱出するためにも、確認しなければならない事がたくさんある。]
 32:  484| [47] [夏彦]
