  0:   46| [55] [√After Chapter3]
  1:   54| [45] [連絡通路を渡り、外周棟に向かう。]
  2:   98| [45] [――そしてそこに着くと、風見たちが廊下で話していた。]
  3:  184| [47] [風見]
  4:  187| [45] [「だから危険です、こんなものを飲んでは！」]
  5:  267| [47] [宇喜多]
  6:  270| [45] [「しかし、もう渇きも限界なのだよ！」]
  7:  354| [47] [ユウリ]
  8:  357| [45] [「……たしかに、正直つらいです……」]
  9:  448| [45] [なにやら議論しているらしい。渡瀬たちは駆け寄って声をかける。]
 10:  456| [47] [渡瀬]
 11:  459| [45] [「どうした、ＡＤでも見つかったのか？」]
 12:  485| [47] [風見]
 13:  488| [45] [「あ、隊長。違うんです、ＡＤも要救助者も見つからなかったんですが……」]
 14:  514| [47] [宇喜多]
 15:  517| [45] [「こんなものが見つかってね」]
 16:  522| [45] [宇喜多はそう言って、腕に抱えていたものを見せた。]
 17:  527| [45] [それは『蒸留水』とラベルに書かれた、５００ミリリットルのペットボトルだった。]
 18:  532| [45] [ちょうど人数分、６本ある。]
 19:  540| [47] [渡瀬]
 20:  543| [45] [「水っ！？　水があったのか！？」]
 21:  569| [47] [宇喜多]
 22:  572| [45] [「あぁ、薬品の調合用のもののようだ」]
 23:  598| [47] [風見]
 24:  601| [45] [「しかし内部被曝の可能性があるため、飲むべきではないと申し上げていたのですが……」]
 25:  606| [45] [だがそれを見ると、全員の喉がごくりと鳴った。]
 26:  611| [45] [宇喜多たちの言う通り、喉の渇きも限界に達している。]
 27:  616| [45] [問題はこの水の安全性だが――]
 28:  720| [47] [恵那]
 29:  723| [45] [「わ、私は……多少危険でも、飲みたいわ」]
 30:  750| [47] [洵]
 31:  753| [45] [「椿山さんも？」]
 32:  781| [47] [宇喜多]
 33:  784| [45] [「いや、それがむしろ妥当だ」]
 34:  792| [47] [宇喜多]
 35:  795| [45] [「これは金属製の薬棚に入っていたから、放射線に汚染されている可能性は極めて低い」]
 36:  821| [47] [宇喜多]
 37:  824| [45] [「むろんペットボトルの中に、死の灰が混入している可能性もゼロだ。水道水とは違うのだよ水道水とは」]
 38:  829| [45] [そう言えば以前風見たちが、『この施設内の水は、放射能汚染されている可能性がある』と言っていた。]
 39:  834| [45] [だがそれは放射線を浴びやすい水道水などの事であり、このペットボトルの水は宇喜多の言う通り、安全な気がする。]
 40:  842| [47] [渡瀬]
 41:  845| [45] [「じゃ、じゃあ橘……飲んでもいいんじゃないのか？」]
 42:  871| [47] [風見]
 43:  874| [45] [「しかし、万が一の事があっては――」]
 44:  900| [47] [恵那]
 45:  903| [45] [「えぇい、何をゴチャゴチャ言ってるのよ！」]
 46:  908| [45] [恵那はそう言って、宇喜多の手からペットボトルを奪った。]
 47:  934| [47] [風見]
 48:  937| [45] [「あっ！」]
 49: 1044| [45] [風見が止める間もなく、恵那がフタを開けてガブ飲みする。]
 50: 1049| [45] [だが、その直後――]
 51: 1115| [47] [恵那]
 52: 1118| [45] [「……かはッ！」]
 53: 1123| [45] [彼女は激しくむせた。]
 54: 1184| [47] [恵那]
 55: 1187| [45] [「がふッ！　げふげふッ！」]
 56: 1228| [47] [渡瀬]
 57: 1231| [45] [「せ、先生！？」]
 58: 1257| [47] [洵]
 59: 1260| [45] [「何か混入物が！？」]
 60: 1268| [47] [恵那]
 61: 1271| [45] [「……うぅっ……い、いえ」]
 62: 1297| [47] [恵那]
 63: 1300| [45] [「勢いよく飲んだから、ちょっとムセちゃっただけ……」]
 64: 1305| [45] [恵那の言葉に、渡瀬たちはほっと安堵する。]
 65: 1331| [47] [恵那]
