  0:   50| [55] [√Double Chapter6]
  1:   62| [45] [夏彦たちは渡瀬から、爆弾についての詳細を聞いた。]
  2:   67| [45] [解体が不可能な理由と、隔壁開放時刻がズレた理由。]
  3:   72| [45] [そして、このままでは全員爆死してしまうという事を――！]
  4:  119| [47] [夏彦]
  5:  122| [45] [「ど……どうする！？」]
  6:  148| [47] [渡瀬]
  7:  151| [45] [「それを考えたいんだ。生き残る術が、何かないか……」]
  8:  177| [47] [渡瀬]
  9:  180| [45] [「頼むみんな、知恵を貸してくれ！」]
 10:  185| [45] [その言葉に、全員の表情が引き締まった。]
 11:  190| [45] [――爆発まで、あと約２０分しかない。]
 12:  195| [45] [９人は一致団結して、生き延びるための知恵を絞った。]
 13:  203| [47] [夏彦]
 14:  206| [45] [「動けるメンバーは、ぼくら９人全員……」]
 15:  232| [47] [渡瀬]
 16:  235| [45] [「だが現状の打破に役立ちそうな品は、もうほとんど残ってない」]
 17:  264| [45] [渡瀬は先ほど風見が落とした銃を拾う。]
 18:  290| [47] [渡瀬]
 19:  293| [45] [「こんなものじゃ、殺し合いはできても……生き残るためには、なんの役にも立たんよ」]
 20:  298| [45] [渡瀬はそう言って、銃を懐にしまった。]
 21:  324| [47] [風見]
 22:  327| [45] [「あと使えるのは、エンジンカッターとか……せいぜい、空気ジャッキとかでしょうか？」]
 23:  353| [47] [宇喜多]
 24:  356| [45] [「どれもこれも、今さら役に立つとは思えんね……」]
 25:  410| [47] [ましろ]
 26:  413| [45] [「で、でも諦めちゃダメですよ！」]
 27:  421| [47] [ましろ]
 28:  424| [45] [「爆弾がなんともできないなら、みんなで脱出口を探しましょう！」]
 29:  478| [47] [恵那]
 30:  481| [45] [「難しいと思うわ……６時間さんざん探して見つからなかったものを、あと２０分で探すなんて……」]
 31:  535| [47] [洵]
 32:  538| [45] [「じゃあ、もう１度ＢｒａｉｎＣｅｌｌをハッキングして、隔壁を開放させられないかな！？」]
 33:  546| [47] [夏彦]
 34:  549| [45] [「さっき権限を奪い返された時、攻性防壁ってのを起動されて、アリス２号がダウンさせられました」]
 35:  557| [47] [夏彦]
 36:  560| [45] [「母さんが用意したハッキングソフトは、もう使えないでしょう」]
 37:  614| [47] [悠里]
 38:  617| [45] [「でも念のため、試してみるのは……？」]
 39:  625| [47] [夏彦]
 40:  628| [45] [「……やってみようか」]
 41:  682| [45] [夏彦たちはとりあえず、制御室に移動した。]
 42:  811| [45] [そこでアリス２号を、ＢｒａｉｎＣｅｌｌに繋いだ。]
 43:  816| [45] [だが無論、ＢｒａｉｎＣｅｌｌにはなんの反応もない。]
 44:  833| [47] [夏彦]
 45:  836| [45] [「やっぱり、一回こっきりのチャンスだったんだ……！」]
 46:  841| [45] [夏彦がそう言った時、サリュがぽつりと呟いた。]
 47:  921| [47] [サリュ]
 48:  924| [45] [「アリスが……」]
 49:  932| [47] [サリュ]
 50:  935| [45] [「まだ、アリス１号が、残ってる」]
 51:  943| [47] [夏彦]
 52:  946| [45] [「え？」]
 53:  972| [47] [サリュ]
 54:  975| [45] [「天川博士は、アリスに様々なソフトを入れてくれた」]
 55:  983| [47] [サリュ]
 56:  986| [45] [「その中には、用途不明のソフトも入っていた」]
 57: 1012| [47] [サリュ]
 58: 1015| [45] [「もしかしたら、それが……」]
 59: 1097| [45] [サリュは夏彦たちの返答を待たず、アリス１号をＢｒａｉｎＣｅｌｌに繋いだ。]
 60: 1157| [45] [すると、３つの制御用端末に――]
 61: 1201| [47] [夏彦]
 62: 1204| [45] [「あ……っ！」]
 63: 1209| [45] [認証画面が表示された。]
 64: 1217| [47] [夏彦]
 65: 1220| [45] [「い、行けそうだ！」]
 66: 1263| [47] [ましろ]
 67: 1266| [45] [「でもいいの、サリュ！？　ハッキングに使ったら、この子も壊れちゃうんだよ！？」]
 68: 1292| [47] [サリュ]
 69: 1295| [45] [「……もちろん、辛い」]
 70: 1303| [47] [サリュ]
 71: 1306| [45] [「アリスは私の、心の一部だから……」]
 72: 1332| [47] [サリュ]
 73: 1335| [45] [「だけど皆が死ぬのはもっと辛い」]
 74: 1361| [47] [サリュ]
 75: 1364| [45] [「ここを出たら、私が必ずアリスを治す。生きてさえいれば、それもできるはずだから」]
 76: 1372| [47] [夏彦]
 77: 1375| [45] [「あぁ……だな」]
 78: 1433| [45] [その言葉に、皆が喜色を浮かべたが――]
 79: 1459| [47] [宇喜多]
 80: 1462| [45] [「いや、待ってくれ！」]
 81: 1470| [47] [宇喜多]
 82: 1473| [45] [「権限を奪って隔壁を開放しても、３０秒が過ぎたら、ＢｒａｉｎＣｅｌｌが再びケースＮを発令するはずだ！」]
 83: 1481| [47] [夏彦]
 84: 1484| [45] [「え！？」]
 85: 1510| [47] [宇喜多]
 86: 1513| [45] [「皆、あれを見ろ！」]
 87: 1548| [45] [宇喜多がモニターに表示されている、『Ｎエリアのエネルギー量』を指差した。]
 88: 1553| [45] [そこには『１５３９ｍＳｖ』という数値が……。]
 89: 1581| [47] [宇喜多]
 90: 1584| [45] [「ケースＮの発令条件は、『ＮエリアのＷＸ粒子エネルギー量が、１ｍＳｖ以上になっている』という事」]
 91: 1592| [47] [宇喜多]
 92: 1595| [45] [「そして『被験体がＮエリアもしくは第５エリア外に出ている』という事だ」]
 93: 1621| [47] [宇喜多]
 94: 1624| [45] [「皆で脱出するためには、この条件に必ず引っかかってしまう……！」]
 95: 1629| [45] [宇喜多の悲痛な声に、夏彦たちは愕然とした。]
 96: 1637| [47] [夏彦]
 97: 1640| [45] [「つまり、こういう事ですか……！？」]
 98: 1648| [47] [夏彦]
 99: 1651| [45] [「隔壁を開放しても３０秒後には、隔壁はまた閉まってしまう」]
100: 1677| [47] [渡瀬]
101: 1680| [45] [「そして隔壁を開放する作業には、３人必要――……」]
102: 1706| [47] [渡瀬]
103: 1709| [45] [「６人を外に逃がすために……３人、地下に残らなきゃならないって事だな」]
104: 1767| [47] [全員]
105: 1770| [45] [「……！」]
106: 1775| [45] [その言葉に、皆が息を呑んだ。]
107: 1780| [45] [夏彦たちにつきつけられた答え。]
108: 1785| [45] [『制御室に３人残り、ＢｒａｉｎＣｅｌｌの権限を奪い、隔壁を強制開放する』]
109: 1790| [47] [夏彦]
110: 1791| [45] [（すると少なくとも６人は、爆発前に脱出できる……！）]
111: 1796| [47] [夏彦]
112: 1797| [45] [（だけど、９人のうち……３人は死ななきゃならない！）]
113: 1802| [45] [かつて渡瀬に突きつけられた問いが、いま再び夏彦たちに突きつけられた。]
114: 1937| [45] [天川美夜子研究室で３０本のＡＤを発見した時、渡瀬は思った。]
115: 1942| [45] [『９人のうち、生き残れるのは６人だけ』と。]
116: 1947| [45] [『９－３＝６』というあの式――それがまたしても、夏彦たちを縛る。]
117: 1996| [47] [夏彦]
118: 1997| [45] [（じゃあ、その３人に選ばれるのは誰だ……！？）]
119: 2002| [47] [夏彦]
120: 2003| [45] [（生き残る６人は、誰なんだ！？）]
121: 2008| [45] [この場にいる９人は、これまでの様々な出来事を通じて、心を通わせたはずだ。]
122: 2013| [45] [主義主張の対立はあっても、この場の誰もが『誰かに死んでほしい』とは思っていないだろう。]
123: 2018| [45] [だがそれだけに、誰を残すとしても、それは悲しい選択になる。]
124: 2023| [47] [夏彦]
125: 2024| [45] [（ぼくか渡瀬が、独り自己犠牲を払っても……解決しない）]
126: 2029| [45] [かつて夏彦が搬出リフトの前で、ましろを逃がした時のように、]
127: 2034| [45] [そして渡瀬が、Ｎエリアの火災を消しに行った時のように、]
128: 2039| [45] [『自分の命を引き換えにしてでも、皆を助ける』という方法すら選べないのだ。]
129: 2044| [47] [夏彦]
130: 2045| [45] [（……それでも……）]
131: 2050| [47] [夏彦]
132: 2051| [45] [（それでも、ぼくらは、選ばなきゃならない……！）]
133: 2056| [45] [全員が同じ想いだったろう。]
134: 2061| [45] [絶望的な沈黙が、その場を包む。]
135: 2066| [45] [――やがて彼女が、ぽつりと答えを口にした。]
136: 2094| [47] [悠里]
137: 2097| [45] [「そ……そんなの、答えは決まってるよ」]
138: 2105| [47] [夏彦]
139: 2108| [45] [「えっ？」]
140: 2134| [47] [悠里]
141: 2137| [45] [「答えは、『誰も残さない』」]
142: 2145| [47] [悠里]
143: 2148| [45] [「『全員で隔壁の前に行く』……！」]
144: 2153| [45] [悠里はそう言って、皆を見た。]
145: 2179| [47] [悠里]
146: 2182| [45] [「ね、そうですよね、みなさん！」]
147: 2208| [47] [悠里]
148: 2211| [45] [「爆弾はＺｅｒｏエリアに仕掛けられてるんでしょう？　あんな地下深いところに」]
149: 2237| [47] [悠里]
150: 2240| [45] [「だったら爆風は、隔壁の前までは達しないかもしれないんですよ？」]
151: 2248| [47] [悠里]
152: 2251| [45] [「それを祈って、みんなで隔壁が自然と開放されるのを待ちましょう！」]
153: 2278| [47] [ましろ]
154: 2281| [45] [「そ、そうだよ……！　それがいいよ、悠里！」]
155: 2312| [47] [ましろ]
156: 2315| [45] [「誰かを犠牲にして、生き延びるなんて……」]
157: 2341| [47] [悠里]
158: 2344| [45] [「ね！？」]
159: 2349| [45] [ましろも悠里の意見に賛同した。]
160: 2354| [45] [２人はこの期に及んでも、優しさを忘れていないのだ。]
161: 2414| [47] [夏彦]
162: 2415| [45] [（でも、その優しさは……今は、役に立たないんだ）]
163: 2420| [45] [夏彦の考えを、渡瀬が代弁する。]
164: 2446| [47] [渡瀬]
165: 2449| [45] [「……お前たちは、本当に優しいんだな……」]
166: 2475| [47] [渡瀬]
167: 2478| [45] [「でも、それはダメだ」]
168: 2504| [47] [ましろ]
