  0:   55| [55] [√Before Chapter4]
  1:   85| [47] [悠里]
  2:   88| [45] [「あ、みんなおかえり～」]
  3:   93| [45] [家に帰ると、悠里が３人を迎え入れてくれた。]
  4:  101| [47] [夏彦]
  5:  104| [45] [「ただいま悠里」]
  6:  188| [47] [ましろ]
  7:  191| [45] [「いや～、雨に降られて大変だったよー」]
  8:  196| [45] [ましろはもう、すっかり元気そうだった。キッチンに向かいながら言う。]
  9:  222| [47] [ましろ]
 10:  225| [45] [「それじゃご飯つくるね。今日も腕によりをかけるから、ちょっと待ってて」]
 11:  320| [45] [――ましろはそう言って、凝ったソースのスパゲッティを作った。]
 12:  325| [45] [和気あいあいと、その日の夕食は終わったのだが――]
 13:  378| [45] [食後、夏彦が食卓の片づけをしていると、ましろが神妙な顔で囁いた。]
 14:  404| [47] [ましろ]
 15:  407| [45] [「……ねぇ夏彦」]
 16:  415| [47] [夏彦]
 17:  418| [45] [「ん、どうした？」]
 18:  444| [47] [ましろ]
 19:  447| [45] [「ちょっと話したい事があるんだけど、いいかな？」]
 20:  455| [47] [夏彦]
 21:  458| [45] [「え？　なに？」]
 22:  484| [47] [ましろ]
 23:  487| [45] [「ごめん、ここじゃちょっと……」]
 24:  492| [45] [ましろはちらりと、ソファの方を見た。]
 25:  592| [45] [そこでは悠里とサリュが、くつろいで本を読んでいる。]
 26:  654| [47] [夏彦]
 27:  657| [45] [「……２人に聞かれると、まずい話か？」]
 28:  683| [47] [ましろ]
 29:  686| [45] [「まずくないけど、心配かけたくないんだ……」]
 30:  694| [47] [夏彦]
 31:  697| [45] [「……？」]
 32:  702| [45] [夏彦はましろが何を言おうとしているのか、見当がつかなかった。]
 33:  710| [47] [夏彦]
 34:  713| [45] [「わかったよ。ぼくの部屋に行こう」]
 35:  718| [45] [そう言って夏彦は、ましろを自室に連れて行った。]
 36:  849| [47] [夏彦]
 37:  852| [45] [「どうぞ、ましろ」]
 38:  894| [47] [ましろ]
 39:  897| [45] [「あ……お邪魔します」]
 40:  902| [45] [ましろを部屋に迎え入れると、彼女は遠慮がちに中に入ってきた。]
 41:  910| [47] [夏彦]
 42:  913| [45] [「で、なんだ話って？」]
 43:  939| [47] [ましろ]
 44:  942| [45] [「いや……言おうかどうしようか、すごく迷ったんだけど……」]
 45:  968| [47] [ましろ]
 46:  971| [45] [「今から話す内容がどんなものでも、信じてくれる？」]
 47:  979| [47] [夏彦]
 48:  982| [45] [「あぁ、もちろんだ」]
 49: 1008| [47] [ましろ]
 50: 1011| [45] [「ありがとう」]
 51: 1016| [45] [ましろはそう答え、それから神妙に囁いた。]
 52: 1042| [47] [ましろ]
 53: 1045| [45] [「――それじゃ夏彦、よく聞いて」]
 54: 1071| [47] [ましろ]
 55: 1074| [45] [「近いうちに、この街で誰かが……」]
 56: 1082| [47] [ましろ]
 57: 1085| [45] [「テロを起こそうとしてるみたいなんだよ……！」]
 58: 1094| [47] [夏彦]
 59: 1097| [45] [「…………は？」]
 60: 1102| [45] [夏彦は耳を疑った。]
 61: 1107| [45] [まさかそんな言葉が出てくるとは思わなかったからだ。]
 62: 1115| [47] [夏彦]
 63: 1118| [45] [「テロって、ましろ……いくらなんでもそれは……」]
 64: 1150| [47] [ましろ]
 65: 1153| [45] [「冗談じゃないよ！　本気だよ！」]
 66: 1161| [47] [夏彦]
 67: 1164| [45] [「！！」]
 68: 1172| [47] [夏彦]
 69: 1175| [45] [「ご、ごめん……信じるって言ったのにな」]
 70: 1183| [47] [夏彦]
 71: 1186| [45] [「でも、なんで急にそんな事、言い出したんだ？」]
 72: 1212| [47] [ましろ]
 73: 1215| [45] [「……今日、バスに乗って帰る途中、急に私が黙り込んだのを覚えてる？」]
 74: 1223| [47] [夏彦]
 75: 1226| [45] [「え？　あぁ……」]
 76: 1346| [45] [そう言えば確かに、そんな事があった。]
 77: 1351| [45] [誰かが『うるさいなぁ』と言った声を、ましろが聞いたと言っていた。]
 78: 1408| [47] [夏彦]
 79: 1411| [45] [「……覚えてるけど、それがどうしたんだ？」]
 80: 1437| [47] [ましろ]
 81: 1440| [45] [「あの時、私が聞いたのは、『うるさい』なんて声じゃなくて……」]
 82: 1466| [47] [ましろ]
 83: 1469| [45] [「もっと恐ろしい、独り言だったんだ」]
 84: 1495| [47] [ましろ]
 85: 1498| [45] [「乗客の誰かが、ぶつぶつ言っていたの。声が小さくてよく聞こえなかったんだけど……」]
 86: 1506| [47] [夏彦]
 87: 1509| [45] [「なんて言ってたんだ？」]
 88: 1517| [47] [ましろ]
 89: 1520| [45] [「『コミュニケーターは忌むべき存在だ』『こんな街の歴史は終わらせてやる』『決行の日は近い』って……」]
 90: 1528| [47] [夏彦]
 91: 1531| [45] [「……！」]
 92: 1536| [45] [それは確かに、テロの決意のような言葉だった。]
 93: 1562| [47] [ましろ]
 94: 1565| [45] [「私、ぎょっとしちゃって……慌てて耳を澄ましてみたんだけど、すると声の主も黙っちゃって」]
 95: 1591| [47] [ましろ]
 96: 1594| [45] [「聞き間違えだと思う事にしたんだけど、やっぱり気になってさ」]
 97: 1655| [47] [ましろ]
 98: 1658| [45] [「なんだかだんだん、怖くなってきちゃってさ……！」]
 99: 1663| [45] [ましろの声には、怯えが滲んでいた。]
100: 1668| [45] [顔色は青ざめ、肩も小刻みに震えている。]
101: 1673| [45] [どこか様子がおかしかった。]
102: 1700| [47] [夏彦]
103: 1703| [45] [「お、おいましろ、大丈夫か？」]
104: 1729| [47] [ましろ]
105: 1732| [45] [「大丈夫……ちょっと思い出して、おっかなくなっただけ」]
106: 1758| [47] [ましろ]
107: 1761| [45] [「それより私、思うんだけど……」]
108: 1787| [47] [ましろ]
109: 1790| [45] [「あの人、ニュースでやってた『コミュニケーター排斥を目論む過激派』……あれじゃないかって気がするの」]
110: 1795| [45] [その話は夏彦も聞いた事があった。]
