  0:   46| [55] [√After Chapter4]
  1:   61| [45] [念のため第５エリアをざっと見てから、ファクトリーへ――]
  2:  105| [45] [雑然とした広い空間は、静寂に満ちていた。]
  3:  113| [47] [渡瀬]
  4:  116| [45] [「見たところ、人気はないが……」]
  5:  193| [47] [宇喜多]
  6:  196| [45] [「だがユウリくんが、こちらに逃げて来ている可能性もある」]
  7:  204| [47] [恵那]
  8:  207| [45] [「それにひょっとしたら、ここに何か使えそうなものがあるかも……」]
  9:  215| [47] [渡瀬]
 10:  218| [45] [「あぁ、未発見のＡＤがないとも限らないしな」]
 11:  223| [45] [大量のＡＤを手に入れたところで、本数が足りてない事には変わりはない。]
 12:  228| [45] [時間も相変わらず限られている。]
 13:  233| [47] [渡瀬]
 14:  234| [45] [（ここから先はより一層、時間を浪費しないように気をつけなきゃな……）]
 15:  239| [45] [渡瀬はそう思いながら声を上げる。]
 16:  247| [47] [渡瀬]
 17:  250| [45] [「よし。それじゃ広いから、手分けして探そう」]
 18:  258| [47] [渡瀬]
 19:  261| [45] [「オレはこっちの方を捜索する。おっさんは奥の方、先生は真ん中あたりを頼む」]
 20:  287| [47] [恵那]
 21:  290| [45] [「えぇ、任せて」]
 22:  316| [47] [宇喜多]
 23:  319| [45] [「了解した」]
 24:  362| [45] [渡瀬たちは頷き合い、ファクトリーをくまなく探し始めた。]
 25:  367| [45] [――しばらくファクトリー内を探っていると、やがて恵那が声を上げた。]
 26:  375| [47] [恵那]
 27:  378| [45] [「隊長さん、ちょっと来て！」]
 28:  386| [47] [渡瀬]
 29:  389| [45] [「む？」]
 30:  394| [45] [渡瀬は恵那のもとへ駆け寄った。]
 31:  457| [47] [恵那]
 32:  460| [45] [「これ、なんだと思う？」]
 33:  465| [45] [見れば彼女の足元に、焼け焦げたビニールの塊のようなものが、たくさんあった。]
 34:  470| [45] [塊の１つ１つのサイズは、人間１人分くらいある。]
 35:  478| [47] [渡瀬]
 36:  481| [45] [「焼けて変形してしまっているようだが……」]
 37:  486| [45] [渡瀬はその塊を拾い上げ、調べてみた。]
 38:  491| [45] [それはごわごわして、煤まみれで、元がなんだったのか非常にわかりにくかったが――]
 39:  496| [45] [やがてよく調べるうち、それの正体が少しわかってきた。]
 40:  504| [47] [渡瀬]
 41:  507| [45] [「……これ、元は『防護服』だったんじゃないのか？」]
 42:  533| [47] [恵那]
 43:  536| [45] [「防護服、って……放射線防護服？」]
 44:  544| [47] [渡瀬]
 45:  547| [45] [「そうだよ。ホラこの部分が腕で、こっちが足で……面体らしきものもついてる」]
 46:  552| [45] [どうやら間違いない。それは火災で焼けてしまった、防護服の残骸だった。]
 47:  557| [45] [風見たちが使っていたものと型は同じだが、触ってみると素材が微妙に違う。]
 48:  562| [45] [表皮には何か文字が書いてある。かろうじて『ＮＢＣ』と読めた。]
 49:  570| [47] [渡瀬]
 50:  573| [45] [「ＮＢＣ……？」]
 51:  578| [45] [渡瀬がそう呟いた時、]
 52:  631| [47] [宇喜多]
 53:  634| [45] [「君たち、何をやっているのかね！？」]
 54:  639| [45] [宇喜多が駆け寄ってきた。]
 55:  647| [47] [渡瀬]
 56:  650| [45] [「あ、いや……何か気になるものがあったからさ」]
 57:  676| [47] [宇喜多]
 58:  679| [45] [「気になるものだと？」]
 59:  687| [47] [渡瀬]
 60:  690| [45] [「これだよ。ここで防護服の開発もやっていたんだな」]
 61:  695| [45] [渡瀬が言うと、宇喜多は表情を強張らせた。]
 62:  721| [47] [宇喜多]
 63:  724| [45] [「あぁ、確かにそのようだが……なぜ君らはコソコソと、そんな事を調べているんだね？」]
 64:  732| [47] [渡瀬]
 65:  735| [45] [「えっ？」]
 66:  743| [47] [宇喜多]
 67:  746| [45] [「今はＡＤや要救助者、それから脱出口を探す時間ではないのかね」]
 68:  772| [47] [恵那]
 69:  775| [45] [「確かにそうね……ごめんなさい、ちょっと気になったものだから」]
 70:  780| [45] [恵那が謝ると、宇喜多は低い声で言った。]
 71:  806| [47] [宇喜多]
 72:  809| [45] [「『気になったから』だって……？」]
 73:  817| [47] [宇喜多]
 74:  820| [45] [「君には前も言ったね？　施設内を漁るのはやめてくれたまえ！」]
 75:  828| [47] [渡瀬]
 76:  831| [45] [「ちょ、ちょっと待ってくれ！　なぜそんな怒るんだよ！？」]
 77:  857| [47] [宇喜多]
