  0:   84| [55] [√Before Chapter7]
  1:   98| [45] [――――――]
  2:  103| [45] [――――]
  3:  108| [45] [――]
  4:  113| [45] [――そうして、記憶の中の映像は消え――]
  5:  181| [47] [夏彦]
  6:  184| [45] [「――……！」]
  7:  189| [45] [夢から覚めたように、夏彦は現実に戻ってきた。]
  8:  194| [45] [目の前には壁に押し付けられ、泣いているましろがいる。]
  9:  199| [45] [どうやら現実では、ほんの一瞬しか経っていないらしい。]
 10:  204| [45] [だが夏彦は、彼女の９年間に触れ――とめどなく涙を流していた。]
 11:  212| [47] [ましろ]
 12:  215| [45] [「な……夏彦？」]
 13:  220| [45] [戸惑うように言うましろ。]
 14:  225| [45] [その声を聞いた瞬間、]
 15:  233| [47] [夏彦]
 16:  236| [45] [「……！」]
 17:  241| [45] [夏彦は無言で、彼女を抱きしめていた。]
 18:  365| [47] [ましろ]
 19:  368| [45] [「っ！？」]
 20:  373| [45] [ましろが身を強張らせるのがわかる。]
 21:  378| [45] [夏彦は彼女を強く抱いて言った。]
 22:  386| [47] [夏彦]
 23:  389| [45] [「ましろ……！」]
 24:  397| [47] [夏彦]
 25:  400| [45] [「ごめん……！　ごめんな……！」]
 26:  408| [47] [ましろ]
 27:  411| [45] [「え……？」]
 28:  419| [47] [夏彦]
 29:  422| [45] [「お前、ずっとぼくを支えてくれてたんだな……」]
 30:  430| [47] [夏彦]
 31:  433| [45] [「ぼくのために、ずっと一緒にいてくれてたんだな……！」]
 32:  438| [45] [彼女はその言葉に息を呑む。]
 33:  446| [47] [ましろ]
 34:  449| [45] [「ど、どうしてそのこと……！？」]
 35:  457| [47] [夏彦]
 36:  460| [45] [「勝手にやって申し訳なかったけど……ＢＣで、お前の記憶を読んだんだ……！」]
 37:  468| [47] [ましろ]
 38:  471| [45] [「え……」]
 39:  479| [47] [ましろ]
 40:  482| [45] [「記憶って、そんな事が……！？」]
 41:  490| [47] [夏彦]
 42:  493| [45] [「できたんだよ。恐らく、ＢＣの新しい能力だと思うんだけど」]
 43:  501| [47] [夏彦]
 44:  504| [45] [「ただお前の気持ちが知りたくて、心底そう願ったら――」]
 45:  512| [47] [夏彦]
