  0:   76| [55] [√After Chapter5]
  1:   84| [45] [それでも何かを言おうとした――その時。]
  2:  110| [47] [風見]
  3:  113| [45] [「……隊長、あなたは本当に記憶を失っているのですか？」]
  4:  121| [47] [渡瀬]
  5:  124| [45] [「橘……！？」]
  6:  150| [47] [風見]
  7:  153| [45] [「申し訳ありません。ですが守部の言ったように、あなたの行動は不可解すぎるのです」]
  8:  161| [47] [風見]
  9:  164| [45] [「あなたはあの時、堂島と桧山に呼ばれて地下に降りたと仰っていましたが――」]
 10:  172| [47] [風見]
 11:  175| [45] [「通常そうした場合、あなたは私と守部に現場へ向かうよう指示しなければならなかったはずなのです」]
 12:  201| [47] [風見]
 13:  204| [45] [「ですが、あなたはそうしなかった」]
 14:  212| [47] [風見]
 15:  215| [45] [「隊長、お答え下さい。あなたはなぜ指揮所を離れ、そして１人で地下に降りたのですか？」]
 16:  220| [45] [風見の怜悧な目が、渡瀬の胸に突き刺さる。]
 17:  228| [47] [渡瀬]
 18:  231| [45] [「そ、それは……」]
 19:  236| [45] [渡瀬は必死に、その時の状況を詳しく思い出そうとした。]
 20:  241| [45] [だが何もわからない。その部分の記憶は、すっぽりと抜け落ちたままだった。]
 21:  246| [47] [風見]
 22:  247| [45] [「…………」]
 23:  273| [47] [風見]
 24:  276| [45] [「……答え、られないのですか？」]
 25:  284| [47] [渡瀬]
 26:  287| [45] [「す、すまない……」]
 27:  313| [47] [風見]
 28:  316| [45] [「…………わかりました」]
 29:  339| [45] [風見は深い溜め息をつき、そして洵に目配せ送りながら言う。]
 30:  347| [47] [風見]
 31:  350| [45] [「守部、何か縛るモノを用意して下さい。これから隊長を拘束します」]
 32:  358| [47] [渡瀬]
 33:  361| [45] [「え……？」]
 34:  366| [45] [コウソク？]
 35:  371| [45] [渡瀬には一瞬、その言葉の意味が理解できなかった。]
 36:  376| [45] [その内に、洵がコントロールパネルの下から１本のケーブルを引っ張り出す。]
 37:  418| [47] [洵]
 38:  421| [45] [「……宇喜多さん、これ使ってもいいよね？」]
 39:  429| [47] [宇喜多]
 40:  432| [45] [「ああ、この際かまわんだろう」]
 41:  437| [45] [宇喜多の返答を受け、洵がそのケーブルをアーミーナイフで切り離す。]
 42:  442| [45] [それは人を縛るのに、充分な長さを持っていた。]
 43:  447| [47] [渡瀬]
 44:  448| [45] [（……まさか……！）]
 45:  456| [47] [渡瀬]
 46:  459| [45] [「じょ、冗談だろ……？」]
 47:  464| [45] [すると風見が冷徹な目で、渡瀬の顔を見つめて言う。]
 48:  490| [47] [風見]
 49:  493| [45] [「ただでさえ何が起こっているかわからないこの状況で、あなたの存在は著しく秩序を乱しています」]
 50:  501| [47] [風見]
 51:  504| [45] [「よって容疑が晴れるまで、あなたの身柄を拘束させていただきます」]
 52:  553| [45] [――そして渡瀬はケーブルで身体を拘束され、第２エリア外周棟・地下２階の研究室に連行された。]
 53:  631| [45] [後ろ手に縛られたまま、渡瀬は風見を見据えて言う。]
 54:  640| [47] [風見]
 55:  643| [45] [「……ここに私の分のＡＤも置いていきます。その姿勢のままでも、ＡＤの投与は可能ですよね？」]
 56:  649| [45] [それがせめてもの慈悲だと言うように、風見がＡＤを床に置く。]
 57:  654| [45] [渡瀬の手は後ろで縛られていたが、確かにＡＤを投与することはできそうだった。]
 58:  659| [45] [だが渡瀬にとって、そんなことはどうでもよかった。]
 59:  668| [47] [渡瀬]
 60:  671| [45] [「橘……本当にこれで良かったのか？」]
 61:  676| [45] [切実な願いを込め、渡瀬は風見の目を見つめた。]
 62:  702| [47] [風見]
 63:  705| [45] [「隊長、そんな目で私を見ないで下さい……」]
 64:  713| [47] [風見]
 65:  716| [45] [「もし隊長の容疑が晴れるようなことがあれば、すぐに拘束を解きに来ますから……」]
 66:  749| [45] [風見はそう言うと、逃げるように研究室から出て行った。]
 67:  754| [45] [そして他のメンバーも――]
 68:  810| [47] [宇喜多]
 69:  813| [45] [「隔壁が開くまで、せいぜいじっとしているんだな」]
 70:  821| [47] [洵]
 71:  824| [45] [「隊長、変なこと考えないでよ？　もうこれ以上、隊長にひどいことしたくないからさ」]
 72:  832| [47] [恵那]
 73:  835| [45] [「隊長さん…………ごめんなさい」]
 74:  941| [45] [――渡瀬は研究室に、たった１人取り残された。]
 75:  949| [47] [渡瀬]
 76:  952| [45] [「……ちくしょう……！」]
 77:  957| [45] [思わずそんな言葉がもれる。]
 78:  962| [45] [これまで様々な苦難を乗り越えてきた仲間たちから見放され、まるで世界から切り離されたような気分だった。]
 79:  967| [45] [だが渡瀬にも、彼らの不安は理解できた。]
 80:  972| [45] [記憶を失う前の渡瀬の行動は、やはり不自然過ぎたのだ。]
 81:  977| [45] [特にユウリの一件は、致命的な出来事だった。]
 82: 1071| [47] [風見]
 83: 1074| [45] [「……隊長、あなたは本当に記憶を失っているのですか？」]
 84: 1134| [45] [風見が見せた冷たい眼差しが、脳裏に焼きついている。]
 85: 1139| [47] [渡瀬]
 86: 1140| [45] [（だが……オレはどうすれば良かったんだ……？）]
 87: 1145| [45] [それは答えの出ない問いだった。]
 88: 1150| [45] [そうして悶々と考え続けている内に、時はいたずらに過ぎて行き――]
 89: 1207| [45] [――約１時間後。]
 90: 1212| [45] [再びＡＤの投与時間が来たが、風見たちは戻ってこなかった。]
 91: 1217| [47] [自動放送]
 92: 1220| [45] [「――主電源及び予備電源が、停止しました」]
 93: 1225| [47] [自動放送]
 94: 1228| [45] [「非常用電源に移行します」]
 95: 1233| [45] [すると、アナウンスとともに突然周囲が暗くなって渡瀬を戸惑わせた。]
 96: 1244| [45] [いったい、外で何が起きているのか……？]
 97: 1294| [45] [――２時間後。]
 98: 1299| [45] [放射線被曝の影響か、渡瀬はすでに何度か吐いていた。]
 99: 1311| [45] [――１時間後。]
100: 1316| [45] [渡瀬は要救助者のため、そして自らの潔白を示すため、ＡＤを投与せずに温存した。]
101: 1321| [47] [自動放送]
102: 1324| [45] [「――主電源及び予備電源が、停止しました」]
103: 1329| [47] [自動放送]
104: 1332| [45] [「非常用電源に移行します」]
105: 1337| [45] [すると、アナウンスとともに突然周囲が暗くなって渡瀬を戸惑わせた。]
106: 1348| [45] [いったい、外で何が起きているのか……？]
107: 1398| [45] [――２時間後。]
108: 1403| [45] [放射線被曝の影響か、渡瀬はすでに２度ほど吐いていた。]
109: 1409| [45] [それでも嘔吐感が消える事はなく、頭痛と肌の痺れも、時を追うごとにひどくなって行く。]
110: 1414| [47] [渡瀬]
111: 1415| [45] [（くそ……いい加減うんざりしてきたぜ……）]
112: 1421| [45] [声を出す気力も無く、渡瀬が胸中でそう毒づいた時――]
113: 1440| [45] [どこからか聞こえて来たその音に、渡瀬の全身が総毛立つ。]
114: 1451| [47] [渡瀬]
115: 1452| [45] [（今のは――銃声っ！？）]
116: 1457| [47] [渡瀬]
117: 1458| [45] [（なんだ！？　外で何が起こったんだ！？）]
118: 1463| [45] [不安が急速に、渡瀬の心を埋め尽くす。]
119: 1471| [47] [渡瀬]
120: 1474| [45] [「おい、誰か近くにいないのか！　誰かここを開けてくれ！」]
121: 1479| [45] [渡瀬は急き立てられたように、外に向かって叫んでいた。]
122: 1484| [45] [すると、程なくして――]
123: 1537| [45] [――ドアの向こうに、現れたのは洵だった。]
124: 1563| [47] [洵]
125: 1566| [45] [「隊長ぉ……」]
126: 1571| [45] [ふらふらとした足取りで、洵が部屋に入って来る。]
127: 1579| [47] [渡瀬]
128: 1582| [45] [「守部、何があったんだ！？　さっきの銃声は何だったんだ！？」]
129: 1648| [47] [洵]
130: 1649| [45] [「……」]
131: 1660| [45] [だが洵はそれに答えずに、渡瀬の拘束をアーミーナイフで切った。]
132: 1665| [45] [洵の顔色が、ありえないほどに青白い。]
133: 1670| [45] [息遣いも苦しげで、どうも普通の状態とは思えない。]
134: 1678| [47] [渡瀬]
135: 1681| [45] [「も、守部……？」]
136: 1686| [45] [心配になって渡瀬がそう声をかけた時――]
137: 1712| [47] [洵]
138: 1715| [45] [「ぅ……」]
139: 1766| [45] [前のめりに倒れてきた洵を、渡瀬はとっさに抱き止めた。]
140: 1774| [47] [渡瀬]
141: 1777| [45] [「お、おい」]
142: 1782| [45] [手の平が、べっとりと何かで濡れた。]
143: 1858| [45] [血だ。それも大量の。]
144: 1863| [45] [見ると背中が大きく切り裂かれ、血で真っ赤に染まっている。]
145: 1875| [47] [渡瀬]
146: 1878| [45] [「守部……お前……！？」]
147: 1886| [47] [洵]
148: 1889| [45] [「……隊、ちょ……にげ、て……」]
149: 1897| [47] [洵]
150: 1900| [45] [「……あの、子が…………」]
151: 1905| [45] [そう言って、洵はこひゅうと息を吐いた。]
152: 1910| [45] [そして、そのまま動かなくなった。]
153: 1918| [47] [渡瀬]
154: 1921| [45] [「も、守部……？」]
155: 1926| [45] [声をかけたが返事がない。]
156: 1931| [45] [守部の身体から、急速に体温が失われていくのがわかる。]
157: 1939| [47] [渡瀬]
158: 1942| [45] [「守部！　しっかりしろ！　守部！」]
159: 1947| [45] [だが洵は動かない。]
160: 1955| [47] [渡瀬]
161: 1958| [45] [「う、嘘だろ……――悪い冗談なら止めてくれ！」]
162: 1963| [45] [渡瀬は祈るような思いで、洵のバイタルチェッカーを確認した。]
163: 2060| [45] [――オールレッド。]
164: 2065| [45] [それは『死亡』を意味するサインだった。]
165: 2089| [47] [渡瀬]
166: 2092| [45] [「守部……そんな……」]
167: 2100| [47] [渡瀬]
168: 2103| [45] [「どうして……？」]
169: 2111| [47] [渡瀬]
170: 2114| [45] [「どうして、こんなことに……？」]
171: 2122| [47] [渡瀬]
172: 2125| [45] [「守部…………」]
173: 2130| [47] [渡瀬]
174: 2131| [45] [「……」]
175: 2136| [47] [渡瀬]
176: 2137| [45] [「……」]
177: 2142| [47] [渡瀬]
178: 2143| [45] [「……」]
179: 2151| [47] [渡瀬]
180: 2154| [45] [「…………くそ……」]
181: 2162| [47] [渡瀬]
182: 2165| [45] [「――くそっ！　誰が守部をこんな目にっ！」]
183: 2216| [45] [渡瀬はわけもわからぬまま、部屋の外へ飛び出した。]
184: 2221| [47] [渡瀬]
185: 2222| [45] [（――何があったんだ！？）]
186: 2227| [47] [渡瀬]
187: 2228| [45] [（オレが閉じ込められている間に、このラボでいったい何が！？）]
188: 2277| [45] [そして当てもなく走り、連絡通路に差しかかった時――]
189: 2282| [45] [渡瀬はそこで、背中を壁にもたせて座り込んでいる宇喜多を発見した。]
190: 2287| [45] [ぞくりと嫌な予感がした。]
191: 2292| [45] [宇喜多の前に広がっている血溜りが見えたのだ。]
192: 2300| [47] [渡瀬]
193: 2303| [45] [「――おっさん！」]
194: 2308| [45] [駆け寄って、渡瀬は宇喜多の肩に触れた。]
195: 2313| [45] [すると宇喜多の身体は、何の抵抗もなく横に傾いて行き――]
196: 2324| [45] [宇喜多は右肩から胸にかけて、大きく切り裂かれていた。]
197: 2332| [47] [渡瀬]
198: 2335| [45] [「おっさん！　おい！　しっかりしてくれ！」]
199: 2340| [45] [だが宇喜多からの返答はなく――]
200: 2345| [45] [ふと見ると、宇喜多が手に何かを握っている。]
201: 2445| [47] [渡瀬]
202: 2448| [45] [「なっ！？　どうして、おっさんがこんなものを！？」]
203: 2453| [45] [それは恵那が所持していた物と、まったく別タイプの拳銃だった。]
204: 2474| [45] [周囲を見回せば、壁や床に銃弾が跳ねた痕がある。]
205: 2482| [47] [渡瀬]
206: 2485| [45] [「それじゃあ、さっきの銃声は――！？」]
207: 2490| [45] [おそらく宇喜多が拳銃で、何者かに応戦したのだろう。]
208: 2495| [45] [だが、宇喜多は敵わなかったのだ。]
209: 2500| [45] [ほぼ一撃で、宇喜多は斬り殺されていた。]
210: 2505| [45] [そしてその傷口は、洵の背中にあったものと同じだった。]
211: 2510| [47] [渡瀬]
212: 2511| [45] [（ということは、おっさんは洵を逃がすためにここで戦って！？）]
213: 2516| [47] [渡瀬]
214: 2517| [45] [（だが素人とは言え、銃を持ったおっさんを相手にこんな真似ができる奴なんて……！？）]
