  0:   54| [55] [√Before Chapter4]
  1:   81| [47] [恵那]
  2:   84| [45] [「ＢＣとは脳と脳の直接的コミュニケーションだという事は、前にも話したけど……」]
  3:  110| [47] [恵那]
  4:  113| [45] [「これが物理的見地から見て、どのような作用が起こっているのかというと、次のようになるわ」]
  5:  118| [45] [恵那がそう言って、ＰＣを操作する。]
  6:  123| [45] [すると教室前のスクリーンに、人の頭の図形が表示された。]
  7:  212| [47] [恵那]
  8:  215| [45] [「まずさきほど話した『ＢＣ粒子』は、我々の周囲に満ちていて、かつあらゆる物質を透過する性質を持っているの」]
  9:  223| [47] [恵那]
 10:  226| [45] [「当然みなさんの頭蓋骨も、さらにその中の脳も……」]
 11:  234| [47] [恵那]
 12:  237| [45] [「そして脳で行われている精神活動――脳内を行き交う電気信号から成る『思考の情報』」]
 13:  245| [47] [恵那]
 14:  248| [45] [「それを周囲に伝播させる性質を持っています」]
 15:  305| [47] [恵那]
 16:  308| [45] [「通常の会話に例えるなら、『空気を媒介に声が伝わる』ように『素粒子を媒介に思考が伝わる』っていう感じかしら」]
 17:  316| [47] [恵那]
 18:  319| [45] [「ただ、もちろん思考によって生まれる情報のエネルギーは、ごくごく小さなもの」]
 19:  327| [47] [恵那]
 20:  330| [45] [「脳から離れたＢＣ粒子は、瞬く間にエネルギーを拡散し、思考の情報も消えてしまいます」]
 21:  338| [47] [恵那]
 22:  341| [45] [「普通なら他者に思考を伝えるなんてできっこありません、が……」]
 23:  349| [47] [恵那]
 24:  352| [45] [「それを可能にできるのが、あなたたち『コミュニケーター』なのよ」]
 25:  360| [47] [恵那]
 26:  363| [45] [「脳のこの部位を使ってね」]
 27:  421| [47] [恵那]
 28:  424| [45] [「人の脳のこのあたり、前頭前野と呼ばれる場所には、『ＢＣレセプター』という器官があります」]
 29:  432| [47] [恵那]
 30:  435| [45] [「この器官はかつては、何に使われているのかよくわからない細胞器官だったのだけど――」]
 31:  443| [47] [恵那]
 32:  446| [45] [「これがＢＣの送信・受信を行っているという事が、近年になり解明されました」]
 33:  454| [47] [恵那]
 34:  457| [45] [「ＢＣレセプターの構造及び成長性は、生まれつき遺伝子によって定められています。それが『適性度』を決定づけ……」]
 35:  465| [47] [恵那]
 36:  468| [45] [「どのくらい意識的に活用できるかという事が、『能力レベル』を決定づけるわけです」]
 37:  473| [47] [夏彦]
 38:  474| [45] [（なるほど。つまりぼくの脳内のＢＣレセプターとやらは、普通の人とはだいぶ構造が違うって事か）]
 39:  479| [45] [とは言え、どうすれば実際にＢＣが使えるようになるのかは、まるでわからない。]
 40:  484| [45] [そんな内心を見透かすように、恵那は続けた。]
 41:  542| [47] [恵那]
 42:  545| [45] [「では次にテレパシーを使用するときのプロセスを、段階的に説明します」]
 43:  602| [47] [恵那]
 44:  605| [45] [「まず最初に、テレパシーの使用者は、声を送りたい相手の『固有脳波形』を知覚します」]
 45:  613| [47] [恵那]
 46:  616| [45] [「固有脳波形と言うのは、ＢＣレセプターに常に流れ続けている電流のパターンで、人それぞれ固有のものです」]
 47:  624| [47] [恵那]
