  0:   84| [55] [√Before Chapter3]
  1:  131| [45] [サリュと共に教室に入ると、クラスメートたちがざわついた。]
  2:  136| [47] [男子生徒１]
  3:  139| [45] [「あれ？　なんで天川が鳥羽だけじゃなく、三ノ宮さんと一緒に？」]
  4:  147| [47] [夏彦]
  5:  150| [45] [「あー、そこでたまたま一緒になってさ」]
  6:  173| [45] [夏彦が大きな声で答えると、ましろがにやりと笑って囁く。]
  7:  288| [47] [ましろ]
  8:  291| [45] [「スムーズな嘘でしたなぁ、夏彦くん？」]
  9:  299| [47] [夏彦]
 10:  302| [45] [「お前はのんきだな……余計なこと言うんじゃないぞ」]
 11:  409| [47] [サリュ]
 12:  412| [45] [「余計な事？」]
 13:  420| [47] [夏彦]
 14:  423| [45] [「……一緒に暮らしてるって事だよ」]
 15:  449| [47] [ましろ]
 16:  452| [45] [「まぁ秘密を共有していた方が、より仲良くなれるだろうしね～」]
 17:  511| [47] [夏彦]
 18:  512| [45] [（秘密の共有ねぇ……）]
 19:  517| [45] [確かに同居する事になった以上、少しは仲良くしなければならない。]
 20:  522| [45] [だが秘密を共有したからと言って、そう仲良くなれるとは思えない。]
 21:  541| [47] [夏彦]
 22:  544| [45] [「まぁ皆の誤解を避けるためにも、今のところは３人だけの秘密にしとこう」]
 23:  570| [47] [ましろ]
 24:  573| [45] [「おっけー。いいねいいね、なんか盛り上がるね」]
 25:  599| [47] [サリュ]
 26:  602| [45] [「ん」]
 27:  607| [45] [ましろの言葉にサリュがうなずく。]
 28:  697| [45] [夏彦は軽くため息をつき、自分の席に着いた。]
 29:  709| [47] [夏彦]
 30:  712| [45] [「仲良くなる？　サリュと？」]
 31:  738| [47] [ましろ]
 32:  741| [45] [「なにさ、嫌なの？」]
 33:  749| [47] [夏彦]
 34:  752| [45] [「嫌ってわけじゃないけど……」]
 35:  757| [45] [正直、そんな未来は想像しがたかった。]
 36:  983| [45] [サリュをちらりと見ると、彼女も困ったような表情を浮かべている。]
 37:  988| [47] [サリュ]
 38:  989| [45] [「……」]
 39:  994| [47] [夏彦]
 40:  995| [45] [「……」]
 41: 1115| [47] [ましろ]
 42: 1118| [45] [「……やれやれ、昨日ああ言ったばかりなのに……」]
 43: 1123| [45] [ましろが呆れたように肩をすくめる。]
 44: 1233| [45] [夏彦とサリュはため息をつき、それぞれの席に着いた。]
 45: 1358| [45] [――その日、最初の授業は『超心理学』だった。]
 46: 1451| [47] [恵那]
 47: 1454| [45] [「さて今日は、昨日の課外授業のおさらいです」]
 48: 1480| [47] [恵那]
 49: 1483| [45] [「昨日は普段の授業で、あまり触れなかった事も勉強できたわね？」]
 50: 1509| [47] [恵那]
 51: 1512| [45] [「それが何かわかるかしら……えー、天川夏彦くん？」]
 52: 1566| [47] [夏彦]
 53: 1569| [45] [「えっ？」]
 54: 1601| [45] [急に名を呼ばれて驚くと、恵那は意地悪い笑みを浮かべた。]
 55: 1606| [45] [昨日だるそうにしていた事を、軽く咎めているようだ。]
 56: 1657| [47] [夏彦]
 57: 1658| [45] [（昨日は優しかったのに……ひどいぞ先生）]
 58: 1666| [47] [夏彦]
 59: 1669| [45] [「そ、そうですね……職員の人が話してくれた、『ＢＣと脳の関係』についてですか？」]
 60: 1704| [47] [恵那]
 61: 1707| [45] [「その通り。ＢＣの研究は脳生理学の研究と、密接に関わっているのよ」]
 62: 1712| [45] [恵那は自分の頭をコンコンと叩いて言った。]
 63: 1738| [47] [恵那]
 64: 1741| [45] [「つまるところＢＣってのは、脳と脳の直接的コミュニケーションなの」]
 65: 1767| [47] [恵那]
 66: 1770| [45] [「第三者の脳細胞に働きかけて刺激を起こし、神経伝達物質を分泌させるわけね」]
 67: 1821| [45] [その言葉に、別の生徒から声が上がった。]
 68: 1826| [47] [男子生徒１]
 69: 1829| [45] [「えぇ！？　そういう原理だったんスか？」]
 70: 1863| [47] [恵那]
 71: 1866| [45] [「あら不勉強ね。まぁ原理を知らなくてもＢＣは使えるけど、知っておいて損はないわよ？」]
 72: 1892| [47] [恵那]
 73: 1895| [45] [「ものすごく単純化して説明すると……」]
 74: 1921| [47] [恵那]
 75: 1924| [45] [「例えばテレパシーは、脳の聴覚を司る場所に、『実際に音を聞いた時と同じ反応』を与えるのね」]
 76: 1932| [47] [恵那]
 77: 1935| [45] [「逆に、他人の脳から漏れ出す思考をキャッチし、言語として聞き取るのがエンパシーなの」]
 78: 2022| [47] [ましろ]
