  0:   71| [55] [√Before Chapter8]
  1:   86| [45] [夏彦はましろを見て、目を見開いた。]
  2:   91| [45] [彼女の右肩から、血が――！]
  3:  118| [47] [ましろ]
  4:  121| [45] [「えッ！？　なに、これ……ッ！」]
  5:  126| [45] [ましろの服が、見る間に赤く染まっていく。]
  6:  131| [47] [夏彦]
  7:  132| [45] [（ましろが――撃たれた！？）]
  8:  137| [47] [夏彦]
  9:  138| [45] [（誰に！？　どこから！？）]
 10:  165| [47] [ましろ]
 11:  168| [45] [「あ、嫌……熱い、痛いよ、夏彦……！」]
 12:  176| [47] [夏彦]
 13:  179| [45] [「大丈夫かましろ！？　いま手当てを――」]
 14:  184| [45] [夏彦がそう叫んだ時、]
 15:  192| [47] [？？]
 16:  195| [45] [「……動いている的には、意外とちゃんと当たらないもんだな」]
 17:  200| [45] [背後で低い声がした。]
 18:  208| [47] [夏彦]
 19:  211| [45] [「！？」]
 20:  421| [45] [振り返ると、さきほど開いたゲートの辺りに、銃を持った男が立っていた。]
 21:  429| [47] [夏彦]
 22:  432| [45] [「お……お前は！？」]
 23:  437| [45] [男はレスキュー隊の服を着ていた。]
 24:  442| [45] [人命救助を使命としているはずの男が、夏彦を見据えて言う。]
 25:  450| [47] [男]
 26:  453| [45] [「また会ったな、コミュニケーター」]
 27:  461| [47] [夏彦]
 28:  464| [45] [「……ッ！？」]
 29:  525| [45] [男の声に聞き覚えがある――昨夜、廃工場で聞いた声。]
 30:  530| [47] [夏彦]
 31:  531| [45] [（こいつ、あのテロリストか！）]
 32:  536| [47] [夏彦]
 33:  537| [45] [（ぼくらを追ってきたのか！？）]
 34:  597| [45] [そう気づいた瞬間、男の銃が再び火を噴いた。]
 35:  670| [47] [夏彦]
 36:  673| [45] [「！！」]
 37:  678| [45] [夏彦の耳のすぐ傍で、鋭い風切り音が響く。]
 38:  683| [47] [夏彦]
 39:  684| [45] [（殺す気だ！　――ここにいたら、ましろが！）]
 40:  738| [45] [夏彦はましろを抱えるように、男から逃げ出した。]
 41:  845| [47] [ましろ]
 42:  848| [45] [「あっ……うぅ……！」]
 43:  853| [45] [傷が痛むのか、ましろが苦しげな声を上げる。]
 44:  861| [47] [夏彦]
 45:  864| [45] [「頑張れましろ！」]
 46:  869| [45] [彼女に声をかけながら、夏彦は思う。]
 47:  874| [47] [夏彦]
 48:  875| [45] [（サリュも銃撃を受けたと言っていた……！）]
 49:  880| [47] [夏彦]
 50:  881| [45] [（まさかサリュも、あの男に！？）]
 51:  886| [45] [２人はサリュが倒したと言っていた。]
 52:  891| [45] [そして廃工場で会ったテロリストは、３人組だった。]
 53:  896| [47] [夏彦]
 54:  897| [45] [（じゃあ、あの男が最後の１人――！）]
 55:  926| [47] [夏彦]
 56:  929| [45] [「ッ！！」]
 57:  934| [45] [その時、またも背後で銃声が響いた。]
 58:  939| [45] [――逃げなければ殺される。]
 59:  944| [45] [夏彦は必死で曲がり角を曲がる。]
 60: 1011| [45] [曲がり角の向こうにも、セキュリティゲートがあった。]
 61: 1022| [45] [ましろを抱えたまま、カードをスロットに通す。]
 62: 1027| [45] [ゆっくりとゲートが開くのと同時に、足音が近づいてくるのが聞こえた。]
 63: 1032| [47] [夏彦]
 64: 1033| [45] [（早く開け！　早く！！）]
 65: 1038| [45] [だが夏彦の懇願は、]
 66: 1113| [47] [夏彦]
 67: 1116| [45] [「ぐっ！！」]
 68: 1121| [45] [不意の激痛に遮られた。]
 69: 1126| [45] [脇腹から生温かい血が流れ出るのがわかる。]
 70: 1131| [45] [柔らかい肉を、銃弾が少しばかり抉り取ったらしい。]
 71: 1159| [47] [ましろ]
 72: 1162| [45] [「な、夏彦、いま弾が……！」]
 73: 1170| [47] [夏彦]
 74: 1173| [45] [「――かすり傷だ！」]
 75: 1246| [45] [自分に言い聞かせ、開いたゲートの向こうに駆け込む。]
 76: 1346| [45] [第６エリアに入るなり、セキュリティゲートの開閉ボタンを操作し、ゲートを閉めた。]
 77: 1351| [45] [だが時間稼ぎにもならないだろう。]
 78: 1356| [47] [夏彦]
 79: 1357| [45] [（恐らく奴も、セキュリティカードを持っている……！）]
 80: 1362| [45] [夏彦はましろを抱えたまま、非常階段に向けて走った。]
 81: 1411| [45] [だがその階段も、すでに破壊されていた。]
 82: 1419| [47] [夏彦]
 83: 1422| [45] [「くそっ！！」]
 84: 1427| [45] [夏彦は頭に地図を思い浮かべ、脱出経路を探る。]
 85: 1432| [47] [夏彦]
 86: 1433| [45] [（現在地は、第６エリア内周棟の地下２階）]
 87: 1438| [47] [夏彦]
 88: 1439| [45] [（９年前は確か、資材用の搬出リフトから脱出した）]
 89: 1444| [47] [夏彦]
 90: 1445| [45] [（あの場所は恐らく、外周棟の――！）]
 91: 1495| [45] [そこまで考えたとき、階段室の外で物音が聞こえた。]
 92: 1503| [47] [夏彦]
 93: 1506| [45] [「！！」]
 94: 1511| [45] [先ほど閉じたゲートを、男が開く音だ。]
 95: 1516| [47] [夏彦]
 96: 1517| [45] [（まずい、追い詰められる……！）]
 97: 1522| [45] [階段室を出たら、間違いなく敵の銃撃を受ける。]
 98: 1527| [45] [しかしこの崩れた階段をよじ登り、地上まで逃げるのは不可能だろう。]
 99: 1553| [47] [ましろ]
100: 1556| [45] [「……っ」]
101: 1561| [45] [ましろが夏彦の腕を掴む。その手が震えている。]
102: 1572| [45] [足音が近づいてくる。時間が無い。]
103: 1577| [47] [夏彦]
104: 1578| [45] [（外周棟に行くための、一瞬の隙があれば――！）]
105: 1583| [47] [夏彦]
106: 1584| [45] [（何かないか！？　奴の意識を逸らす方法は！？）]
107: 1657| [45] [夏彦は考え、そして思いついた。]
108: 1662| [45] [精神を集中し、近づいてくるあの男の脳波を、瞬時に探る。]
109: 1667| [45] [男は『ＴＹＰＥ５』、現実から乖離した孤立者。]
110: 1672| [47] [夏彦]
111: 1673| [45] [（くらえ……！）]
112: 1678| [45] [夏彦は最大の念を込め、全力のテレパシーを放った。]
113: 1739| [47] [夏彦]
114: 1742| [45] [《止まれッ！！！！！》]
115: 1750| [47] [男]
116: 1753| [45] [「ぐッ！？」]
117: 1758| [45] [階段室の外で、男の叫び声が聞こえた。]
118: 1809| [45] [夏彦はましろを抱え、階段室を飛び出した。]
119: 1814| [45] [男は連絡通路を出たあたりで、耳を押さえて佇んでいる。]
120: 1819| [47] [夏彦]
121: 1820| [45] [（ぼくの最大のテレパシーだ！　この大音響に脳が耐えられるか！？）]
122: 1825| [45] [夏彦はさらに集中し、なおもテレパシーを放つ。]
123: 1830| [45] [効果半径２ｋｍ以上の力を、至近距離で！]
124: 1895| [47] [夏彦]
125: 1898| [45] [《そのまま動くなッ！！！》]
126: 1963| [47] [夏彦]
127: 1966| [45] [《脳が壊れちまえ！！！！》]
128: 2031| [47] [夏彦]
129: 2034| [45] [《壊れろ壊れろ壊れろ壊れろッ！！！！！》]
130: 2042| [47] [男]
131: 2045| [45] [「っ……！」]
