  0:   46| [55] [√Before Chapter7]
  1:   67| [45] [――そうしてあの奇妙な、回想と現実の反復が始まった。]
  2:   72| [45] [夏彦は９月１０日の事を克明に想起した後、目覚めて――]
  3:   77| [45] [悠里と会った事を、ましろとサリュに話した。]
  4:  180| [47] [夏彦]
  5:  183| [45] [「……こうなったら悠里も連れて、４人で脱出しよう！」]
  6:  224| [47] [ましろ]
  7:  227| [45] [「う、うん！」]
  8:  235| [47] [夏彦]
  9:  238| [45] [「サリュ、第１エリアのエレベーターは使えそうだったか？」]
 10:  264| [47] [サリュ]
 11:  267| [45] [「残念ながら止まっていた。どうやらエレベーターは不通の模様」]
 12:  293| [47] [ましろ]
 13:  296| [45] [「地上に出るには、無事な非常階段を探すしかないよ」]
 14:  304| [47] [夏彦]
 15:  307| [45] [「じゃあ行こう！　第２エリアはこの先だ！」]
 16:  406| [45] [そうして夏彦は、悠里たちを連れて駆け出した。]
 17:  497| [45] [だが彼らの行く手は、セキュリティゲートに阻まれていた。]
 18:  502| [45] [その閉ざされたゲートの前で、夏彦は１１日の事を回想する。]
 19:  628| [47] [ましろ]
 20:  631| [45] [「何だっけって、手ー見せてみろって言ったの夏彦でしょ？」]
 21:  724| [47] [サリュ]
 22:  727| [45] [「『ＢＣは扱い方を間違えたら危険』だって思ってる？」]
 23:  805| [47] [ましろ]
 24:  808| [45] [「……なーに言ってんの、昔の夏彦がやってたことを真似してるだけだよ」]
 25:  886| [47] [サリュ]
 26:  889| [45] [「私はあなたを護るために、ここへ来たというのに」]
 27: 1012| [45] [――その回想が終わり、夏彦は再び現実に帰ってきた。]
 28: 1107| [45] [ゲートをこじ開け、第２エリアに駆け込むと、防護服姿の男たちに遭遇した。]
 29: 1112| [45] [一瞬、レスキュー隊が助けに来たのかと思ったが――]
 30: 1160| [45] [サリュはその男たちを、投げ飛ばした。]
 31: 1267| [47] [隊員２]
 32: 1270| [45] [「ぐっ！」]
 33: 1386| [47] [ましろ]
 34: 1389| [45] [「サリュ、どうして……！？」]
 35: 1415| [47] [サリュ]
 36: 1418| [45] [「夏彦、ましろ。あなたたちは甘い……心を許すのが早すぎる」]
 37: 1426| [47] [夏彦]
 38: 1429| [45] [「え！？」]
 39: 1455| [47] [サリュ]
 40: 1458| [45] [「なぜそうやって、すぐに人を信じようとするの？」]
 41: 1463| [45] [一瞬、何事かと思ったが――その時、１２日の出来事が脳裏をよぎった。]
 42: 1585| [47] [夏彦]
 43: 1588| [45] [「……また、例の夢か……」]
 44: 1665| [47] [恵那]
 45: 1668| [45] [「見えるものが全てではないし、見えるもの全てが本物とは限らないのよ」]
 46: 1745| [47] [ましろ]
 47: 1748| [45] [「私の見ている世界と、夏彦の見ている世界が、実は全然違うかもしれないって事じゃない？」]
 48: 1825| [47] [サリュ]
 49: 1828| [45] [「今日はみんな、楽しそうにしているように見えた。夏彦も楽しかった？」]
 50: 2065| [45] [――その回想を見て夏彦は、サリュの意図を理解した。]
 51: 2070| [45] [あの日、夏彦たちとサリュは仲良くなれた。そのサリュが意味もなくレスキュー隊を倒すわけがない。]
 52: 2075| [45] [つまりあの防護服姿の連中が、夏彦たちが探し続けてきたテロリストなのだ。]
 53: 2143| [47] [隊員２]
 54: 2146| [45] [「……気づかなきゃいいものを……！」]
 55: 2152| [45] [テロリストがそう言って、ゆっくりと立ち上がる。]
 56: 2185| [45] [身を強張らせる夏彦たちに、サリュが叫んだ。]
 57: 2403| [47] [サリュ]
 58: 2406| [45] [「夏彦、ましろ、逃げて！」]
 59: 2414| [47] [サリュ]
 60: 2417| [45] [「私がここでこいつを倒す！　１人はもう気絶しているから、１対１ならなんとかなる！」]
 61: 2443| [47] [サリュ]
 62: 2446| [45] [「夏彦たちはその間に、出口を探して！　見つけたらテレパシーで、私に連絡を！」]
 63: 2451| [45] [夏彦は逡巡したが、サリュの言う事も正論だった。]
 64: 2459| [47] [夏彦]
 65: 2462| [45] [「サリュ、約束だぞ！　必ず一緒に脱出しよう！」]
 66: 2488| [47] [夏彦]
 67: 2491| [45] [「出口探して、待ってるからな！」]
 68: 2496| [45] [夏彦はそう答え、悠里とましろと共に駆け出した。]
 69: 2728| [45] [連絡通路を抜け、]
 70: 2870| [45] [第３エリア内周棟の非常階段へ――]
 71: 3044| [45] [だが無事だった階段も、爆破されて使用不能になってしまった。]
 72: 3049| [45] [出口が見つからないなら、サリュのところに戻って、彼女と一緒にテロリストと戦うべきだろうか。]
 73: 3054| [45] [夏彦がそう思った時、悠里が声を上げた。]
 74: 3138| [47] [悠里]
 75: 3141| [45] [「ダメ！　ひこりん、やるべき事を思い出して！」]
 76: 3149| [47] [夏彦]
 77: 3152| [45] [「！？」]
 78: 3160| [47] [悠里]
 79: 3163| [45] [「ひこりんの役目は何！？　先にする事があるでしょう！？」]
 80: 3189| [47] [悠里]
 81: 3192| [45] [「あの日にも言ったはずだよ」]
 82: 3197| [45] [そう言われた瞬間、１３日の出来事が回想された。]
 83: 3366| [47] [ましろ]
 84: 3369| [45] [「遅いよ夏彦、もう朝食できてるよ？」]
 85: 3446| [47] [恵那]
 86: 3449| [45] [「あなたたちの意思も、思考も、想いも記憶も、全ては概念なんかじゃないの」]
 87: 3542| [47] [宇喜多]
 88: 3545| [45] [「近頃コミュニケーターを疎ましく思っている輩が、この街で増えているらしいんだ」]
 89: 3624| [47] [ましろ]
 90: 3627| [45] [「ね、ねぇ……きっとこの事に気付いてるのは、私たちだけだよ」]
 91: 3635| [47] [夏彦]
 92: 3638| [45] [「ぼくらにその阻止なんてできるワケないじゃないか」]
 93: 3715| [47] [ましろ]
 94: 3718| [45] [「もう夏彦には頼らないよ！　じゃあね！」]
 95: 3900| [45] [――その回想が夏彦に、いま自分がやるべき事を教えてくれた。]
 96: 3905| [45] [最初にましろがテロの話をした時、夏彦は信じてやらなかった。そのせいで、いまこんな事になってしまっている。]
 97: 3910| [47] [夏彦]
 98: 3911| [45] [（だったらぼくがやるべき事は、やっぱり……まずましろたちを逃がすことだ！）]
 99: 3916| [47] [夏彦]
100: 3917| [45] [（なんとかここをよじ登れないか！？　ましろたちさえ逃がす事ができれば――）]
101: 3922| [45] [そう思った時、]
102: 4024| [45] [階上に、小さな人影が現れた。]
103: 4055| [47] [夏彦]
104: 4058| [45] [「サリュ！」]
105: 4066| [47] [サリュ]
106: 4069| [45] [「……ごめん。不覚を取った」]
107: 4113| [45] [サリュはテロリストに銃撃を受け、負傷したとの事だった。]
108: 4118| [45] [テロリストの数は、少なくとも３人。体格に優れ、銃まで持っているらしい。]
109: 4123| [45] [『逃げるしかない』『天川博士もすでに逃げた模様』と言うサリュに、夏彦は心配の声を上げた。]
110: 4131| [47] [夏彦]
111: 4134| [45] [「じゃあサリュ、降りてきてくれ！　一緒に逃げよう！」]
112: 4181| [47] [サリュ]
113: 4184| [45] [「いや。この腕じゃここは降りられない。夏彦たちが上がってくるのも難しいと思う」]
114: 4192| [47] [サリュ]
115: 4195| [45] [「だから、別々に逃げよう」]
116: 4203| [47] [ましろ]
117: 4206| [45] [「そんな！　サリュは１人で大丈夫なの！？」]
118: 4214| [47] [サリュ]
119: 4217| [45] [「大丈夫。でも根拠を話している時間はない」]
120: 4225| [47] [サリュ]
121: 4228| [45] [「だから、ＢＣで」]
122: 4236| [47] [夏彦]
123: 4239| [45] [「！？」]
124: 4244| [45] [そう言われ、夏彦はとっさにエンパシーを使った。]
125: 4249| [45] [すぐにサリュの心の声が、夏彦の頭に響く。]
126: 4254| [45] [――サリュの明晰な頭脳が処理する、超高速の思考。]
127: 4259| [45] [それが瞬時に、夏彦たちに伝わった。]
128: 4317| [85] [《どうやら奴らは、もうなりふり構っていない。]
129: 4319| [85] [次に遭遇したら、即座に撃たれると思う》]
130: 4320| [86] [サリュ]
131: 4321| [86] [《どうやら奴らは、もうなりふり構っていない。次に遭遇したら、即座に撃たれると思う》]
132: 4336| [85] [《この状況下で、逃げられる可能性は不明。]
133: 4338| [85] [それでも私は、必ず逃げ延びてみせる》]
134: 4339| [86] [サリュ]
135: 4340| [86] [《この状況下で、逃げられる可能性は不明。それでも私は、必ず逃げ延びてみせる》]
136: 4357| [85] [《夏彦たちと、これからも一緒に生きていきたいから》]
137: 4358| [86] [サリュ]
138: 4359| [86] [《夏彦たちと、これからも一緒に生きていきたいから》]
139: 4374| [85] [《……こんなのは、根拠とは言わない？》]
140: 4375| [86] [サリュ]
141: 4376| [86] [《……こんなのは、根拠とは言わない？》]
142: 4393| [85] [《だけどそう思うと、強い意志が湧いてくる。]
143: 4395| [85] [腕の痛みも忘れられる》]
144: 4396| [86] [サリュ]
