  0:   40| [55] [√Before Chapter5]
  1:   70| [47] [夏彦]
  2:   73| [45] [「ただいま」]
  3:   99| [47] [悠里]
  4:  102| [45] [「おかえり～」]
  5:  107| [45] [リビングに入ると、悠里がいつも通り夏彦たちをねぎらう。]
  6:  208| [47] [ましろ]
  7:  211| [45] [「ふぇーい、ただいま悠里……」]
  8:  218| [45] [ましろはソファに腰掛け、大きく息をついた。]
  9:  244| [47] [ましろ]
 10:  247| [45] [「……ちょっと待ってねみんな。少し休んだらごはん作るから……」]
 11:  252| [45] [悠里がきょとんとして、夏彦にささやく。]
 12:  340| [47] [悠里]
 13:  343| [45] [「……ましろん、何かあったの？　なんだかすごく疲れてるみたいだけど」]
 14:  351| [47] [夏彦]
 15:  354| [45] [「あぁ、それが――」]
 16:  359| [45] [夏彦は悠里に、今日の出来事を話した。]
 17:  364| [45] [今朝ましろが家に来なかった理由。テロリストの存在。当てにならない警察と保安課。]
 18:  369| [45] [ましろのエンパシーの件や、超心理学研究所での出来事については、ひとまず伏せておいた。]
 19:  374| [45] [話を聞き終えた悠里は、しみじみと言う。]
 20:  400| [47] [悠里]
 21:  403| [45] [「そう……大変だったね」]
 22:  411| [47] [夏彦]
 23:  414| [45] [「いや、ぼくはともかくましろがね……」]
 24:  419| [45] [彼女は昨夜からずっと、テロの件で胸を痛めていたはずだ。]
 25:  424| [45] [今まで元気に振舞ってはいたが、家に着いた事で、緊張の糸が切れたのだろう。]
 26:  429| [47] [夏彦]
 27:  430| [45] [（ぼくが信じてやっていれば、ここまで疲れる事はなかったんだよな……）]
 28:  435| [45] [夏彦はそう思い、彼女に言った。]
 29:  443| [47] [夏彦]
 30:  446| [45] [「よし、ましろ！　日頃の恩返しだ、今日はぼくがご飯を作るよ」]
 31:  533| [47] [ましろ]
 32:  536| [45] [「えっ！？」]
 33:  541| [45] [ましろが驚いて顔を上げた。悠里も目を見開いて言う。]
 34:  629| [47] [悠里]
 35:  632| [45] [「珍しいね。ひこりんが？」]
 36:  640| [47] [夏彦]
 37:  643| [45] [「あぁ、ぼくがだ」]
 38:  648| [45] [悠里は全く料理ができない。彼女は包丁さえ持てないのだ。ならば夏彦がやるしかない。]
 39:  714| [47] [サリュ]
 40:  717| [45] [「夏彦、料理できるの？」]
 41:  725| [47] [夏彦]
 42:  728| [45] [「いや、前に挑戦したけど全然ダメだった。というわけでサリュも手伝ってくれ」]
 43:  754| [47] [サリュ]
 44:  757| [45] [「私も料理はできない……けど、やってみる」]
 45:  765| [47] [夏彦]
 46:  768| [45] [「ＯＫ、それじゃいいかなましろ？」]
 47:  855| [47] [ましろ]
 48:  858| [45] [「あ、ありがとう……」]
