  0:   46| [55] [√After Chapter2]
  1:   54| [45] [――第４エリア内周棟・地下１階に、渡瀬たちは足を踏み入れた。]
  2:   59| [45] [そこは見た目は第３エリアと、そう代わり映えしない場所だった。]
  3:   64| [45] [洵がプロキオンを見て呟く。]
  4:  126| [47] [洵]
  5:  129| [45] [「汚染レベル、『２１６４ｍＳｖ』か……やっぱり徐々に上がってるね」]
  6:  137| [47] [渡瀬]
  7:  140| [45] [「だったら急がなきゃ――」]
  8:  145| [45] [渡瀬がそう言いかけた時、]
  9:  156| [45] [不意に渡瀬のＰＤＡから声が流れ出した。]
 10:  167| [47] [司令長]
 11:  170| [45] [「――…ちらシリウス司令長村上。笠鷺、感ある―…鷺、感あるか？」]
 12:  178| [47] [渡瀬]
 13:  181| [45] [「む、無線！？」]
 14:  205| [45] [驚く渡瀬に、風見が言う。]
 15:  213| [47] [風見]
 16:  216| [45] [「さきほど隊長の無事を報告したので、私ではなくそちらに連絡してきたのでしょう」]
 17:  224| [47] [風見]
 18:  227| [45] [「応答してください」]
 19:  235| [47] [渡瀬]
 20:  238| [45] [「あ、ああ！」]
 21:  335| [45] [渡瀬は慌ててＰＤＡを取り出し、応答した。]
 22:  343| [47] [渡瀬]
 23:  346| [45] [「あ、あー、こちら笠鷺、感あり」]
 24:  351| [47] [司令長]
 25:  354| [45] [「―笠さ―…ずっと連絡し…―……ようやく繋がっ…」]
 26:  359| [45] [先ほどの通信より、電波の状況は明らかに悪かった。]
 27:  364| [45] [途切れ途切れの声で、司令長が指示を出す。]
 28:  369| [47] [司令長]
 29:  372| [45] [「――…現況を報告せよ」]
 30:  380| [47] [渡瀬]
 31:  383| [45] [「あ、ああ！　実はその、人が死んで……」]
 32:  388| [47] [司令長]
 33:  391| [45] [「…がどうした！？　よく聞こえ――…」]
 34:  399| [47] [渡瀬]
 35:  402| [45] [「施設内で、３名の死者を発見したんだ！」]
 36:  410| [47] [渡瀬]
 37:  413| [45] [「しかも他殺体だ！　その中には、堂島隊員も……！」]
 38:  418| [47] [司令長]
 39:  421| [45] [「何！？」]
 40:  429| [47] [渡瀬]
 41:  432| [45] [「聞こえるか！？　堂島隊員と、研究員２名の他殺体を発見したんだ！」]
 42:  437| [47] [司令長]
 43:  440| [45] [「…殺体！？…――」]
 44:  448| [47] [渡瀬]
 45:  451| [45] [「死体には銃創があった！　殺人者は外に逃げているかもしれない」]
 46:  459| [47] [渡瀬]
 47:  462| [45] [「施設から出てきた人間の中に、銃を持っている奴がいないか調べてくれ！」]
 48:  467| [47] [司令長]
 49:  470| [45] [「銃―…―した――……―」]
 50:  478| [47] [渡瀬]
 51:  481| [45] [「聞こえてるか！？　繰り返すぞ！」]
 52:  489| [47] [渡瀬]
 53:  492| [45] [「施設から出てきた人間の中に、銃を持っている奴がいないか調べてくれ！」]
 54:  497| [47] [司令長]
 55:  500| [45] [「――…銃を―…―…調べるんだな！？　―った、任せ――…」]
 56:  505| [45] [なんとか司令長にも、この異常事態は伝わったらしい。]
 57:  510| [47] [司令長]
 58:  513| [45] [「―…信状況が悪――……―…ちらからの伝言を伝える」]
 59:  518| [45] [彼は方針を切り替え、一方的に話し出した。]
 60:  523| [47] [司令長]
 61:  526| [45] [「ラボ関係者―…要請…―…」]
 62:  531| [47] [司令長]
 63:  534| [45] [「―助者の中に―……―…―…保護―…くれ」]
 64:  542| [47] [渡瀬]
 65:  545| [45] [「なに！？」]
 66:  550| [47] [司令長]
 67:  553| [45] [「少―…―の保護を―……―…優先的に……―…――」]
 68:  561| [47] [渡瀬]
 69:  564| [45] [「司令長、聞こえん！　繰り返してくれ！」]
 70:  569| [47] [司令長]
 71:  572| [45] [「―う女だ…―！…」]
 72:  577| [47] [司令長]
 73:  580| [45] [「…―…少女を保護しろ…―…」]
 74:  588| [47] [渡瀬]
 75:  591| [45] [「少女を保護！？　ユウリの事だな！？」]
 76:  596| [47] [司令長]
 77:  599| [45] [「頼む笠―……―橘や守部と協力……―…――……―…」]
 78:  607| [47] [渡瀬]
 79:  610| [45] [「協力して要救助者を助けろってんだな！」]
 80:  615| [45] [渡瀬はちらりと、風見と洵を見た。２人とも力強くうなずく。]
 81:  623| [47] [渡瀬]
 82:  626| [45] [「わかった、まかせろ！」]
 83:  631| [47] [司令長]
 84:  634| [45] [「―むぞ―……―…―……―…」]
 85:  639| [47] [司令長]
 86:  642| [45] [「―――…――」]
 87:  647| [45] [通信はそこで切れた。]
 88:  652| [45] [渡瀬はＰＤＡをしまい、皆に言う。]
 89:  681| [47] [渡瀬]
 90:  684| [45] [「……みんな、聞いたか今の通信？」]
 91:  710| [47] [風見]
 92:  713| [45] [「言うまでもない事です。さっそく第４エリアの捜索を行いましょう」]
 93:  782| [47] [洵]
 94:  785| [45] [「ねぇ宇喜多さん、ここはどんなエリアなの？」]
 95:  811| [47] [宇喜多]
 96:  814| [45] [「ああ、ここは『電子計算機棟』と呼ばれているエリアだ」]
 97:  823| [47] [宇喜多]
 98:  826| [45] [「情報処理を主に扱っている部署で、『ＢｒａｉｎＣｅｌｌ』というスーパーコンピューターがある」]
 99:  834| [47] [渡瀬]
100:  837| [45] [「スーパーコンピューター？　それはどこに？」]
101:  863| [47] [宇喜多]
102:  866| [45] [「筐体そのものは外周棟にあるが、制御はこの内周棟から行う」]
103:  874| [47] [宇喜多]
104:  877| [45] [「こっちだ、ついてきてくれ」]
105:  882| [45] [そう言って歩き出す宇喜多に、渡瀬たちは従った。]
106:  926| [45] [宇喜多はすぐ近くにあった、『システム制御室』という部屋に、渡瀬たちを連れて行った。]
107:  983| [45] [扉が開いた途端、眼に飛び込んできたのは、壁一面を埋めるほどの大きなディスプレイだった。]
108:  988| [45] [そこでは膨大なデータらしきものが、目まぐるしく明滅している。]
109: 1014| [47] [洵]
110: 1017| [45] [「ひゃー、なんか作戦司令本部って感じだねぇ」]
111: 1086| [47] [恵那]
112: 1089| [45] [「これはどういうキカイなの？」]
113: 1097| [47] [宇喜多]
114: 1100| [45] [「あぁ、ＢｒａｉｎＣｅｌｌはこのラボで扱っている全情報を、一括処理しているんだ」]
115: 1108| [47] [渡瀬]
116: 1111| [45] [「全情報っていうと、どこからどこまでのことを言うんだ？」]
117: 1137| [47] [宇喜多]
118: 1140| [45] [「実験データの解析・演算から、電力・照明・空調・上下水道などのインフラシステムの処理まで、全てだよ」]
119: 1148| [47] [宇喜多]
120: 1151| [45] [「ケースＮ中でも然りだ。こちらの数字を見てくれ」]
121: 1156| [45] [宇喜多はモニターの隅の数値を指差した。]
122: 1161| [45] [そこには『１８：１６』という時刻と、『１４５８１ｍＳｖ』という数字が並んでいる。]
123: 1169| [47] [宇喜多]
124: 1172| [45] [「『１８：１６』というのが、隔壁が開放される予想時刻だ」]
125: 1180| [47] [渡瀬]
126: 1183| [45] [「あとざっと８時間か……！」]
127: 1211| [47] [洵]
128: 1214| [45] [「司令長の説明と、大体一致するみたいだね」]
