  0:   39| [55] [√Before Chapter7]
  1:   47| [45] [――廃工場で、博士から『なんとかする』という話を聞いた後――]
  2:   52| [45] [夏彦たちはひとまず、家路についた。]
  3:  112| [47] [夏彦]
  4:  113| [45] [「……」]
  5:  172| [47] [悠里]
  6:  173| [45] [「……」]
  7:  196| [45] [夏彦と悠里は手を繋ぎ、なにも言わずに歩く。]
  8:  201| [45] [天川博士は、２人の少し前を歩きながら、誰かに電話をしていた。]
  9:  209| [47] [美夜子]
 10:  212| [45] [「――えぇ、ネグレクトの可能性が……」]
 11:  220| [47] [美夜子]
 12:  223| [45] [「ＢＣ法１４条は適用できませんか？」]
 13:  231| [47] [美夜子]
 14:  234| [45] [「……では、せめて親権者への是正勧告を、保安課の方から……」]
 15:  239| [45] [母の声は硬かった。]
 16:  244| [45] [話している内容は難しくて、夏彦たちには理解できない。]
 17:  249| [45] [だがそれでも状況が厳しい事は、おぼろげにわかった。]
 18:  254| [45] [やがて悠里が、俯いて呟く。]
 19:  262| [47] [悠里]
 20:  265| [45] [「……ねぇ、夏彦くん」]
 21:  273| [47] [夏彦]
 22:  276| [45] [「ん……？」]
 23:  302| [47] [悠里]
 24:  305| [45] [「きょうはありがとう。すごくたのしかった」]
 25:  310| [47] [夏彦]
 26:  311| [45] [「……」]
 27:  316| [45] [礼を言われ、夏彦の胸が締め付けられる。]
 28:  321| [45] [悠里を護ると言ったのに、約束は果たせなかった。]
 29:  326| [45] [母親の力を借りても、どうなるかわからない。]
 30:  331| [45] [むしろこんな時間まで、悠里を引っ張り回してしまったのはまずい。]
 31:  336| [45] [彼女が帰宅した後、両親にひどく怒られる事は眼に見えていた。]
 32:  344| [47] [夏彦]
 33:  347| [45] [「……ごめんね、悠里」]
 34:  373| [47] [悠里]
 35:  376| [45] [「えっ？」]
 36:  384| [47] [夏彦]
 37:  387| [45] [「……ぼく、なにもできなかった」]
 38:  395| [47] [夏彦]
 39:  398| [45] [「悠里のために、なにもできなかったよ……」]
 40:  403| [45] [その言葉に、悠里は首を振る。]
 41:  429| [47] [悠里]
 42:  432| [45] [「そんなこと、いわないで……」]
 43:  440| [47] [悠里]
