  0:   39| [55] [√Before Chapter4]
  1:   59| [45] [――現実の夏彦は、崩れた非常階段の前に立っていた。]
  2:  133| [45] [傍らには不安げなましろと、悠里がいる。]
  3:  138| [45] [いったんサリュと離れて、脱出口を探しているところだった。]
  4:  149| [47] [夏彦]
  5:  150| [45] [（……！）]
  6:  155| [45] [あの夜の事を思い出した彼は、奥歯を噛んだ。]
  7:  160| [47] [夏彦]
  8:  161| [45] [（最初にましろがテロの話をした時、ぼくは信じてやらなかった……）]
  9:  166| [47] [夏彦]
 10:  167| [45] [（そのせいで、いまこんな事になってしまっている……！）]
 11:  172| [45] [後悔の念が再燃する。それが夏彦の気持ちを決定づけた。]
 12:  177| [47] [夏彦]
 13:  178| [45] [（ぼくがやるべき事は、やっぱり……まずましろたちを逃がすことだ！）]
 14:  183| [45] [夏彦は階段室に駆け込み、上を見た。]
 15:  188| [47] [夏彦]
 16:  189| [45] [（なんとかここをよじ登れないか！？　ましろたちさえ逃がす事ができれば――）]
 17:  194| [45] [そう思った時、]
 18:  298| [45] [階上に、小さな人影が現れた。]
 19:  332| [47] [夏彦]
 20:  335| [45] [「サリュ！」]
 21:  340| [45] [夏彦がそう叫ぶと、彼女はこちらを見下ろした。]
 22:  348| [47] [夏彦]
 23:  351| [45] [「あいつらはどうなった！？　倒せたのか！？」]
 24:  359| [47] [サリュ]
 25:  362| [45] [「……ごめん。不覚を取った」]
 26:  367| [45] [サリュがそう言った時、ぽたりと水滴のようなものが落ちてきた。]
 27:  372| [45] [床に赤い染みを作ったそれは――サリュの、血だった。]
 28:  420| [47] [ましろ]
 29:  423| [45] [「サリュ、怪我してるの！？」]
 30:  431| [47] [夏彦]
 31:  434| [45] [「不覚を取ったって、まさか奴らに！？」]
 32:  442| [47] [サリュ]
 33:  445| [45] [「２人を倒したところで、新たにもう１人現れ、銃撃された」]
 34:  453| [47] [夏彦]
 35:  456| [45] [「……！」]
 36:  461| [45] [考えてみれば昨夜も、敵は銃を持って現れた。]
 37:  466| [47] [夏彦]
 38:  467| [45] [（しまった、当然それは予想するべきだったのに――！）]
 39:  472| [45] [サリュは痛ましい腕の傷を、ちらりと見て言う。]
 40:  480| [47] [サリュ]
 41:  483| [45] [「敵は体格・腕力に優れ、数も不明……勝ち目は薄い」]
 42:  491| [47] [夏彦]
 43:  494| [45] [「じゃあどうすれば！？」]
 44:  502| [47] [サリュ]
 45:  505| [45] [「逃げるしかない。一刻も早く、遠くまで」]
 46:  513| [47] [夏彦]
 47:  516| [45] [「っっっ……！」]
 48:  521| [45] [夏彦が言葉を失った時、放送の声が響いた。]
 49:  529| [47] [宇喜多]
 50:  532| [45] [「地上フロアで行った点呼により、施設内の全職員の避難が確認できました！」]
 51:  540| [47] [宇喜多]
 52:  543| [45] [「万が一職員以外の方が残っていたら、ただちに第５・第６エリア方面から脱出してください！」]
 53:  548| [45] [それを聞いたサリュが、安堵したように言う。]
 54:  556| [47] [サリュ]
 55:  559| [45] [「天川博士も逃げた模様……あとは私たちが避難すればいいだけ」]
 56:  567| [47] [夏彦]
 57:  570| [45] [「じゃあサリュ、降りてきてくれ！　一緒に逃げよう！」]
 58:  578| [47] [サリュ]
 59:  581| [45] [「いや。この腕じゃここは降りられない。夏彦たちが上がってくるのも難しいと思う」]
 60:  589| [47] [サリュ]
 61:  592| [45] [「まごまごしていたら、敵に追いつかれる可能性もある」]
 62:  600| [47] [サリュ]
 63:  603| [45] [「だから、別々に逃げよう」]
 64:  611| [47] [ましろ]
 65:  614| [45] [「そんな！　サリュは１人で大丈夫なの！？」]
 66:  622| [47] [サリュ]
 67:  625| [45] [「大丈夫。でも根拠を話している時間はない」]
 68:  633| [47] [サリュ]
 69:  636| [45] [「だから、ＢＣで」]
 70:  644| [47] [夏彦]
 71:  647| [45] [「！？」]
 72:  652| [45] [サリュがそう言った後――]
 73:  657| [45] [彼女の心の声が、夏彦の頭に響いた。]
 74:  665| [47] [夏彦]
 75:  668| [45] [「……ッ」]
 76:  673| [45] [サリュの明晰な頭脳が処理する、超高速の思考。]
 77:  678| [45] [それが瞬時に伝わり、夏彦は息を呑んだ。]
 78:  686| [47] [夏彦]
 79:  689| [45] [「サリュ……！」]
 80:  694| [45] [悠里もましろも同様だったらしく、サリュを見据えて言う。]
 81:  702| [47] [悠里]
 82:  705| [45] [「サリュちゃん……」]
 83:  713| [47] [ましろ]
 84:  716| [45] [「私もだよ、サリュ……！」]
 85:  721| [45] [夏彦は無理やり笑みを浮かべ、声を上げた。]
 86:  729| [47] [夏彦]
 87:  732| [45] [「……わかった！　この２人の事はぼくに任せろ！」]
 88:  740| [47] [夏彦]
 89:  743| [45] [「もう１度約束だ！　全員生きて、外で会おう！」]
 90:  751| [47] [サリュ]
 91:  754| [45] [「……必ず」]
 92:  759| [45] [そう言い残してサリュは、姿を消した。]
 93:  895| [47] [夏彦]
 94:  898| [45] [「……行こう、２人とも。サリュとの約束を守るためにも」]
 95:  903| [45] [その言葉に、ましろたちが神妙にうなずく。]
 96:  908| [45] [そして夏彦たちは、再び駆け出した。]
 97:  968| [45] [――第５エリア以降の階段は無事だと、放送で言っていた。]
 98: 1061| [45] [夏彦たちはそれを目指し、連絡通路を走る。]
 99: 1066| [45] [だが第３エリアを出て、第４エリア外周棟に差し掛かると――]
100: 1146| [47] [夏彦]
101: 1149| [45] [「！！」]
102: 1154| [45] [そこは猛火に包まれていた。]
103: 1195| [47] [ましろ]
104: 1198| [45] [「こ、これは……！」]
105: 1224| [47] [悠里]
106: 1227| [45] [「ひこりん、どうしよう……？」]
107: 1232| [45] [悠里たちが心配げに夏彦を見る。]
108: 1237| [45] [夏彦は意を決して答えた。]
109: 1245| [47] [夏彦]
110: 1248| [45] [「……突っ切って行こう」]
111: 1274| [47] [悠里]
112: 1277| [45] [「え！？」]
113: 1285| [47] [夏彦]
114: 1288| [45] [「第５・第６エリアの階段も、いつまでも無事とは限らない」]
115: 1296| [47] [夏彦]
116: 1299| [45] [「できるだけ早く、この第４エリアを通過しなきゃ」]
117: 1325| [47] [ましろ]
118: 1328| [45] [「た、確かに……それに幸い、通れないほどじゃないね」]
119: 1336| [47] [夏彦]
120: 1339| [45] [「悠里は大丈夫か、行けそうか？」]
121: 1365| [47] [悠里]
122: 1368| [45] [「うん、平気だよ」]
123: 1376| [47] [夏彦]
124: 1379| [45] [「よし、それじゃ行こう！」]
125: 1384| [45] [夏彦たちはそう言って、火の中に歩み入った。]
126: 1392| [47] [夏彦]
