  0:   16| [55] [√After Chapter5]
  1:   84| [45] [風見と別れた渡瀬は、まず階段室へ向かった。]
  2:   89| [45] [先ほどの爆発の原因を探るために。]
  3:  133| [45] [しかし――]
  4:  138| [47] [渡瀬]
  5:  139| [45] [（何もないな……）]
  6:  144| [45] [階段室をいくら調べても、爆発物らしきものは見つからなかった。]
  7:  149| [45] [消火器を見てなぜかぞっとした事を思い出し、それについても調べようとしたが――]
  8:  154| [45] [その消火器はすでに砕け散っていて、破片からは何も伺い知れなかった。]
  9:  159| [47] [渡瀬]
 10:  160| [45] [（消火器が火災により、爆発する事なんてないよな……？）]
 11:  165| [47] [渡瀬]
 12:  166| [45] [（……じゃあ、ガス漏れでも発生していたのか……）]
 13:  171| [45] [だが火災調査の知識を持たない渡瀬には、それ以上の事はわからない。]
 14:  176| [47] [渡瀬]
 15:  177| [45] [（気にはなるが、時間も惜しいしな……）]
 16:  182| [45] [渡瀬はひとまず諦め、捜索を続行した。]
 17:  283| [45] [――第２エリア内周棟・地下２階――]
 18:  288| [45] [渡瀬はすぐに、そこの捜索を開始した。]
 19:  293| [45] [簡易基地のあるこのフロアを、前回捜索したのは風見と洵だ。]
 20:  298| [45] [それからかなり時間が過ぎている。]
 21:  303| [47] [渡瀬]
 22:  304| [45] [（要救助者たちが移動してきている可能性は、十分ある……）]
 23:  309| [45] [そう思い、駆け足で捜索を行なっていると――]
 24:  355| [47] [渡瀬]
 25:  358| [45] [「ん……？」]
 26:  363| [45] [ある部屋の前にかけられたプレートに、渡瀬の目が留まった。]
 27:  369| [45] [『資料室』。]
 28:  374| [45] [初めて見る部屋だった。]
 29:  379| [47] [渡瀬]
 30:  380| [45] [（ここならあるいは、脱出経路のヒントが……？）]
 31:  385| [45] [宇喜多から釘を刺されたばかりだが、構っていられる状況ではない。]
 32:  390| [45] [渡瀬はそう思い、その部屋に入った。]
 33:  463| [45] [そこは５ｍ四方ほどの狭い空間だった。]
 34:  468| [45] [その空間のほとんどを、幾重にも重なったスチール製の本棚が占めている。]
 35:  473| [45] [本棚の１つ１つにスイッチがついている所を見ると、どうやら可動式らしい。]
 36:  478| [47] [渡瀬]
 37:  479| [45] [（ユウリは……いないな）]
 38:  539| [45] [――第２エリア内周棟・地下２階。]
 39:  544| [45] [それは渡瀬たちが２手に別れた『第５エリア』の、ちょうど反対側に位置するエリアだった。]
 40:  549| [45] [このあたりで風見たちのチームと合流しそうなものだが――彼女たちの姿は見えない。]
 41:  554| [47] [渡瀬]
 42:  555| [45] [（あっちでも、妙なトラブルが起きてなきゃいいんだが……）]
 43:  560| [45] [洵の負傷が人為的なものだった以上、そんな不安が脳裏をよぎる。]
 44:  565| [47] [渡瀬]
 45:  566| [45] [（いや、大丈夫だ。向こうには橘がいる。あいつなら何が起こっても対処できるはずだ）]
 46:  571| [45] [渡瀬は頭を振り、捜索を再開した。]
 47:  576| [45] [簡易基地のあるこのフロアを、前回捜索したのは風見と洵だ。]
 48:  581| [45] [それからかなり時間が過ぎている。]
 49:  586| [47] [渡瀬]
 50:  587| [45] [（要救助者たちが移動してきている可能性は十二分にある……）]
 51:  592| [45] [そう思い、駆け足で捜索を行なっていると――]
 52:  638| [47] [渡瀬]
 53:  641| [45] [「ん……？」]
