  0:   75| [55] [√Before Chapter5]
  1:  105| [47] [ましろ]
  2:  108| [45] [「とりあえず私の家に行こう！　隠れ場所を確保したいし！」]
  3:  218| [45] [その言葉に従い、夏彦たちはましろの家を目指した。]
  4:  223| [45] [鳥羽家はすぐ近所にある。３分も走れば着く距離だ。]
  5:  228| [45] [だが、その前に来た時――]
  6:  254| [47] [ましろ]
  7:  257| [45] [「……あれ？　待って２人とも！」]
  8:  262| [45] [ましろがそう言って、足を止めた。]
  9:  270| [47] [夏彦]
 10:  273| [45] [「どうしたましろ？」]
 11:  299| [47] [ましろ]
 12:  302| [45] [「うちの玄関先に、人が……」]
 13:  307| [45] [そう言われて見てみれば、たしかに鳥羽家の玄関の前に人影があった。]
 14:  312| [45] [ましろの母が、２人の男と話し込んでいるようだ。]
 15:  320| [47] [夏彦]
 16:  323| [45] [「おばさん、誰と話してるんだ……？」]
 17:  381| [45] [物陰に隠れて耳を澄ますと、ましろの母たちの会話が聞こえて来た。]
 18:  386| [47] [保安課員１]
 19:  389| [45] [「……お宅の娘さんが、超心理学研究所に忍び込み、警備員に怪我を負わせましてね」]
 20:  394| [45] [その内容に、夏彦たちははっとした。]
 21:  399| [47] [夏彦]
 22:  400| [45] [（保安課だ……！）]
 23:  405| [45] [どうやらもうここにも手が回っていたらしい。]
 24:  410| [45] [ましろの母が驚いたように言う。]
 25:  415| [47] [ましろの母]
 26:  418| [45] [「そんな、ウチの子が！？　そんなわけがありません！」]
 27:  423| [47] [保安課員１]
 28:  426| [45] [「しかしですね、監視カメラの映像も残っていますし。間違いないんですよ」]
 29:  431| [47] [保安課員１]
 30:  434| [45] [「こちらで娘さんの帰りを待たせて頂いてもよろしいですか？」]
 31:  439| [47] [ましろの母]
 32:  442| [45] [「そんな困ります！　だいたいこんな時間に……あなた方こそお帰り下さい！」]
 33:  450| [47] [夏彦]
 34:  453| [45] [「まずいな……おばさん、押されてるぞ」]
 35:  494| [47] [サリュ]
 36:  497| [45] [「事実だから仕方がない部分もある……ごめん、ましろ。私のせい」]
 37:  523| [47] [ましろ]
 38:  526| [45] [「大丈夫だよ、サリュ。いまお母さんにテレパシーで、事情を説明するから」]
 39:  549| [45] [ましろはそう言って、コメカミに指を当てた。]
 40:  654| [45] [肉親へのテレパシーなら、彼女なら余裕だろう。]
 41:  659| [45] [そしてそれは恐らく成功したのだが――]
 42:  718| [45] [その直後、ましろの母が叫んだ。]
 43:  723| [47] [ましろの母]
 44:  726| [45] [「ましろ！？　ましろなの！？」]
 45:  731| [47] [保安課員１]
 46:  734| [45] [「ッ！？」]
 47:  739| [45] [弾かれたように、保安課員たちがあたりを見回す。]
 48:  744| [47] [保安課員１]
 49:  747| [45] [「どこだ！？」]
 50:  752| [45] [保安課員たちの声が響く。躊躇している暇はなかった。]
 51:  793| [47] [サリュ]
 52:  796| [45] [「逃げよう、面倒な事になる」]
 53:  804| [47] [夏彦]
 54:  807| [45] [「だな！」]
 55:  812| [45] [その声に、ましろもうなずいて駆け出す。]
 56:  876| [45] [だが走りながら彼女は叫んだ。]
 57:  884| [47] [ましろ]
 58:  887| [45] [「お母さん、信じてよ！　私は悪い事なんかしてないからね！」]
 59:  892| [45] [ましろの声が、夜の住宅街にこだました。]
 60:  998| [45] [――夏彦たちは保安課員を巻くため、闇雲に走った。]
 61: 1003| [45] [だがどこに逃げても行く先々に、保安課員らしき影が現われた。]
 62: 1008| [47] [保安課員２]
 63: 1011| [45] [「いたぞ、こっちだ！」]
 64: 1016| [45] [そう言われるたび踵を返し、路地裏などに駆け込む。]
 65: 1024| [47] [夏彦]
 66: 1027| [45] [「くそ、なんでどこに行っても追ってこられるんだ！？」]
 67: 1053| [47] [ましろ]
