  0:   76| [55] [√Before Chapter1]
  1:   84| [45] [――そんなこんなで昼休みが終わり、午後の授業が始まった。]
  2:   89| [45] [午後のカリキュラムは、『現代国語』と『政治経済』。]
  3:  132| [45] [夏彦はＢＣこそ苦手だが、その他の教科はおおむね得意だ。]
  4:  175| [45] [夏休み明け早々の小テストがあったが、それも難なくこなし――]
  5:  192| [45] [今日の授業は、それで全て終了した。]
  6:  278| [47] [恵那]
  7:  281| [45] [「はーい、みなさん今日も１日お疲れさまでした」]
  8:  286| [45] [帰りのホームルームでは、学級副担任の恵那がそう挨拶した。]
  9:  291| [45] [本来の担任教師が産休に入っているので、恵那が代わりを勤めているのだ。]
 10:  317| [47] [恵那]
 11:  320| [45] [「連絡事項とかは特にありません。それじゃ、また明日ね～」]
 12:  389| [45] [そうして恵那が教室を出て行くと、にわかに教室が騒がしくなった。]
 13:  394| [45] [夏休み気分のまだ抜け切れてない生徒たちは、放課後となればやはり遊びたいようだ。]
 14:  463| [45] [インドア派の夏彦は、学校が終われば基本的に、真っ直ぐ帰る事にしているのだが――]
 15:  468| [45] [帰ろうとする彼を、ましろが呼び止めた。]
 16:  494| [47] [ましろ]
 17:  497| [45] [「夏彦～、ちょっとちょっと待って」]
 18:  549| [47] [夏彦]
 19:  552| [45] [「ん……なんだよましろ」]
 20:  560| [47] [ましろ]
 21:  563| [45] [「食料品なくなっちゃったの。買出し行くからつきあってよ」]
 22:  571| [47] [夏彦]
 23:  574| [45] [「あれ、もうか？　わかったよ、なら行こう」]
 24:  600| [47] [ましろ]
 25:  603| [45] [「えへへ、助かるよ～」]
 26:  608| [45] [ここで断れるわけがない。その食料品は、夏彦と悠里の腹にも入るのだから。]
 27:  631| [45] [そんな会話を交わしていると、クラスメートたちの声が飛んできた。]
 28:  636| [47] [男子生徒１]
 29:  639| [45] [「おやおや天川くんに鳥羽さん、帰りに夕げの買い物とは、仲がよろしいこってすなぁ」]
 30:  644| [47] [女子生徒１]
 31:  647| [45] [「新婚気分ってヤツですよ、アレは」]
 32:  652| [47] [女子生徒２]
 33:  655| [45] [「え、じゃあましろは新妻？　なんかエロい響き……」]
 34:  681| [47] [ましろ]
 35:  684| [45] [「もーみんな、そんなんじゃないって」]
 36:  692| [47] [ましろ]
 37:  695| [45] [「ほら夏彦んちって、お母さん忙しいからさ。私が代わりにご飯だけ作ってあげてんの。そんだけの話だよ」]
 38:  700| [47] [女子生徒１]
 39:  703| [45] [「えー？　怪しいなぁ、純粋な親切心だけで毎日そんな事できるかな？」]
 40:  729| [47] [ましろ]
 41:  732| [45] [「できますとも。この鳥羽ましろさんは、困った人を見ると見逃せないのさ」]
 42:  737| [45] [ましろがそう言っても、女子たちはきゃあきゃあと黄色い声をあげるばかり。]
 43:  742| [45] [夏彦は居心地悪い事この上なかった。]
 44:  829| [47] [夏彦]
 45:  832| [45] [「ほらもう良いだろ、ましろ行くぞ」]
 46:  872| [47] [ましろ]
 47:  875| [45] [「え？　わ、ちょっと夏彦？」]
 48:  880| [45] [居たたまれなくなった夏彦は、ましろの手を引っ張って教室を出た。]
 49: 1098| [47] [夏彦]
 50: 1101| [45] [「あのなぁ、ましろ。このクラスになって半年経ってんだぞ？」]
 51: 1109| [47] [夏彦]
 52: 1112| [45] [「みんなも事情わかってて、わざとからかってんだから、いちいちマジメに取り合う事ないの」]
 53: 1138| [47] [ましろ]
 54: 1141| [45] [「へ、そうなの？」]
 55: 1146| [45] [ましろが何も考えてなさそうな声で言う。]
 56: 1162| [47] [夏彦]
 57: 1165| [45] [「やれやれ……全くお前は浅はかなんだから」]
 58: 1170| [45] [夏彦はましろの頭に、軽くチョップを入れた。]
 59: 1249| [47] [ましろ]
 60: 1252| [45] [「あたっ！　ひどい夏彦、なんでそんな事言うんだよぅ！」]
 61: 1260| [47] [夏彦]
 62: 1263| [45] [「いやお前には感謝してるけどさ……変な噂立てられたら、困るのはお前だぞ？」]
 63: 1286| [45] [やはりましろは何もわかっていないようだ。]
 64: 1291| [47] [夏彦]
 65: 1292| [45] [（あーあ、ホントに子供なんだから）]
 66: 1297| [45] [夏彦は密かにため息をつく。]
 67: 1305| [47] [夏彦]
 68: 1306| [45] [（わかってんのかな、こいつ……）]
 69: 1311| [45] [だがいつもましろに世話になっているだけに、あまりはっきりと批判するのはまずい。]
 70: 1319| [47] [夏彦]
 71: 1322| [45] [「……いやその、あんまり教室で、家の話をするのはやめてくれないか？」]
 72: 1348| [47] [ましろ]
 73: 1351| [45] [「そう？　いいじゃない料理できないくらい。男なんだもん、恥じる事ないよ」]
 74: 1356| [45] [そういう事じゃないんだと思い、夏彦は軽くため息をついた。]
 75: 1361| [47] [夏彦]
 76: 1362| [45] [（クラスの連中なんて、適当にいなしておけばいいのに……）]
 77: 1465| [45] [夏彦はクラスでは、うまく立ち回っている方だ。]
 78: 1470| [45] [友達もそれなりにいて、夏彦を嫌ってそうな生徒はおらず、だからこそああして冷やかされたりもする。]
 79: 1475| [45] [だがそれはあくまで学園生活を円満に過ごすために、夏彦が意識して人間関係をコントロールしているだけだ。]
 80: 1480| [45] [必要以上の深い付き合いはしないようにしてるし、プライベートをあまり公開したくもない。]
 81: 1529| [47] [夏彦]
 82: 1530| [45] [（そんな事したって、疲れるだけだ）]
 83: 1535| [45] [それが夏彦の考えなのだが、ましろはそうではない。]
 84: 1705| [45] [誰とでも素のままで付き合い、嘘を嫌い、正直一途に生きる――]
 85: 1710| [45] [そんな彼女には、夏彦の処世術は理解できないだろう。]
 86: 1715| [45] [夏彦はいつものように諦めて言う。]
 87: 1770| [47] [夏彦]
 88: 1773| [45] [「まぁいい……それより今日はどこへ？」]
 89: 1781| [47] [ましろ]
 90: 1784| [45] [「センター街のショッピングエリア。あそこのスーパーでセールやってんだ」]
 91: 1792| [47] [夏彦]
 92: 1795| [45] [「そうか、そりゃ見逃せない。売り切れる前に行こう」]
 93: 1821| [47] [ましろ]
 94: 1824| [45] [「うんっ」]
 95: 1941| [45] [所帯じみた会話をしながら、２人は学校を出ていった……。]
