  0:   78| [55] [√After Chapter3]
  1:   87| [45] [セキュリティゲートを開け、渡瀬たちは連絡通路を進んで行った。]
  2:   93| [45] [プロキオンは警告音を鳴らさず、通路にも障害物はない。]
  3:  136| [45] [そしてその通路を抜けると――]
  4:  317| [45] [そこには異様な空間が広がっていた。]
  5:  325| [47] [渡瀬]
  6:  328| [45] [「っっ……！？」]
  7:  333| [45] [その惨状を目の当たりにし、渡瀬は言葉を失った。]
  8:  338| [45] [そこは研究施設というよりは、まるで工場だった。]
  9:  343| [45] [並んでいるのは、大型機械、フォークリフト、クレーン、そして資材の山。]
 10:  387| [45] [他のフロアとは違い、天井が高い。]
 11:  392| [45] [地下１階部分と２階部分が、吹き抜けになっているようだ。]
 12:  435| [45] [フロアの周囲、地下１階部分あたりをキャットウォークが囲んでいる。]
 13:  482| [47] [渡瀬]
 14:  485| [45] [「何だ、この場所は……！？」]
 15:  519| [47] [宇喜多]
 16:  522| [45] [「ここは開発棟。通称『ファクトリー』と呼ばれている場所だ」]
 17:  548| [47] [宇喜多]
 18:  551| [45] [「僕も初めて来たが……こんな酷い有様になっているとはね」]
 19:  584| [45] [宇喜多の言う通り、そこにある機材群は焼け焦げてしまっていた。]
 20:  589| [45] [キャットウォークに上がるハシゴもひしゃげて壊れ、使用不能になっている。]
 21:  597| [47] [渡瀬]
 22:  600| [45] [「ここは火が、特にひどかったようだな……」]
 23:  605| [45] [渡瀬がそう呟いた時――]
 24:  710| [45] [天井からパラパラと、砂のようなものが地面に降り落ちてきた。]
 25:  753| [47] [風見]
 26:  756| [45] [「天井が崩れかけているようですね……少々危険です、気をつけましょう」]
 27:  761| [45] [そう言う風見の横で、洵がプロキオンをチェックする。]
 28:  769| [47] [洵]
 29:  772| [45] [「数値は――『３７１１ｍＳｖ』。まだ安全基準値内だね」]
 30:  849| [47] [風見]
 31:  852| [45] [「ではこのファクトリーは広いし、雑然としているようなので……４人と２人で別れましょうか」]
 32:  860| [47] [風見]
 33:  863| [45] [「４人組のチームはファクトリーの捜索を。２人組のチームは、内周棟の捜索をするという事で」]
 34:  868| [45] [その意見に、異論を唱えるものはいなかった。]
 35:  876| [47] [渡瀬]
 36:  879| [45] [「よし、内周棟の捜索はオレが担当しよう」]
 37:  884| [45] [では誰と組むかだが――]
 38:  948| [45] [だが、考えがまとまらない。]
 39:  974| [47] [洵]
 40:  977| [45] [「どうしたの隊長？　早く、誰か１人選んでよ？」]
 41:  985| [47] [渡瀬]
 42:  988| [45] [「あ、あぁ……」]
 43:  993| [45] [渡瀬はうなずき、もう１度メンバーを見回した。]
