  0:   51| [55] [√After Chapter5]
  1:   55| [45] [渡瀬は不意に、風見に何か言わなければと思った。]
  2:   60| [45] [その時、渡瀬の脳裏に――唐突にある記憶が甦った。]
  3:  149| [47] [風見]
  4:  152| [45] [「ど、どうでしょうか？」]
  5:  178| [47] [風見]
  6:  181| [45] [「スカートなんて、もう何年もはいてなかったから……変じゃ、ないですか？」]
  7:  189| [47] [渡瀬]
  8:  192| [45] [「いや。よく似合ってるよ、風見」]
  9:  306| [47] [渡瀬]
 10:  309| [45] [「な……何だ、今の記憶は！？」]
 11:  314| [45] [一瞬見えた光景――それはどこか公園のような場所で、風見と一緒にいる光景だった。]
 12:  322| [47] [風見]
 13:  325| [45] [「？　記憶がどうかしましたか？」]
 14:  333| [47] [渡瀬]
 15:  336| [45] [「いや……なんかお前が、スカートをはいている姿が……」]
 16:  384| [47] [風見]
 17:  387| [45] [「――えっ！？」]
 18:  395| [47] [風見]
 19:  398| [45] [「その記憶って、もしかして……！？」]
 20:  406| [47] [渡瀬]
 21:  409| [45] [「なんだ、橘？　心当たりでもあるのか？」]
 22:  417| [47] [渡瀬]
 23:  420| [45] [「教えてくれ！　今のは、何の記憶なんだ？」]
 24:  428| [47] [風見]
 25:  431| [45] [「そ、それは……」]
 26:  439| [47] [渡瀬]
 27:  442| [45] [「頼むよ！　もしかしたら、そこから他の記憶も甦るかもしれないだろ？」]
 28:  487| [45] [渡瀬が強く懇願すると、なぜか風見は顔を真っ赤にして――]
 29:  495| [47] [風見]
 30:  498| [45] [「どうしてそんなことだけ思い出すんですか！？」]
 31:  506| [47] [風見]
 32:  509| [45] [「そんなの……なんか、ずるいですよ！」]
 33:  517| [47] [渡瀬]
 34:  520| [45] [「え？　ずるいって、何が……」]
 35:  525| [45] [渡瀬はそう言いかけ――はっとして振り返った。]
 36:  591| [45] [そこにはＯＦＦになったモニターがあり、渡瀬の顔がおぼろげに映っている。]
 37:  649| [45] [その顔に見覚えがある。風見のロケットに入っていた写真と同じ顔――]
 38:  700| [47] [渡瀬]
 39:  701| [45] [（ま、まさか……）]
 40:  746| [47] [渡瀬]
 41:  747| [45] [（それじゃあ、さっきの記憶は……！）]
 42:  759| [47] [渡瀬]
 43:  762| [45] [「な……なぁ橘、もしかしてオレたち――」]
 44:  770| [47] [渡瀬]
 45:  773| [45] [「……付き合ってたのか？」]
 46:  778| [45] [渡瀬が言うと、風見は――]
 47:  852| [47] [風見]
 48:  855| [45] [「……昔ね」]
 49:  860| [45] [そう答えた。]
 50:  868| [47] [渡瀬]
 51:  871| [45] [「昔って……今は？」]
 52:  879| [47] [風見]
 53:  882| [45] [「もうずっと前に、別れました」]
 54:  890| [47] [渡瀬]
 55:  893| [45] [「……そうか」]
 56:  898| [45] [なんと言ったらいいのか、渡瀬にはわからなかった。]
 57:  906| [47] [風見]
 58:  909| [45] [「ロケットの写真に、気づいたんですね？」]
 59:  917| [47] [渡瀬]
 60:  920| [45] [「……あぁ」]
 61:  928| [47] [風見]
 62:  931| [45] [「あなたの写真を入れたままなのは……変える手間を惜しんだだけです」]
 63:  936| [45] [その下手な言い訳を、渡瀬は追及しなかった。]
 64:  941| [45] [代わりに別の質問をする。]
 65:  949| [47] [渡瀬]
 66:  952| [45] [「……どうして別れちまったんだろう」]
 67:  957| [47] [風見]
 68:  958| [45] [「……」]
 69:  966| [47] [風見]
 70:  969| [45] [「……私たちは、似た者同士でした」]
 71:  977| [47] [風見]
 72:  980| [45] [「似た部分があるから心も通ったのだけれど、似た部分がありすぎると、長く一緒にいるのが辛くなります」]
 73:  988| [47] [風見]
 74:  991| [45] [「……恐らく、そういう事かと」]
 75:  999| [47] [渡瀬]
 76: 1002| [45] [「そうか……」]
 77: 1007| [45] [そういえば風見は、以前言っていた。]
 78: 1012| [45] [記憶を失う前の渡瀬は、『冷静で理知的で、どんな状況でも合理的な判断が下せる、理想的なレスキュー隊員だった』と。]
 79: 1017| [45] [それはまさに風見と重なる。似た者同士というのもうなずけた。]
 80: 1025| [47] [渡瀬]
 81: 1028| [45] [「でもなんにしろ……オレは大馬鹿野郎だな。お前と別れるなんて」]
 82: 1036| [47] [風見]
 83: 1039| [45] [「え？」]
 84: 1047| [47] [渡瀬]
 85: 1050| [45] [「お前みたいないい女、そうそういないのに」]
 86: 1055| [45] [それは渡瀬の心から、自然と溢れた言葉だった。]
 87: 1103| [47] [風見]
 88: 1106| [45] [「どっ……どうしてそのような事を……」]
 89: 1114| [47] [渡瀬]
 90: 1117| [45] [「え……変か？」]
 91: 1125| [47] [風見]
 92: 1128| [45] [「だって……隊長らしくもないお言葉です」]
 93: 1136| [47] [風見]
 94: 1139| [45] [「あなたは決してそのような事を言う方では……」]
 95: 1147| [47] [渡瀬]
 96: 1150| [45] [「……いっぺん記憶を失ったおかげで、少しは素直になれたのかな」]
 97: 1158| [47] [渡瀬]
 98: 1161| [45] [「だとしたら、記憶喪失になるのもいいもんだな」]
 99: 1209| [47] [風見]
100: 1212| [45] [「そんな、冗談でもそんな事は……！」]
101: 1220| [47] [渡瀬]
102: 1223| [45] [「あぁ冗談だよ。でもな――」]
103: 1231| [47] [渡瀬]
104: 1234| [45] [「お前がいい女だってのは、本音だ」]
105: 1242| [47] [渡瀬]
106: 1245| [45] [「何度も命を救われたし、本当に頼りになるし」]
107: 1253| [47] [渡瀬]
108: 1256| [45] [「強くて、意外に優しくて、時々可愛いところもあって……」]
109: 1264| [47] [渡瀬]
110: 1267| [45] [「……別れた事を後悔したくなるのも、正直なところだ」]
111: 1272| [47] [風見]
112: 1273| [45] [「……」]
113: 1328| [47] [風見]
114: 1331| [45] [「お言葉、とても、嬉しいです……だけど」]
115: 1339| [47] [風見]
116: 1342| [45] [「今は……脱出の事を考えましょう」]
117: 1350| [47] [渡瀬]
118: 1353| [45] [「そ、そうだな」]
119: 1358| [45] [そう言われて、渡瀬の顔が引きしまる。]
120: 1363| [45] [甘ったるい気持ちは、心の隅にどける事にした。]
121: 1371| [47] [渡瀬]
122: 1374| [45] [「……じゃ、オレはそろそろ捜索に戻るよ」]
123: 1382| [47] [風見]
124: 1385| [45] [「あ、それでは私も」]
