  0:   83| [55] [√Before Chapter2]
  1:   91| [45] [夏彦たちは、家に向かうバスに乗り込んだ。]
  2:  322| [47] [夏彦]
  3:  325| [45] [「それにしてもあの娘……やっぱりちょっと妙だな」]
  4:  330| [45] [その呟きに、隣に座っていたましろが首をかしげる。]
  5:  356| [47] [ましろ]
  6:  359| [45] [「なに？　サリュの事？」]
  7:  367| [47] [夏彦]
  8:  370| [45] [「だってそうだろ？　急に妙な質問したり、そのくせ質問の意味は話さなかったり……」]
  9:  378| [47] [夏彦]
 10:  381| [45] [「なんかじっと見られたかと思えば、距離を置かれたり。どういうつもりかさっぱりわからない」]
 11:  407| [47] [ましろ]
 12:  410| [45] [「なにそれ、寂しいこと言わないでよ。せっかく友達になったのに」]
 13:  436| [47] [ましろ]
 14:  439| [45] [「多分サリュは緊張してるだけだよ。明日からは一緒に帰ってくれるって」]
 15:  447| [47] [夏彦]
 16:  450| [45] [「そうかな……向こうが本当に友達だと思ってるかどうか、怪しいもんだ」]
 17:  476| [47] [ましろ]
 18:  479| [45] [「もう、夏彦ガード固すぎ！」]
 19:  487| [47] [ましろ]
 20:  490| [45] [「昔はそんな子じゃなかったでしょ？　誰とでも気軽に友達になってたじゃん」]
 21:  498| [47] [夏彦]
 22:  501| [45] [「そりゃ子供の頃の話だろ。高校生にもなれば、人との付き合い方も変わるさ」]
 23:  527| [47] [ましろ]
 24:  530| [45] [「むむ……お堅いなぁ、困ったもんだね全く」]
 25:  535| [45] [ましろがそう言った時、車内放送が流れた。]
 26:  541| [47] [車内放送]
 27:  544| [45] [「次は鹿鳴公園、鹿鳴公園。お降りの方は、お手元のボタンを押して下さい」]
 28:  570| [47] [ましろ]
 29:  573| [45] [「あっ、鹿鳴公園だって。久しぶりだね」]
 30:  581| [47] [夏彦]
 31:  584| [45] [「ん？　あぁ、子供の頃はよくここで遊んだな」]
 32:  589| [45] [言われて窓の外に目をやると、大きな公園が見えた。]
 33:  594| [45] [いつもの帰り道ではないため、バスが通るルートも違うのだ。]
 34:  620| [47] [ましろ]
 35:  623| [45] [「ね、せっかく子供の頃の話が出たんだし、ちょっと寄っていかない？」]
 36:  631| [47] [夏彦]
 37:  634| [45] [「やだよ。ここで降りたら、家までけっこう歩かなきゃならないぞ」]
 38:  660| [47] [ましろ]
 39:  663| [45] [「えぇ～？　童心に返ろうよぅ」]
 40:  671| [47] [夏彦]
 41:  674| [45] [「ん……まぁ、そんなに言うならいいけどさ……」]
 42:  697| [45] [ましろは何か言い出したら、引かないところがある。]
 43:  708| [45] [夏彦は仕方なく、降車ボタンを押した。]
 44:  793| [45] [バスを降りると、公園はすぐ目の前にあった。]
 45:  895| [45] [夕暮れの涼やかな風が、木々の間を吹き抜ける。]
 46:  955| [47] [ましろ]
 47:  958| [45] [「いやー懐かしいねぇ！　何年ぶりかな？」]
 48:  966| [47] [夏彦]
 49:  969| [45] [「何年だろ……最後、いつ来たかも覚えてないな」]
 50:  995| [47] [ましろ]
 51:  998| [45] [「あの頃は子供たち、皆ここに集まってさ。夏彦中心に遊んだよね」]
 52: 1117| [47] [ましろ]
 53: 1120| [45] [「レンレンとかヒメっちとか、あいぽんとか」]
 54: 1248| [45] [当時の友達のあだ名が並べられる。それらは全て、ましろがつけたものだった。]
 55: 1253| [45] [確かにその名を聞くと、懐かしさを感じる。]
 56: 1261| [47] [夏彦]
