  0:   60| [55] [√After Chapter5]
  1:  106| [47] [洵]
  2:  109| [45] [「背中の傷って……っ！　痛ッ！！」]
  3:  114| [45] [洵は苦痛に身をよじった。己の傷に気付いたようだ。]
  4:  122| [47] [渡瀬]
  5:  125| [45] [「だから、その……悪いが服を脱がして、傷薬を塗らせてくれ」]
  6:  151| [47] [洵]
  7:  154| [45] [「……そう、だったら……仕方ないね」]
  8:  162| [47] [洵]
  9:  165| [45] [「でも、なに見ても驚かないでね」]
 10:  170| [45] [洵は諦めたように呟き、そして背中を向け――]
 11:  175| [45] [制服のファスナーをおろした。]
 12:  224| [45] [洵は迷いなく制服の上半身をはだけ、血を吸ったＴシャツを脱ぎ捨てた。]
 13:  229| [45] [彼女の背中があらわになる。]
 14:  345| [45] [小柄だとは思っていたが、こうして見ると本当に小さな身体だった。]
 15:  350| [45] [右肩甲骨の下に、直径２センチほどの傷があり、血がだらだらと流れている。]
 16:  355| [45] [だが渡瀬が目を奪われたのは、そこではない。]
 17:  363| [47] [渡瀬]
 18:  366| [45] [「……！」]
 19:  371| [45] [洵の右肩から背中の半ば辺りにかけて、広い範囲に皮膚がただれたような痕があったのだ。]
 20:  376| [47] [渡瀬]
 21:  377| [45] [（これは……火傷の？）]
 22:  382| [45] [昨日今日できたものではない。かなり古い火傷の痕だった。]
 23:  390| [47] [洵]
 24:  393| [45] [「隊長、早く」]
 25:  401| [47] [渡瀬]
 26:  404| [45] [「あ、あぁ……」]
 27:  449| [45] [うながされ、慌てて傷口にカイローンを塗り込んだ。]
 28:  457| [47] [洵]
 29:  460| [45] [「っ……」]
 30:  465| [45] [洵がくすぐったげに身じろぎする。]
 31:  473| [47] [渡瀬]
 32:  476| [45] [「すまない守部、少しだけ我慢してくれ」]
 33:  481| [45] [渡瀬はそう言って、手当てを続ける。]
 34:  486| [45] [カイローンを半分使い、ようやく洵の傷はふさがった。]
 35:  494| [47] [渡瀬]
 36:  497| [45] [「……終ったぞ」]
 37:  542| [45] [そう声をかけると、洵は肩の力を抜いた。]
 38:  547| [45] [背中がしっとりと汗ばみ、火傷の痕が薄紅色に染まる。]
 39:  595| [47] [洵]
 40:  598| [45] [「……隊長、気になる？」]
 41:  606| [47] [渡瀬]
 42:  609| [45] [「あ、いや……すまん……」]
 43:  617| [47] [洵]
 44:  620| [45] [「ううん、気にしないで。隊長だから見せたんだし」]
 45:  625| [45] [洵のその言葉には、何かを期待する響きがあった。]
 46:  630| [45] [その言葉に誘われ、渡瀬は尋ねる。]
 47:  638| [47] [渡瀬]
 48:  641| [45] [「なぁ守部……この火傷の痕はどうしたんだ？　ずいぶん古いものみたいだが」]
 49:  689| [47] [洵]
 50:  692| [45] [「もう１０年近くも前、ガス爆発事故でね……」]
 51:  700| [47] [渡瀬]
 52:  703| [45] [「『ガス爆発事故』……？」]
 53:  708| [45] [その言葉に渡瀬ははっとした。]
 54:  713| [45] [確か風見の妹が死んだのも――！]
 55:  721| [47] [渡瀬]
 56:  724| [45] [「守部、まさかその時、お前も一緒に！？」]
 57:  729| [45] [渡瀬が尋ねると、洵は静かに語り始めた。]
 58:  737| [47] [洵]
 59:  740| [45] [「……そう。その日あたしは、凪沙の住む団地に遊びに行ってたんだ」]
 60:  748| [47] [洵]
 61:  751| [45] [「そこで２人で遊んでいると、とつぜん物凄い音が聞こえて――」]
 62:  759| [47] [洵]
 63:  762| [45] [「気付けばあたしたちは、瓦礫の中にいた」]
 64:  770| [47] [洵]
 65:  773| [45] [「身動きはとれなくて、助けを呼んでも誰も来てくれなくて……」]
 66:  778| [45] [――この火傷は、その時のものなのだろう。]
 67:  783| [45] [洵はひどく沈んだ声で続ける。]
 68:  791| [47] [洵]
 69:  794| [45] [「そのうちようやく救助が来て、あたしと凪沙は救助されたんだけど……」]
 70:  802| [47] [洵]
 71:  805| [45] [「凪沙は頭を強く打っていて……２日後、病院で息を引き取ったんだ」]
 72:  813| [47] [渡瀬]
 73:  816| [45] [「そうか……そんなことが……」]
 74:  821| [45] [どう声をかけていいのかわからず、渡瀬は黙り込んだ。]
 75:  826| [45] [洵は淡々と続ける。]
 76:  874| [47] [洵]
 77:  877| [45] [「……あたしさ、凪沙のことが大好きだったんだよ」]
 78:  885| [47] [洵]
 79:  888| [45] [「とっても心の綺麗な子で、優しくって、思いやりがあって……」]
 80:  896| [47] [洵]
 81:  899| [45] [「あの子といるとあたしは、いつも救われたような気分になってたんだ」]
