  0:   41| [55] [√Before Chapter5]
  1:   68| [45] [夏彦たちは街中を調べた。]
  2:  128| [45] [ましろの行きそうな所を、しらみ潰しに。]
  3:  133| [45] [だが――まるで見つかる気がしなかった。]
  4:  194| [47] [夏彦]
  5:  197| [45] [「くそっ！　どこにいるんだましろは！」]
  6:  223| [47] [サリュ]
  7:  226| [45] [「少し休むべき。すでに２０分は走り続けている」]
  8:  231| [47] [夏彦]
  9:  234| [45] [「くっ……仕方ないか」]
 10:  239| [45] [夏彦は乱れた髪をかき上げ、息を整えた。]
 11:  244| [47] [夏彦]
 12:  247| [45] [「……ったく！　ましろの奴、手間かけさせて……！」]
 13:  252| [45] [そう呟くと、サリュが冷たい声で言った。]
 14:  278| [47] [サリュ]
 15:  281| [45] [「さっきから夏彦は悪態ばかり。そんなに言うなら探さなければ良い」]
 16:  307| [47] [サリュ]
 17:  310| [45] [「そもそも夏彦はテロリストの存在については、ましろの勘違いだと思っているんでしょう？」]
 18:  315| [47] [夏彦]
 19:  318| [45] [「テロの話なんて信じちゃいないけど、それはそれとしてましろは心配なんだよ」]
 20:  323| [47] [夏彦]
 21:  326| [45] [「友達が急にいなくなったら、心配になるのはわかるだろ？」]
 22:  352| [47] [サリュ]
 23:  355| [45] [「いや、理解できない。言動と行動が矛盾している」]
 24:  381| [47] [サリュ]
 25:  384| [45] [「ましろの言葉を信じていないなら、放っておけばいいのでは？」]
 26:  389| [47] [夏彦]
 27:  392| [45] [「なに！？」]
 28:  418| [47] [サリュ]
 29:  421| [45] [「夏彦の言によれば、テロリストなんていない。だったら放っておくのが当然の事」]
 30:  426| [47] [夏彦]
 31:  429| [45] [「……ドライだな」]
 32:  434| [45] [夏彦は少々鼻白んだ。]
 33:  439| [47] [夏彦]
 34:  442| [45] [「サリュだってましろには、けっこう世話になっているじゃないか」]
 35:  468| [47] [サリュ]
 36:  471| [45] [「それとこれとは別の話。合理的に判断してるだけ」]
 37:  476| [47] [夏彦]
 38:  479| [45] [「あのな……ちょっと冷たすぎじゃないか？」]
 39:  484| [47] [夏彦]
 40:  487| [45] [「そんなんじゃ友達できないぞ」]
 41:  514| [47] [サリュ]
 42:  517| [45] [「っ……」]
 43:  522| [47] [夏彦]
 44:  525| [45] [「……！」]
 45:  530| [45] [夏彦はそう言ってから、すぐにしまったと思った。これじゃまるで八つ当たりだ。]
 46:  535| [45] [だがサリュは平然と答える。]
 47:  567| [47] [サリュ]
 48:  570| [45] [「別に良い。友達とか、どうせ私には無理な事」]
 49:  575| [47] [夏彦]
 50:  578| [45] [「って……良くないだろ。人間ってのは輪の中でしか生きられないっていうし」]
 51:  604| [47] [サリュ]
 52:  607| [45] [「では逆に聞く。『友達』って、どういうもの？」]
 53:  612| [47] [夏彦]
 54:  615| [45] [「え……？」]
 55:  620| [47] [夏彦]
 56:  623| [45] [「それは、よく一緒に行動したり……」]
 57:  628| [47] [夏彦]
 58:  631| [45] [「あとまぁ、互いに楽しいとか悲しいって気持ちを分かち合ったり、そういうのだろ？」]
 59:  636| [45] [サリュのストレートな質問に、夏彦は一般論で答えた。]
 60:  662| [47] [サリュ]
 61:  665| [45] [「そう、私もそう聞いた。友達とはそういうものだと」]
 62:  691| [47] [サリュ]
 63:  694| [45] [「ならば私には、それを得るのは不可能」]
 64:  699| [47] [夏彦]
 65:  702| [45] [「不可能ってことないだろ。普通に考えて……」]
 66:  728| [47] [サリュ]
 67:  731| [45] [「本当に無理なの」]
 68:  736| [45] [サリュは夏彦の言葉を遮り――初めて聞く事実を告げた。]
 69:  744| [47] [サリュ]
 70:  747| [45] [「私には他人の気持ちというのが、全く理解できない」]
 71:  755| [47] [サリュ]
 72:  758| [45] [「脳の機能が、欠落しているから」]
 73:  763| [47] [夏彦]
 74:  766| [45] [「な、なんだって……？」]
 75:  771| [45] [夏彦は思わずうめいた。]
 76:  776| [47] [夏彦]
 77:  779| [45] [「で、でも、サリュにだって感情はあるだろ？」]
 78:  805| [47] [サリュ]
 79:  808| [45] [「それはもちろん。私にだって感情くらいはある」]
 80:  813| [47] [夏彦]
 81:  816| [45] [「じゃあ、それを他人に当てはめて……」]
 82:  824| [47] [サリュ]
 83:  827| [45] [「そこが無理」]
 84:  835| [47] [サリュ]
 85:  838| [45] [「私は『他人が感情を持っている』という事は理解できても、それがどう変化するのか考える事ができない」]
 86:  846| [47] [サリュ]
 87:  849| [45] [「それが私の欠陥。高い能力と引き換えに、私が失ったもの」]
 88:  854| [47] [夏彦]
 89:  857| [45] [「……！」]
 90:  883| [47] [サリュ]
 91:  886| [45] [「私にできる事は、他人の言動を頭から信じるか、否定するのみ」]
 92:  894| [47] [サリュ]
 93:  897| [45] [「言外に含められた想いや、細かいニュアンスなんて理解しようがない」]
 94:  905| [47] [サリュ]
 95:  908| [45] [「そして夏彦はテロリストを信じていないという。なのにましろを探す。矛盾している」]
 96:  934| [47] [サリュ]
 97:  937| [45] [「だから混乱しただけなのに」]
 98:  942| [45] [そう言って、サリュは顔を伏せた。]
 99:  947| [47] [夏彦]
100:  948| [45] [（そんな事ってあるのか……？）]
101:  953| [45] [だがそう考えれば、腑に落ちる事もある。]
102:  958| [47] [夏彦]
103:  959| [45] [（そうか……だからあんなに、アリスを大事にしていたのか）]
104:  964| [45] [ＡＲＭＳ――それは相手の感情を読む機械だとサリュは言っていた。]
105:  969| [45] [だから彼女は、それを手放す事ができないのだ。]
106:  974| [45] [他人の気持ちがわからないなら、アリスの判断を信じるしかないのだから。]
107:  979| [47] [夏彦]
108:  982| [45] [「……体質的なものなのか」]
109:  990| [47] [サリュ]
110:  993| [45] [「そう、なんだと思う。脳も肉体の一部だから」]
111: 1019| [47] [サリュ]
112: 1022| [45] [「様々な体質が存在するように、脳にも様々な特異点があるのも当然」]
113: 1048| [47] [サリュ]
114: 1051| [45] [「例えば夏彦にも、樹や花や虫の気持ちは解らないはず」]
115: 1056| [47] [夏彦]
116: 1059| [45] [「そ、それはまぁ……そうだけど」]
117: 1067| [47] [サリュ]
118: 1070| [45] [「それときっと同じ。私には、人の心と虫の心の違いがわからない」]
119: 1096| [47] [サリュ]
120: 1099| [45] [「私の脳は他人の気持ちについて、考えようとさえしてくれないの」]
121: 1104| [47] [夏彦]
122: 1107| [45] [「そんなのって――」]
123: 1112| [45] [――悲しすぎるじゃないか。]
124: 1117| [45] [その言葉を夏彦は無理やり飲み込んだ。]
125: 1122| [45] [サリュは同情してほしくて、この事実を告げたわけではないだろうから。]
126: 1127| [45] [それでも何か言おうとして、夏彦は言葉を搾り出す。]
127: 1132| [47] [夏彦]
128: 1135| [45] [「……ＢＣ……」]
129: 1140| [47] [夏彦]
