  0:   41| [55] [√Before Chapter5]
  1:   61| [47] [夏彦]
  2:   64| [45] [「！」]
  3:   69| [45] [夏彦の全身の毛が逆立った。]
  4:  152| [45] [見れば屈強そうな男が、窓から部屋に入ってくるところだった。]
  5:  157| [47] [警備員]
  6:  160| [45] [「こらッ！　何やってるんだお前ら！」]
  7:  165| [45] [格好から察するに、この施設の警備員らしい。]
  8:  170| [45] [外を巡回していたところ、夏彦たちの声を聞きつけてやってきたようだ。]
  9:  175| [45] [夏彦はいくらかほっとしつつ、警備員に言う。]
 10:  183| [47] [夏彦]
 11:  186| [45] [「すみません。この施設がテロリストに狙われてる可能性があると聞いて、それをお伝えしに来たんです」]
 12:  191| [47] [警備員]
 13:  194| [45] [「テロリスト……？」]
 14:  199| [45] [その言葉に、警備員の声が強張った。]
 15:  204| [47] [警備員]
 16:  207| [45] [「君、どこでそんな話を聞いたんだ？」]
 17:  215| [47] [夏彦]
 18:  218| [45] [「あ、いや……」]
 19:  223| [45] [事実をありのままに伝えても、信じてもらえるか微妙だろう。]
 20:  228| [45] [夏彦は少し考えてから答えた。]
 21:  236| [47] [夏彦]
 22:  239| [45] [「そんな噂を、友達から聞いたんです」]
 23:  247| [47] [ましろ]
 24:  250| [45] [「そ、そうです。近頃この街では、テロリストが送った怪文書が飛び交っていて……」]
 25:  258| [47] [夏彦]
 26:  261| [45] [「どうもＢＣ関連施設が狙われているらしいんですよ。それでここも危ないかと思って」]
 27:  266| [47] [警備員]
 28:  269| [45] [「そうか、なるほど……」]
 29:  274| [47] [警備員]
 30:  277| [45] [「ではちょっと詳しい話を聞かせてもらおうか」]
 31:  289| [45] [警備員はそう言って、夏彦の腕を乱暴に掴んだ。]
 32:  297| [47] [夏彦]
 33:  300| [45] [「痛っ……なにを！？」]
 34:  305| [47] [警備員]
 35:  308| [45] [「悪いが、警備室に来てくれ」]
 36:  313| [45] [警備員が押し殺した声で言う。]
 37:  318| [45] [それを聞いた瞬間、夏彦は訝しく思った。]
 38:  323| [47] [夏彦]
 39:  324| [45] [（なんだ……！？）]
 40:  329| [45] [夏彦たちは善意の通報者だ。]
 41:  334| [45] [なのにこの警備員が、夏彦を見る目は――]
 42:  339| [47] [夏彦]
 43:  340| [45] [（まるで犯人を見る目じゃないか！）]
