  0:   76| [55] [√After Chapter5]
  1:   84| [45] [その時、それまでずっと黙っていた恵那が口を挟んでくる。]
  2:  164| [47] [恵那]
  3:  167| [45] [「隊長さん、どうして黙り込んだままでいるの？」]
  4:  175| [47] [恵那]
  5:  178| [45] [「このままだと、２人の言うことを肯定する事になってしまうのよ？」]
  6:  186| [47] [渡瀬]
  7:  189| [45] [「先生まで……オレのことを疑うのか？」]
  8:  194| [45] [だとすれば渡瀬は、メンバー全員の信用を失った事になる。]
  9:  220| [47] [恵那]
 10:  223| [45] [「それは……」]
 11:  249| [47] [恵那]
 12:  252| [45] [「……でもこのままだと、あなたのことを信じる事はできないわ」]
 13:  260| [47] [恵那]
 14:  263| [45] [「信じてもらいたければ、何か証拠を示すべきよ」]
 15:  271| [47] [恵那]
 16:  274| [45] [「あの『空白の６分』に何をしていたのか、あなたはみんなに答えるべきだわ」]
 17:  279| [45] [空白の６分――。]
 18:  284| [45] [確かにそれが、メンバーに疑心を抱かせる事になった原因だった。]
 19:  292| [47] [渡瀬]
 20:  295| [45] [「だ、だが……」]
 21:  300| [45] [どんなに思い出そうとしても、記憶の中にその６分は存在しないのだ。]
 22:  305| [45] [すると恵那が、切実な声で渡瀬に言う。]
 23:  331| [47] [恵那]
 24:  334| [45] [「お願いよ、隊長さん……私はあなたを信じたい。でも、今のままじゃダメなのよ」]
 25:  342| [47] [恵那]
 26:  345| [45] [「私には、あなたを救うための理由が必要なのよ」]
 27:  353| [47] [渡瀬]
 28:  356| [45] [「せ、先生……」]
 29:  361| [47] [渡瀬]
 30:  362| [45] [（もしかして、オレにチャンスを与えてくれているのか？）]
 31:  367| [45] [渡瀬は必死に考えた。恵那の思いに応えるために。]
 32:  372| [45] [――だが、やはりダメだった。]
 33:  377| [45] [全員を納得させられる言葉を、渡瀬はどうしても見つける事ができなかった。]
 34:  444| [47] [宇喜多]
 35:  447| [45] [「もういいじゃないか？　椿山さん」]
 36:  455| [47] [宇喜多]
 37:  458| [45] [「隊長さんが怪しい人物であることは、もう充分証明されたんだ。これ以上の議論は無駄だ」]
 38:  500| [47] [宇喜多]
 39:  503| [45] [「なあ？　守部さんも、そう思わないかね？」]
 40:  529| [47] [洵]
 41:  532| [45] [「うん……あたしも、もう隊長のこと信じることはできないかな……」]
 42:  558| [47] [恵那]
 43:  561| [45] [「待って２人とも！　もう少し隊長さんの話を聞いてあげても――」]
 44:  587| [47] [宇喜多]
