  0:   83| [55] [√Before Chapter2]
  1:   91| [45] [――学校に着くと、いつものテレパシーによる喧騒が聞こえてきた。]
  2:  209| [85] [《宗像さーん、　　　　　]
  3:  211| [85] [おはようございまーす！》]
  4:  222| [86] [青春男子]
  5:  223| [86] [《宗像さーん、おはようございまーす！》]
  6:  229| [85] [《俺はフラれても　　　　]
  7:  231| [85] [　　　諦めませんよー！》]
  8:  242| [86] [青春男子]
  9:  243| [86] [《俺はフラれても諦めませんよー！》]
 10:  253| [85] [《ま、またあんた！？》　]
 11:  264| [86] [宗像さん]
 12:  265| [86] [《ま、またあんた！？》]
 13:  271| [85] [《だから無差別テレパシー]
 14:  273| [85] [でそういうこと言うのやめ]
 15:  275| [85] [てって言ってるでしょ！》]
 16:  291| [86] [宗像さん]
 17:  292| [86] [《だから無差別テレパシーでそういうこと言うのやめてって言ってるでしょ！》]
 18:  297| [85] [《っていうかあんた　　　]
 19:  299| [85] [　　　　どこの誰なの！？]
 20:  301| [85] [　なんで普通に口で　　　]
 21:  303| [85] [　　　告白しないのよ！》]
 22:  314| [86] [宗像さん]
 23:  315| [86] [《っていうかあんたどこの誰なの！？　なんで普通に口で告白しないのよ！》]
 24:  323| [85] [《シャイなもんで……　　]
 25:  325| [85] [　こういう形でしか　　　]
 26:  327| [85] [　　告白できないんです》]
 27:  338| [86] [青春男子]
 28:  339| [86] [《シャイなもんで……こういう形でしか告白できないんです》]
 29:  345| [85] [《そんなこと　　　　　　]
 30:  347| [85] [　　言われたってねぇ！　]
 31:  349| [85] [私もあんたの固有脳波形　]
 32:  351| [85] [わかんないから、　　　　]
 33:  353| [85] [無差別テレパシーで　　　]
 34:  355| [85] [答えるしかないのよ！？》]
 35:  366| [86] [宗像さん]
 36:  367| [86] [《そんなこと言われたってねぇ！　私もあんたの固有脳波形わかんないから、無差別テレパシーで答えるしかないのよ！？》]
 37:  373| [85] [　《あー、もういや！》　]
 38:  389| [86] [宗像さん]
 39:  390| [86] [《あー、もういや！》]
 40:  395| [85] [《いくぞストレート、　　]
 41:  397| [85] [　　　　　　外角低め！》]
 42:  408| [86] [ピッチャー]
 43:  409| [86] [《いくぞストレート、外角低め！》]
 44:  419| [85] [《ふっ、だからバレバレだって……》]
 45:  430| [86] [バッター]
 46:  431| [86] [《ふっ、だからバレバレだって……》]
 47:  437| [85] [《なにっ！？　カーブだと！？》]
 48:  448| [86] [バッター]
 49:  449| [86] [《なにっ！？　カーブだと！？》]
 50:  461| [85] [《どうだ、　　　　　　　]
 51:  463| [85] [　ダダ漏れテレパシーを　]
 52:  465| [85] [　逆手に取った心理戦！》]
 53:  476| [86] [キャッチャー]
 54:  477| [86] [《どうだ、ダダ漏れテレパシーを逆手に取った心理戦！》]
 55:  487| [85] [《くそ、なんだそのドヤ顔は……！》]
 56:  503| [86] [バッター]
 57:  504| [86] [《くそ、なんだそのドヤ顔は……！》]
 58:  509| [85] [《しかしシンよ……　　　]
 59:  511| [85] [　　　俺たちの密談って、]
 60:  513| [85] [　ずっと学内にダダ漏れ　]
 61:  515| [85] [　　　だったって事か？》]
 62:  526| [86] [バカ男子]
 63:  527| [86] [《しかしシンよ……俺たちの密談って、ずっと学内にダダ漏れだったって事か？》]
 64:  536| [85] [《ああ……まずいな、　　]
 65:  538| [85] [　俺も昨日まで　　　　　]
 66:  540| [85] [　　　　知らなかったよ》]
 67:  551| [86] [冷静男子]
 68:  552| [86] [《ああ……まずいな、俺も昨日まで知らなかったよ》]
 69:  560| [85] [《道理で女子の視線が　　]
 70:  562| [85] [　　　冷たいわけだ……》]
 71:  573| [86] [バカ男子]
 72:  574| [86] [《道理で女子の視線が冷たいわけだ……》]
 73:  581| [85] [《このままじゃいかんぞ　]
 74:  583| [85] [……秘密特訓でもするか》]
 75:  600| [86] [冷静男子]
 76:  601| [86] [《このままじゃいかんぞ……秘密特訓でもするか》]
 77:  615| [45] [それを聞き流しながら、廊下を歩く。]
 78:  725| [45] [――そして教室に入り、自分の席に着くと、チャイムが鳴った。]
 79:  794| [45] [すぐに恵那が教室に入ってくる。]
 80:  890| [47] [恵那]
 81:  893| [45] [「みなさんおっはよー！」]
 82:  898| [47] [生徒たち]
 83:  901| [45] [「おはようございまーす」]
 84:  924| [47] [恵那]
 85:  927| [45] [「んー、いい返事ね」]
 86:  950| [47] [恵那]
 87:  953| [45] [「さて今日は、ちょっとした事件があります」]
 88:  961| [47] [恵那]
 89:  964| [45] [「このクラスに、新しい仲間が１人増えました！」]
 90:  976| [47] [男子生徒１]
 91:  979| [45] [「おぉ、転校生！？」]
 92:  984| [47] [男子生徒２]
 93:  987| [45] [「女の子ッスか？」]
 94: 1010| [47] [恵那]
 95: 1013| [45] [「そうよ。それじゃ三ノ宮さ～ん、入ってきて～」]
 96: 1035| [45] [恵那が教室の外に声をかける。]
 97: 1104| [45] [すると背の低い少女が、教室に入ってきた。]
 98: 1136| [47] [少女]
 99: 1139| [45] [「……」]
100: 1147| [47] [夏彦]
101: 1150| [45] [「ッ！？」]
102: 1155| [45] [夏彦はその少女に見覚えがあった。]
103: 1223| [47] [男子生徒１]
104: 1226| [45] [「おぉ～！　まさかの金髪娘だ！？」]
