  0:   46| [55] [√Before Chapter7]
  1:   61| [45] [――それは夏彦が、心の奥底に封じていた記憶だった。]
  2:   69| [47] [夏彦]
  3:   72| [45] [「え……え……！？」]
  4:   77| [45] [声がひとりでに、口から溢れる。]
  5:   82| [47] [夏彦]
  6:   83| [45] [（悠里はあの時、死んでいた……！？）]
  7:   88| [45] [その記憶が蘇った瞬間、それにまつわるあらゆる事実も共に思い出した。]
  8:   93| [45] [後に悠里の葬儀が、しめやかに行われた事も。]
  9:   98| [45] [夏彦がそれに出られなかった事も。]
 10:  103| [45] [悠里の両親は交通事故死したのではなく、娘の死を契機に、街から引っ越していったという事も――。]
 11:  146| [47] [夏彦]
 12:  147| [45] [（……だったら）]
 13:  152| [45] [そして夏彦は考える。]
 14:  157| [47] [夏彦]
 15:  158| [45] [（今、そこにいる悠里は――？）]
 16:  202| [45] [夏彦は恐る恐る、顔を上げた。]
 17:  207| [45] [目の前にいるはずの、悠里を見ようと。]
 18:  212| [45] [そこに立つ彼女の姿は――]
 19:  364| [47] [夏彦]
 20:  367| [45] [「――――っ…………！」]
 21:  397| [45] [――朧げに、霞んでいた。]
 22:  414| [47] [夏彦]
 23:  417| [45] [「……悠里」]
 24:  422| [45] [夏彦が彼女の名を呼ぶ。]
 25:  427| [45] [すると悠里は、寂しげに微笑み――呟いた。]
 26:  435| [47] [悠里]
 27:  438| [45] [「『わたしは一緒には行けない』って言った意味、わかったでしょう……？」]
 28:  446| [47] [夏彦]
 29:  449| [45] [「……！」]
 30:  454| [45] [その瞬間、夏彦が現実だと信じていたものが崩れ始めた。]
 31:  462| [47] [夏彦]
 32:  465| [45] [「……そんな……」]
 33:  568| [45] [不意に夏彦の脳裏に、かつて聞いた言葉がよぎる。]
 34:  576| [47] [サリュ]
 35:  579| [45] [「幻覚も幻聴も、『脳が真実と信じてしまう』事がある」]
 36:  605| [47] [サリュ]
 37:  608| [45] [「その幻は、その人にとって『存在する』ものだから、怖がりも疑いもしない」]
 38:  616| [47] [夏彦]
 39:  619| [45] [「幻なのに……？」]
 40:  645| [47] [サリュ]
 41:  648| [45] [「幻なのに」]
 42:  707| [45] [『幻なのに』。]
 43:  712| [45] [その言葉が、頭の中にこだました。]
 44:  717| [47] [夏彦]
 45:  718| [45] [（バカな……！　悠里が幻だなんて、そんなわけが……！）]
 46:  723| [47] [夏彦]
 47:  724| [45] [（９年間も一緒にいたんだぞ！！）]
 48:  729| [47] [夏彦]
 49:  730| [45] [（確かに、ぼくと一緒に！！）]
 50:  735| [45] [混乱と驚愕が、夏彦の思考を支配する。]
 51:  740| [45] [だが――考えてみれば、思い当たる節はいくらでもあった。]
 52:  833| [85] [　%N　%N　%N　%N]
 53:  836| [45] [『ＰＴＳＤの症状――]
 54:  839| [45] [　過去の体験のフラッシュバックや、悪夢の多発。]
 55:  842| [45] [　トラウマの原因になった事物に対しての回避傾向。]
 56:  845| [45] [　そしてそれに伴うパニック障害――』]
 57:  871| [45] [その全てが、夏彦にも当てはまる。]
 58:  876| [47] [夏彦]
 59:  877| [45] [（ちょ……ちょっと待て……）]
 60:  882| [47] [夏彦]
 61:  883| [45] [（……逆なのか？）]
 62:  888| [47] [夏彦]
 63:  889| [45] [（あの事故を境に、心の平衡を失ったのは、悠里じゃなくて――！）]
 64:  947| [45] [あるいは、数日前に悠里と、電話で交わした会話。]
 65:  952| [45] [『どうしてわかるんだ？』『ひこりんがそう望んだからだよ』]
 66:  957| [45] [あの時、悠里はエンパシーを使えるのかと思った。]
 67:  962| [45] [だが、心を読む必要など初めからないのだ。]
 68:  967| [45] [悠里が、夏彦の頭の中にいる存在ならば……！]
 69: 1073| [45] [だから悠里がサリュに話しかけた時――]
 70: 1081| [47] [悠里]
 71: 1084| [45] [「サリュちゃんはどう？　漫画とかアニメとか、フランスでも人気だって聞いたけど？」]
 72: 1162| [47] [夏彦]
