  0:   51| [55] [√Double Chapter1]
  1:   63| [45] [夏彦は渡瀬の言葉を聞き、苦々しく思った。]
  2:   68| [47] [夏彦]
  3:   69| [45] [（味方か……その言葉にはやっぱり、少し抵抗があるけど――）]
  4:   92| [47] [夏彦]
  5:   93| [45] [（今、一番信用できるのは、確かに渡瀬なんだよな）]
  6:  100| [45] [――そう。記憶を失った渡瀬の奮闘を一番間近で見てきた夏彦にとって、彼こそが最も頼れる男だった。]
  7:  105| [45] [その渡瀬と、こうして顔を突き合わせた事で、ようやく始まるのだ。]
  8:  144| [47] [夏彦]
  9:  145| [45] [（『怪物』が実在するかどうかも含め、一つ一つ調べていくんだ……）]
 10:  150| [47] [夏彦]
 11:  151| [45] [（まず、今はどんな状況だ？　誰が敵で、誰が味方なんだ？）]
 12:  156| [45] [渡瀬の他に、味方と呼べる人間はいるだろうか。]
 13:  208| [45] [少なくともサリュは味方だろうが、それ以外となると――]
 14:  258| [47] [夏彦]
 15:  259| [45] [（洵さんは、ほとんど話も通じないような様子だったな）]
 16:  309| [47] [夏彦]
 17:  310| [45] [（宇喜多のおじさんも、同じような状態だ）]
 18:  360| [47] [夏彦]
 19:  361| [45] [（それに次いで危険そうなのは、橘さんか……）]
 20:  366| [45] [この３人は完全に錯乱していた。話も通じそうにない。]
 21:  416| [47] [夏彦]
 22:  417| [45] [（……でも先生は、比較的冷静そうだったな）]
 23:  422| [45] [しかし恵那には、謎が多すぎる。]
 24:  472| [45] [なぜ銃を持っていたのか、なぜラボにいるのか、まるでわからない。]
 25:  522| [47] [夏彦]
 26:  523| [45] [（あとは、ユウリ……彼女はどうなんだ？）]
 27:  528| [45] [『ユウリ』に至っては、ほとんど何もわからなかった。]
 28:  533| [45] [正体不明の少女として現われ、正体不明のまま姿を消した。]
 29:  538| [47] [夏彦]
 30:  539| [45] [（彼女は一体……）]
 31:  596| [47] [夏彦]
 32:  597| [45] [（……まさか、彼女が……『怪物』……！？）]
 33:  647| [47] [夏彦]
 34:  648| [45] [（そ、そんな事ってありうるか……！？）]
 35:  653| [45] [夏彦がそう思った時。]
 36:  658| [45] [不意に、頭の中に――]
 37:  727| [85] [《――ひこりん》]
 38:  728| [86] [？？]
 39:  729| [86] [《――ひこりん》]
 40:  757| [45] [そんな声が響いた。]
 41:  772| [47] [夏彦]
 42:  775| [45] [「ッ！？」]
 43:  841| [45] [息を呑む夏彦の脳内に、声が続けて響く。]
 44:  898| [85] [《ひこりん、助けて……！》]
 45:  899| [86] [？？]
 46:  900| [86] [《ひこりん、助けて……！》]
 47:  928| [45] [それは紛れもなく、ＢＣだった。そして悠里の声のように思えた。]
 48:  936| [47] [夏彦]
 49:  939| [45] [《ゆ、悠里！？》]
 50:  996| [85] [《え……ひこりん！？》]
 51:  997| [86] [悠里]
 52:  998| [86] [《え……ひこりん！？》]
 53: 1026| [45] [夏彦がテレパシーで呼びかけると、悠里は応答を返してきた。]
 54: 1034| [47] [夏彦]
 55: 1037| [45] [《君は――悠里なのか！？　やっぱりそうなのか！？》]
 56: 1066| [47] [悠里]
 57: 1069| [45] [《う……うん》]
 58: 1093| [47] [悠里]
 59: 1096| [45] [《信じられないかもしれないけど……》]
 60: 1104| [47] [夏彦]
 61: 1107| [45] [《じゃあこの声は、君のテレパシーなのか！？》]
 62: 1131| [47] [悠里]
 63: 1134| [45] [《そう……わたしね、コミュニケーターなんだ》]
 64: 1139| [45] [彼女はわずかな沈黙の後、続ける。]
 65: 1163| [47] [悠里]
 66: 1166| [45] [《……９年も前に死んでいるはずのわたしに、急にそんなこと言われても、わけがわからないかもしれないけど……》]
 67: 1190| [47] [悠里]
 68: 1193| [45] [《でも……信じて、ひこりん》]
 69: 1198| [47] [悠里]
 70: 1201| [45] [《わたしね、生きてたんだよ……》]
 71: 1206| [47] [悠里]
 72: 1209| [45] [《ひこりんがこの施設にいたことも、知ってたんだよ》]
 73: 1233| [47] [悠里]
 74: 1236| [45] [《ひこりんに会えればって、ずっと思ってたんだよ……！》]
 75: 1241| [45] [そう言う彼女の口調は、夏彦の記憶にある悠里の口調と同じだった。]
 76: 1246| [45] [いや、それだけではない。]
 77: 1251| [45] [テレパシーと共に伝わる感情が、言葉の内容が――声の主を、悠里だと示しているように思えた。]
 78: 1256| [47] [夏彦]
 79: 1257| [45] [（悠里……！）]
 80: 1262| [45] [夏彦の心に、様々な想いが去来する。]
 81: 1267| [45] [『彼女は怪物などではない』。そんな確信があった。]
 82: 1272| [45] [言いたい事も聞きたい事も無数にあったが、それを抑えて夏彦は答える。]
 83: 1280| [47] [夏彦]
 84: 1283| [45] [《当たり前だろ、悠里……》]
 85: 1291| [47] [夏彦]
 86: 1294| [45] [《信じるよ。君の言う事ならなんだって》]
 87: 1302| [47] [夏彦]
 88: 1305| [45] [《ぼくだって、ずっと君に会いたかったんだ》]
 89: 1364| [47] [悠里]
 90: 1367| [45] [《……っ》]
 91: 1391| [47] [悠里]
 92: 1394| [45] [《あ……ありがとう、ひこりん》]
 93: 1399| [45] [そのテレパシーと共に、彼女の感動が伝わってくる。]
 94: 1404| [45] [夏彦は彼女を安心させるように続けた。]
 95: 1412| [47] [夏彦]
 96: 1415| [45] [《ところで悠里、君は無事なのか？》]
 97: 1439| [47] [悠里]
 98: 1442| [45] [《う、うん！　怪我とかは特にないよ》]
 99: 1450| [47] [夏彦]
100: 1453| [45] [《よかった、じゃあ今どこにいるんだ？》]
101: 1477| [47] [悠里]
102: 1480| [45] [《えっと……『シェルター』ってとこにいる》]
