  0:   46| [55] [√Before Chapter7]
  1:   67| [45] [その時、部屋の扉が開き、誰かが駆け込んできた。]
  2:  100| [47] [ましろ]
  3:  103| [45] [「夏彦っ！？」]
  4:  108| [45] [現れたのはましろだった。]
  5:  116| [47] [ましろ]
  6:  119| [45] [「夏彦、叫んでたみたいだけど、なにかあったの！？」]
  7:  124| [45] [心配そうに声をかけてくるましろに、虚ろな声で答える。]
  8:  132| [47] [夏彦]
  9:  135| [45] [「……………悠里が……」]
 10:  161| [47] [ましろ]
 11:  164| [45] [「え……？　悠里が、どうかしたの？」]
 12:  172| [47] [夏彦]
 13:  175| [45] [「……消えた……」]
 14:  201| [47] [ましろ]
 15:  204| [45] [「消えた、って……い、一緒にいたんじゃないの？」]
 16:  239| [47] [ましろ]
 17:  242| [45] [「どこかに、いなくなっちゃったの？」]
 18:  247| [45] [ましろが部屋の中を見回す。]
 19:  252| [45] [――夏彦に話を合わせて。]
 20:  257| [45] [今まで、ずっとそうしてきたように――。]
 21:  262| [47] [夏彦]
 22:  263| [45] [（……じゃあ、ましろはぼくの心を……！）]
 23:  268| [45] [その事に思いあたった夏彦は、力なく壁にもたれかかった。]
 24:  276| [47] [夏彦]
 25:  279| [45] [「くっ……くはは……ははははは……」]
 26:  284| [45] [ひとりでに含み笑いが漏れる。]
 27:  289| [45] [自分でもぞっとするような、ひどい声だった。]
 28:  315| [47] [ましろ]
 29:  318| [45] [「……！？」]
 30:  326| [47] [ましろ]
 31:  329| [45] [「ね、ねぇどうしたの！？　なんか様子が変だよ！？」]
 32:  334| [47] [夏彦]
 33:  335| [45] [「……」]
 34:  363| [47] [ましろ]
 35:  366| [45] [「ちょっと、ねぇ！」]
 36:  371| [45] [ましろが手を伸ばし、夏彦に触れようとした。]
 37:  435| [45] [だが、夏彦はその手を払いのける。]
 38:  443| [47] [夏彦]
 39:  446| [45] [「くっ……今さら、なに言ってんだよ？」]
 40:  472| [47] [ましろ]
 41:  475| [45] [「……え？」]
 42:  483| [47] [夏彦]
 43:  486| [45] [「様子が変なのは、ずっと昔からだろ……？」]
 44:  491| [45] [そう言うや、ましろの表情が強張った。]
 45:  517| [47] [ましろ]
 46:  520| [45] [「昔からって……！」]
 47:  528| [47] [ましろ]
 48:  531| [45] [「夏彦、もしかして――」]
 49:  747| [47] [ましろ]
 50:  750| [45] [「――きゃあッ！」]
 51:  755| [45] [夏彦はましろの肩を掴み、そのまま壁に押しつけた。]
 52:  763| [47] [ましろ]
 53:  766| [45] [「夏彦……や、やめて、痛いよ……」]
 54:  774| [47] [夏彦]
 55:  777| [45] [「お前、ずっと騙してたんだな？」]
 56:  785| [47] [ましろ]
 57:  788| [45] [「だ、騙してたって……！？」]
 58:  796| [47] [夏彦]
 59:  799| [45] [「悠里はいなかったんだな！？　９年前から、ずっとッ！」]
 60:  847| [47] [ましろ]
 61:  850| [45] [「ッ！？」]
 62:  858| [47] [夏彦]
 63:  861| [45] [「気付いてなかったのはぼくだけだ！」]
 64:  869| [47] [夏彦]
 65:  872| [45] [「ぼくが現実を、都合の良いように書き換えてたんだッ！」]
 66:  880| [47] [夏彦]
 67:  883| [45] [「お前はおかしくなったぼくに付き合ってただけなんだろ！？　こんな滑稽な話があるか！」]
 68:  891| [47] [ましろ]
 69:  894| [45] [「そ、そんな……！」]
 70:  902| [47] [夏彦]
 71:  905| [45] [「ちくしょう、よくも……！」]
 72:  913| [47] [夏彦]
