  0:   46| [55] [√After Chapter1]
  1:   60| [45] [――さっそく渡瀬たちは、第３エリアに向かった。]
  2:  103| [45] [連絡通路に差し掛かると、件の『セキュリティゲート』が見えてきた。]
  3:  147| [45] [風見がゲートの傍にある端末を指差して言う。]
  4:  194| [47] [風見]
  5:  197| [45] [「これがカードスロットです。ここにカードを通せばゲートは開きます」]
  6:  205| [47] [風見]
  7:  208| [45] [「一度開けたゲートも、再び通過する際にはその都度カードが必要になります」]
  8:  216| [47] [渡瀬]
  9:  219| [45] [「わかった、やってみよう」]
 10:  243| [45] [そう言いつつ洵に目をやると、彼女はプロキオンを睨んでいた。]
 11:  251| [47] [渡瀬]
 12:  254| [45] [「……何をしてるんだ？」]
 13:  280| [47] [洵]
 14:  283| [45] [「未捜索の場所に入る前には、プロキオンを使って放射線量をチェックしなきゃ」]
 15:  309| [47] [風見]
 16:  312| [45] [「このゲートの先は、我々にとって未知の領域ですからね……」]
 17:  317| [45] [風見たちの表情が真剣味を帯びる。]
 18:  322| [45] [渡瀬も緊張を覚えつつ、懐からカードを取り出して――]
 19:  327| [45] [それをスロットに、通した。]
 20:  403| [45] [ゲートが音を立てて開く。]
 21:  408| [45] [渡瀬は洵と共に、プロキオンのディスプレイを睨んだ。]
 22:  413| [45] [数値は――先ほど第１エリアで確認した時よりわずかに高い、『１２８５ｍＳｖ』だった。]
 23:  439| [47] [洵]
 24:  442| [45] [「よし、安全基準値内だ！」]
 25:  450| [47] [渡瀬]
 26:  453| [45] [「安全基準値内？」]
 27:  479| [47] [洵]
 28:  482| [45] [「汚染はされてるけど、比較的安全って事だよ」]
 29:  508| [47] [風見]
 30:  511| [45] [「安全基準値が『４０００ｍＳｖ以内』。これは『ＡＤ投与の上なら、被曝の危険は皆無』という値です」]
 31:  537| [47] [風見]
 32:  540| [45] [「第１危険基準値が『４０００ｍＳｖ～８０００ｍＳｖ』。これは『ＡＤ投与の上でも、長時間の被曝は望ましくない』」]
 33:  548| [47] [風見]
 34:  551| [45] [「第２危険基準値『８０００ｍＳｖ以上』は、『ＡＤ投与の上でも、生命の保障なし』です」]
 35:  559| [47] [渡瀬]
 36:  562| [45] [「……要するに４０００ｍＳｖ以内なら、ＡＤがあれば大丈夫」]
 37:  570| [47] [渡瀬]
 38:  573| [45] [「４０００ｍＳｖを超えたら、ＡＤがあってもちょっとヤバい」]
 39:  581| [47] [渡瀬]
 40:  584| [45] [「８０００ｍＳｖを超えたら、ＡＤがあっても死にかねない……ってわけか」]
 41:  610| [47] [風見]
 42:  613| [45] [「えぇ。危険基準値を超えた『汚染区域』では、プロキオンが警告音を発します」]
 43:  639| [47] [風見]
 44:  642| [45] [「万が一警告音が鳴ったら、速やかにその場を離れてください」]
 45:  650| [47] [渡瀬]
 46:  653| [45] [「あ、ああ……わかった」]
 47:  658| [45] [そう話しつつ、渡瀬たちはゲートをくぐった。]
 48:  750| [45] [第３エリアに続く連絡通路は、進むにつれ荒れ果てていった。]
 49:  755| [45] [壁は焼けただれ、天井も傷んでいる。]
 50:  802| [47] [渡瀬]
 51:  805| [45] [「ひでぇな……」]
 52:  838| [47] [風見]
 53:  841| [45] [「ここでも爆発が起きたようですね」]
 54:  884| [45] [そして、曲がり角を曲がった時――]
 55:  889| [45] [渡瀬たちは息を呑んだ。]
 56:  973| [47] [渡瀬]
 57:  976| [45] [「！？」]
