  0:   51| [55] [√After Chapter5]
  1:   66| [45] [――現在地は、第２エリア外周棟。]
  2:   71| [45] [状況から鑑みるに、サリュは第１エリアもしくは第３エリア方面に逃げたはずだ。]
  3:   76| [45] [だが、そのどちらにサリュが逃げたかはわからない。]
  4:  138| [47] [恵那]
  5:  141| [45] [「仕方ないわ、ここは２手にわかれましょう」]
  6:  149| [47] [渡瀬]
  7:  152| [45] [「駄目だ！　ここまで色んなことが起きてる以上、もう単独行動を取るのは危険だ」]
  8:  178| [47] [恵那]
  9:  181| [45] [「じゃあどうすれば――」]
 10:  186| [45] [恵那がそう言いかけた時、]
 11:  289| [45] [遠くで物音が聞こえた。]
 12:  303| [47] [恵那]
 13:  306| [45] [「今の音は……！？」]
 14:  314| [47] [渡瀬]
 15:  317| [45] [「あっちだ！　行こう先生！」]
 16:  365| [45] [渡瀬と恵那は、物音が聞こえた第１エリア方面へ走った。]
 17:  376| [45] [するとまた音が――]
 18:  391| [47] [渡瀬]
 19:  394| [45] [「間違いない！　今度は連絡通路からだ！」]
 20:  399| [45] [２人はその物音を追って、連絡通路へ駆け込んだ。]
 21:  560| [45] [そこを通り抜け、第１エリアに入ると――]
 22:  629| [47] [恵那]
 23:  632| [45] [「――あっ！　隊長さん、これ！」]
 24:  679| [47] [渡瀬]
 25:  682| [45] [「ッ！？」]
 26:  687| [45] [見れば床に点々と、赤い血痕があった。]
 27:  696| [47] [渡瀬]
 28:  697| [45] [（真新しい……あの娘の血か！？）]
 29:  702| [45] [血痕はそのまま、階段室へ続いている。]
 30:  728| [47] [恵那]
 31:  731| [45] [「追いましょう隊長さん！」]
 32:  739| [47] [渡瀬]
 33:  742| [45] [「ああ！」]
 34:  747| [45] [渡瀬と恵那は、階段室に駆け込んだ。]
 35:  855| [45] [そこは例によって非常階段が崩れ落ちた、瓦礫だらけの空間だった。]
 36:  860| [45] [だがそこにもサリュの姿はない。]
 37:  904| [45] [そして、点々と連なる血痕の先には――]
 38:  912| [47] [渡瀬]
 39:  915| [45] [「……！？」]
 40:  920| [45] [赤い液体の入った、ビニール製のパックが落ちていた。]
 41:  925| [45] [それには『ＡＢ』と書かれたラベルが貼ってある。]
 42:  933| [47] [渡瀬]
 43:  936| [45] [「これは……輸血用血液パック！？」]
 44:  962| [47] [恵那]
 45:  965| [45] [「どうしてこんなものが！？」]
 46:  970| [45] [渡瀬たちが戸惑いの声を上げた――その直後。]
 47: 1051| [45] [背後で防火扉が閉まった。]
 48: 1059| [47] [渡瀬]
 49: 1062| [45] [「っ！？」]
 50: 1102| [45] [渡瀬ははっとして、防火扉を開けようとしたが――]
 51: 1128| [45] [開かない。何かがつかえたように、扉がほんの数ミリしか開かない。]
 52: 1157| [47] [渡瀬]
 53: 1160| [45] [「くそ、閉じ込められた！？」]
 54: 1188| [47] [恵那]
 55: 1191| [45] [「なにこれ、何かの罠……？」]
 56: 1199| [47] [渡瀬]
 57: 1202| [45] [「罠だって！？」]
 58: 1207| [45] [渡瀬は愕然としながら、出口を探して周囲を見回した。]
 59: 1212| [45] [その眼がすぐに、あるものを捉える。]
 60: 1220| [47] [渡瀬]
 61: 1223| [45] [「あ、あれは……！」]
 62: 1267| [45] [階段室の隅に置かれていたもの――それは消火器だった。]
 63: 1275| [47] [渡瀬]
 64: 1278| [45] [「消火器……」]
 65: 1305| [47] [恵那]
 66: 1308| [45] [「隊長さん？　消火器がどうかしたの？」]
 67: 1316| [47] [渡瀬]
 68: 1319| [45] [「い、いや……！」]
 69: 1326| [45] [渡瀬は不意に気づいた。]
 70: 1331| [45] [さきほど階段室を消火していた時、ボヤが引火して爆発したのは――消火器だったのではないか！？]
 71: 1337| [45] [なぜかはわからないが、それを見た瞬間……頭の中で危険信号が明滅した。]
 72: 1345| [47] [渡瀬]
 73: 1348| [45] [「ちょ、ちょっと待ってくれ先生……！」]
 74: 1353| [45] [渡瀬はそっと、その消火器に歩み寄った。]
 75: 1358| [45] [それを持ち上げ、調べてみる。]
 76: 1384| [47] [恵那]
 77: 1387| [45] [「な、何をやってるの……！？」]
