  0:   77| [55] [√Before Chapter2]
  1:   81| [45] [だが――家に着いた時、夏彦はそこに妙なものを見た。]
  2:   89| [47] [夏彦]
  3:   92| [45] [「あれ？」]
  4:   97| [45] [自宅の目の前に黒塗りの車が止まっていたのだ。]
  5:  123| [47] [ましろ]
  6:  126| [45] [「高級車っぽいね。誰の車？」]
  7:  134| [47] [夏彦]
  8:  137| [45] [「さぁ……？」]
  9:  177| [45] [首を傾げつつ、車をよけて自宅へと入る。]
 10:  318| [45] [玄関で靴を脱ぎ、リビングに行くと――]
 11:  372| [47] [夏彦]
 12:  375| [45] [「ただい……まっ！？」]
 13:  380| [45] [そこで夏彦たちは、信じがたいものを目にした。]
 14:  511| [47] [夏彦・ましろ]
 15:  514| [45] [「サリュ！？」]
 16:  690| [45] [サリュが天川家のリビングにいたのだ。]
 17:  759| [45] [隣には悠里が、微笑んで立っている。]
 18:  858| [47] [ましろ]
 19:  861| [45] [「こ……此は何事！？」]
 20:  869| [47] [夏彦]
 21:  872| [45] [「なんでサリュが、ここにいるんだ！？」]
 22:  880| [47] [サリュ]
 23:  883| [45] [「今日からここに住む事になったから」]
 24:  891| [47] [夏彦]
 25:  894| [45] [「は！？　何でまた……！？」]
 26:  902| [47] [夏彦]
 27:  905| [45] [「悠里、君は何か聞いてるのか？」]
 28:  931| [47] [悠里]
 29:  934| [45] [「ん～……」]
 30:  939| [45] [悠里は状況を知っているのかどうなのか、はっきり答えなかった。]
 31:  944| [45] [サリュは悠里を見もせず、夏彦に言う。]
 32:  970| [47] [サリュ]
 33:  973| [45] [「これは決定事項。もう取り消せない」]
 34:  999| [47] [ましろ]
 35: 1002| [45] [「決定事項って……！」]
 36: 1010| [47] [夏彦]
 37: 1013| [45] [「っていうかそもそも、なんでサリュがうちに？」]
 38: 1039| [47] [サリュ]
 39: 1042| [45] [「それは――」]
 40: 1047| [45] [その時、部屋の奥から声がした。]
 41: 1055| [47] [？？]
 42: 1058| [45] [「私の一存よ」]
 43: 1084| [47] [夏彦]
 44: 1087| [45] [「！？」]
 45: 1092| [45] [夏彦がはっとして、声の方を見ると――]
 46: 1399| [47] [美夜子]
 47: 1402| [45] [「久しぶりね、夏彦」]
 48: 1410| [47] [夏彦]
 49: 1413| [45] [「か、母さん……！？」]
 50: 1421| [47] [ましろ]
 51: 1424| [45] [「博士！？」]
 52: 1429| [45] [そこには夏彦の母である、天川美夜子博士がいた。]
 53: 1434| [45] [家の前の車は、博士の送迎車だったらしい。]
 54: 1439| [45] [――高名な物理学者である彼女は、基本的に極めて多忙である。]
 55: 1444| [45] [いつもラボに詰めていて、家に帰ってくる事も滅多にないため、親子間のコミュニケーションは常に断絶気味だ。]
 56: 1513| [47] [夏彦]
 57: 1516| [45] [「しばらく連絡取れないと思ったら、いきなりこれか……」]
 58: 1542| [47] [美夜子]
 59: 1545| [45] [「仕事が忙しいんだもの、仕方ないじゃない」]
 60: 1553| [47] [夏彦]
 61: 1556| [45] [「まぁそれはいいよ。それよりどういう事だ？　『サリュがうちに住む』って」]
 62: 1628| [47] [美夜子]
 63: 1631| [45] [「優衣はフランスから引っ越してきた直後で、住む所がまだ決まっていないのよ」]
 64: 1657| [47] [美夜子]
 65: 1660| [45] [「だからうちに住まわせる事にしたの」]
 66: 1665| [45] [博士はサリュの事を、『優衣』と本名で呼んだ。どこか親しげに。]
 67: 1670| [45] [だがそれが夏彦のカンに障った。]
 68: 1678| [47] [夏彦]
 69: 1681| [45] [「ぼくらに相談も無しにか……だいたい、サリュと母さんはどういう関係なんだよ？」]
 70: 1689| [47] [美夜子]
 71: 1692| [45] [「遠縁の親戚よ。つまりあなたとも親戚」]
 72: 1700| [47] [夏彦]
 73: 1703| [45] [「え！？」]
 74: 1755| [45] [そう言えば母の旧姓は、三ノ宮だった。]
