  0:   44| [55] [√Double Chapter5]
  1:   56| [45] [――セキュリティ認証を、夏彦たちに無効化してもらった後――]
  2:  134| [45] [渡瀬・洵・宇喜多、そしてサリュは、Ｚｅｒｏエリアに辿り着いた。]
  3:  140| [45] [以前渡瀬がここに降りた時に連れてきた上級研究員たちは、エレベーターのそばで死んでいた。]
  4:  145| [45] [渡瀬も彼らの生死については諦めていたし、皆も夏彦のＢＣを通じてこの事は知っていたため、誰もさほど驚きはしなかったが――]
  5:  150| [47] [渡瀬]
  6:  151| [45] [（……すまない）]
  7:  156| [45] [やはり渡瀬の心には、悔恨が募った。]
  8:  161| [45] [洵は２人の死体に手を合わせ、それから辺りを見回して呟く。]
  9:  190| [47] [洵]
 10:  193| [45] [「ラボのさらに地下に、こんなところが……」]
 11:  219| [47] [宇喜多]
 12:  222| [45] [「大深度地下エリア……ラボの中枢だよ」]
 13:  227| [45] [宇喜多は死体から目を逸らし、低い声で答える。]
 14:  250| [47] [サリュ]
 15:  251| [45] [「……」]
 16:  256| [45] [サリュは何も言わず、暗い目で天井を見ていた。]
 17:  264| [47] [渡瀬]
 18:  267| [45] [「……爆弾は、被験体Ｎの部屋に仕掛けてある。行こう」]
 19:  318| [45] [渡瀬は皆を連れて、件の部屋に向かった。]
 20:  323| [45] [そして、部屋に足を踏み入れると――]
 21:  379| [47] [洵]
 22:  382| [45] [「こ……これは！？」]
 23:  387| [45] [洵が愕然とした声を上げた。]
 24:  395| [47] [渡瀬]
 25:  398| [45] [「被験体Ｎの拘束衣だ。彼女はここに吊るされていたんだ」]
 26:  433| [47] [洵]
 27:  436| [45] [「い、いや、そうじゃなくて……」]
 28:  441| [45] [洵は辺りを見回した。]
 29:  446| [45] [視線を拘束衣ではなく、その周囲に巡らせている。]
 30:  454| [47] [渡瀬]
 31:  457| [45] [「どうした、守部？」]
 32:  483| [47] [洵]
 33:  486| [45] [「……うぅん、なんでもない。それより早く爆弾を！」]
 34:  512| [47] [宇喜多]
 35:  515| [45] [「うむ！」]
 36:  520| [45] [渡瀬たちは、部屋の中央に仕掛けられた爆弾に駆け寄った。]
 37:  607| [47] [サリュ]
 38:  610| [45] [「これが例の、テトリル爆弾？」]
 39:  618| [47] [渡瀬]
 40:  621| [45] [「そうだ。他の爆弾より、起爆装置も凝っている」]
 41:  629| [47] [渡瀬]
 42:  632| [45] [「傾斜センサーと光センサーがついた、解体困難な代物さ」]
 43:  658| [47] [宇喜多]
 44:  661| [45] [「全く、テロ組織らしいチョイスだな……」]
 45:  696| [47] [洵]
 46:  699| [45] [「でもデジタルプロテクトを解除すれば、なんとかなりそうだね」]
 47:  725| [47] [サリュ]
 48:  728| [45] [「わかった。まずプロテクトを解く。アリスを接続するので、液体窒素を」]
 49:  736| [47] [サリュ]
 50:  739| [45] [「センサー系が死なないと何もできないから」]
 51:  747| [47] [渡瀬]
 52:  750| [45] [「おう」]
 53:  755| [45] [渡瀬はそう答え、液体窒素の缶を懐から出した。]
 54:  760| [45] [そしてそれを、爆弾にかけようとした時――]
 55:  832| [47] [渡瀬]
 56:  833| [45] [（……！？）]
 57:  838| [45] [渡瀬は、ある事に気付いた。]
 58:  870| [47] [洵]
 59:  873| [45] [「どうしたの、隊長！？　早くしないと、爆破時間が……」]
 60:  881| [47] [渡瀬]
 61:  884| [45] [「い、いや、その爆破時間の事なんだが――」]
 62: 1025| [45] [渡瀬の言葉に、その場にいる全員がタイマーを見た。]
 63: 1031| [45] [デジタルのタイマーが、爆破までの残り時刻を表示している。]
 64: 1077| [45] [『００：３９：１６』]
 65: 1123| [45] [『００：３９：１５』]
 66: 1169| [45] [『００：３９：１４』……とカウントダウンしている。]
 67: 1229| [45] [腕時計を見ると、時刻は『１７：３７：４７』。]
 68: 1234| [45] [その時、渡瀬は気付いた。]
 69: 1239| [45] [いや――思い出したのだ。]
 70: 1247| [47] [渡瀬]
 71: 1250| [45] [「お、おい……！」]
 72: 1258| [47] [渡瀬]
 73: 1261| [45] [「この、爆弾の、爆破時刻……！」]
 74: 1269| [47] [渡瀬]
 75: 1272| [45] [「『１８：１７』にセットされてるよな！？」]
 76: 1298| [47] [洵]
 77: 1301| [45] [「そ、それが……！？」]
 78: 1309| [47] [渡瀬]
 79: 1312| [45] [「おかしいんだよ！」]
 80: 1320| [47] [渡瀬]
