  0:   65| [55] [√After Chapter6]
  1:   76| [47] [渡瀬]
  2:   79| [45] [「！！」]
  3:   84| [45] [その瞬間、暴風のようなエネルギーを感じた。]
  4:   89| [45] [見えない力が凄まじい勢いで、渡瀬の体と頭を突き抜けていく。]
  5:   94| [45] [それでも渡瀬は両足を踏ん張り、目を見開くと――]
  6:   99| [45] [ゲートの向こうの光景が、見えてきた。]
  7:  160| [47] [渡瀬]
  8:  163| [45] [「…………！？」]
  9:  168| [45] [そしてその光景を見て、渡瀬は息を呑んだ。]
 10:  173| [45] [開かれた扉の向こうは――機械の駆動音が微かに響く、巨大なホールだった。]
 11:  181| [47] [渡瀬]
 12:  184| [45] [「な……なんだここは！？」]
 13:  189| [45] [この場所にはメルトダウンを起こした原子炉があるはずだ。]
 14:  194| [45] [セキュリティシステムを暴走させる要因になった、火災が起きているはずだった。]
 15:  199| [45] [なのに空気が、ひんやりと澄んでいる。]
 16:  239| [47] [渡瀬]
 17:  242| [45] [「……ど……どういう事なんだ」]
 18:  250| [47] [渡瀬]
 19:  253| [45] [「炎上する原子炉ってのは、どこにあるんだ！？」]
 20:  258| [45] [渡瀬はホースを放り出し、辺りを見回した。]
 21:  263| [45] [Ｎエリアの中央に透明な円柱が、そしてその円周に塔のような装置が６機建っている。]
 22:  268| [45] [各装置は天井付近でそれぞれ連結され、六角形を描いていた。]
 23:  276| [47] [渡瀬]
 24:  279| [45] [「……これは……この機械は！？」]
 25:  328| [45] [渡瀬はふらりと、その装置に歩み寄った。]
 26:  333| [45] [原子炉というものがどういう形をしているのか、渡瀬にはよくわからない。]
 27:  338| [45] [だが――ここにあるものは、原子炉とは何か違う気がした。]
 28:  384| [47] [渡瀬]
 29:  387| [45] [「ちょ、ちょっと待て……」]
 30:  395| [47] [渡瀬]
 31:  398| [45] [「そう言えば、さっき先生が見せてくれた文書には……！？」]
 32:  403| [45] [さきほど見た文書の内容を、渡瀬は必死で思い出す。]
 33:  408| [47] [渡瀬]
 34:  409| [45] [（並んでいた単語は、確か――）]
 35:  414| [45] [『ケースＮ』『メルトダウン』『脳機能障害』『被験体Ｎ』『ＷＸ粒子』『粒子増幅器』『ＷＸ粒子の蔓延』。]
 36:  422| [47] [渡瀬]
 37:  425| [45] [「おかしい……！！」]
 38:  430| [45] [あの時感じた強烈な違和感。その正体にようやく気づいた。]
 39:  435| [45] [『ケースＮ』『メルトダウン』という単語は出てくるのに、あるべき単語がない。]
 40:  440| [45] [『原子炉』『放射線』『放射性物質』『被曝』と言った単語が、一切出てこない。]
 41:  445| [45] [その代わりにあるのは、『ＷＸ粒子』『粒子増幅器』という意味不明の単語。]
 42:  450| [45] [明らかにおかしい。説明がつかない。]
 43:  455| [45] [だが――その答えがここにある気がした。]
 44:  463| [47] [渡瀬]
 45:  466| [45] [「……火災が起きてないってだけじゃない……」]
 46:  474| [47] [渡瀬]
 47:  477| [45] [「もしかして、ここには……」]
 48:  485| [47] [渡瀬]
 49:  488| [45] [「原子炉自体、存在しないんじゃないのか！？」]
 50:  493| [45] [渡瀬は愕然として叫んだ。]
 51:  501| [47] [渡瀬]
 52:  504| [45] [「ど、どういう事だ！？　オレたちは騙されていたのか！？」]
 53:  512| [47] [渡瀬]
 54:  515| [45] [「誰に、なんの目的で！？」]
 55:  520| [45] [混乱が疑問を生む。いつかも同じ言葉を叫んだ気がした。]
 56:  525| [47] [渡瀬]
 57:  526| [45] [（司令長が嘘をついていたってのか！？）]
 58:  531| [47] [渡瀬]
 59:  532| [45] [（だが司令長は、何のためにこんな嘘を！？）]
 60:  537| [47] [渡瀬]
 61:  538| [45] [（いや、疑うべきはラボ側の人間か……！）]
 62:  543| [47] [渡瀬]
 63:  544| [45] [（ということは、宇喜多のおっさんも……！？）]
