  0:   66| [55] [√After Chapter6]
  1:   73| [47] [渡瀬]
  2:   76| [45] [「……！」]
  3:   81| [45] [風見が辛そうに言う。そしてそれも正論だ。]
  4:   86| [45] [だが、渡瀬は諦め切れなかった。]
  5:   91| [47] [渡瀬]
  6:   92| [45] [（……オレと守部は、バディなんだ……）]
  7:   97| [47] [渡瀬]
  8:   98| [45] [（あれだけ疑われても、信頼を裏切ってしまっても……）]
  9:  103| [47] [渡瀬]
 10:  104| [45] [（あいつから逃げるなんて、そんな事があっちゃいけない！）]
 11:  109| [45] [渡瀬は意を決し、風見に言う。]
 12:  117| [47] [渡瀬]
 13:  120| [45] [「橘……子供たちを頼む」]
 14:  146| [47] [風見]
 15:  149| [45] [「ッ！？　どうするおつもりで！？」]
 16:  157| [47] [渡瀬]
 17:  160| [45] [「一か八か、説得してみる！　お前は絶対に来るなよ！」]
 18:  165| [45] [渡瀬は風見に、夏彦の体を預け――]
 19:  170| [45] [通路の陰から飛び出した。]
 20:  254| [47] [渡瀬]
 21:  257| [45] [「守部！」]
 22:  265| [47] [洵]
 23:  268| [45] [「ッ！！」]
 24:  274| [45] [洵がびくっと身を震わせた。]
 25:  279| [45] [エンジンカッターを握り締め、渡瀬を見据える。]
 26:  328| [47] [洵]
 27:  331| [45] [「……隊長」]
 28:  339| [47] [渡瀬]
 29:  342| [45] [「守部、そんなもの何に使うつもりだ？」]
 30:  350| [47] [洵]
 31:  353| [45] [「何って……？」]
 32:  361| [47] [洵]
 33:  364| [45] [「隊長、あたしにそれを聞くの……？」]
 34:  372| [47] [渡瀬]
 35:  375| [45] [「……！」]
 36:  383| [47] [渡瀬]
 37:  386| [45] [「守部……あの研究室の扉を破壊したのは、お前か？」]
 38:  391| [47] [洵]
 39:  392| [45] [「…………」]
 40:  397| [45] [沈黙が雄弁に、質問を肯定している。]
 41:  402| [45] [渡瀬は自分の顔に、悲痛な表情が浮かぶのを感じた。]
 42:  407| [47] [渡瀬]
 43:  408| [45] [（……畜生）]
 44:  413| [45] [破壊の道具を持ち、呪詛を呟きながら徘徊する洵――それが渡瀬の知っている彼女と、同一人物だとは思えなかった。]
 45:  418| [45] [小さな体で、いつも一生懸命に駆け回っていた。]
 46:  423| [45] [己の身も顧みず、渡瀬と共に汚染区域に飛び込んだ。]
 47:  428| [45] [凪沙の死に胸を痛め、自らも背に傷を負い、それでも人の命を救うため、この仕事を選んだ彼女――]
 48:  433| [47] [渡瀬]
 49:  434| [45] [（なのに、どうして……！）]
 50:  442| [47] [渡瀬]
 51:  445| [45] [「どうしてお前が……そんなもの持たなきゃいけないんだ！」]
 52:  450| [45] [渡瀬の叫びに、洵が寂しげに笑う。]
 53:  458| [47] [洵]
 54:  461| [45] [「……隊長、あたしね、気付いちゃったんだよ」]
 55:  469| [47] [洵]
 56:  472| [45] [「この狂った現場じゃ、普通のやり方じゃ皆を護れないって」]
 57:  480| [47] [洵]
 58:  483| [45] [「だから、あたしは……！」]
 59:  491| [47] [渡瀬]
 60:  494| [45] [「よせ！　そんなのは間違ってる！」]
 61:  499| [45] [渡瀬は洵に歩み寄った。]
 62:  504| [45] [洵が表情を強張らせる。]
 63:  558| [47] [洵]
 64:  561| [45] [「隊長！　来ないで！」]
 65:  569| [47] [洵]
 66:  572| [45] [「あたしは隊長も疑ってんだ！　それ以上近づいたら、あたしは自分を抑えられない！」]
 67:  590| [47] [渡瀬]
 68:  593| [45] [「うるせぇ！　殺れるもんなら殺ってみろ！」]
 69:  598| [45] [洵の目に覚悟の色が浮かぶ。彼女までの距離はあと５ｍ。]
 70:  603| [45] [渡瀬はさらに歩みを進める。背後で風見の声が聞こえた。]
 71:  611| [47] [風見]
 72:  614| [45] [「隊長危険です！　下がってッ！！」]
 73:  629| [45] [洵の目の覚悟が揺れる。距離はあと３ｍ。]
 74:  634| [45] [そしてエンジンカッターの刃の間合いに、渡瀬が入った瞬間――]
 75:  639| [45] [渡瀬は洵に飛び掛った。]
 76:  700| [47] [洵]
 77:  703| [45] [「――！！」]
 78:  819| [45] [洵が息を呑む。]
 79:  824| [45] [渡瀬は洵を抱きしめていた。]
 80:  832| [47] [洵]
 81:  835| [45] [「え……え？」]
 82:  843| [47] [渡瀬]
 83:  846| [45] [「どうした、殺らないのか……？」]
 84:  854| [47] [渡瀬]
 85:  857| [45] [「オレはお前に殺されるなら、本望だぞ」]
 86:  865| [47] [洵]
 87:  868| [45] [「……！」]
 88:  873| [45] [洵の体が強張った。]
 89:  923| [47] [洵]
 90:  926| [45] [「本気で言ってるの……？」]
 91:  934| [47] [渡瀬]
 92:  937| [45] [「あぁ、半分はな。だが――」]
 93:  945| [47] [渡瀬]
 94:  948| [45] [「お前がそんな事できる女じゃないと、信じているんだ」]
 95:  956| [47] [洵]
 96:  959| [45] [「信じてる？　何を根拠に？」]
 97:  967| [47] [洵]
 98:  970| [45] [「隊長があたしの何を知ってるのさ」]
 99:  978| [47] [渡瀬]
100:  981| [45] [「知ってるさ。お前はオレのバディだ。背中を預けた相棒だ」]
101:  989| [47] [渡瀬]
102:  992| [45] [「お前がオレを信じてくれなくても、オレはお前を信じる。それは変わらない」]
103:  997| [45] [そう告げた時――洵が静かに息をついた。]
104: 1045| [47] [洵]
105: 1048| [45] [「そうか……そうだったね」]
106: 1056| [47] [洵]
107: 1059| [45] [「どれだけ怪しいところがあっても、隊長はあたしのバディだもんね……」]
108: 1064| [45] [洵の声から、険しさが消える。]
109: 1069| [45] [渡瀬は慎重に、言葉を選びながら言う。]
110: 1077| [47] [渡瀬]
111: 1080| [45] [「……もし、今でもオレをそう思ってくれるなら……バカな真似は止めてくれ」]
112: 1088| [47] [渡瀬]
113: 1091| [45] [「お前はレスキュー隊員だろ。命を救うのが仕事だろ？」]
114: 1100| [47] [洵]
115: 1103| [45] [「うん……」]
116: 1111| [47] [洵]
117: 1114| [45] [「……だから、あたしは……」]
118: 1254| [47] [洵]
119: 1257| [45] [「隊長の言う事は、聞けないんだ！」]
120: 1265| [47] [渡瀬]
121: 1268| [45] [「！！」]
122: 1273| [45] [渡瀬が目を見開いた瞬間、]
123: 1359| [45] [洵が渡瀬を突き飛ばした。]
124: 1367| [47] [渡瀬]
125: 1370| [45] [「ぐッ！！」]
126: 1375| [45] [渡瀬は不意を突かれ、床に尻餅をついた。]
127: 1380| [47] [渡瀬]
128: 1381| [45] [（まずい！　斬られる！？）]
129: 1386| [45] [渡瀬ははっとして立ち上がる。]
130: 1434| [45] [だが洵は次の攻撃をしてこなかった。]
131: 1439| [45] [少し下がって、渡瀬を見ている。]
132: 1501| [47] [洵]
133: 1504| [45] [「……隊長、レスキュー隊員の仕事は、命を救う事だって言ったよね」]
134: 1512| [47] [洵]
135: 1515| [45] [「だからこそ、やらなきゃならない事があるんだ」]
136: 1523| [47] [渡瀬]
137: 1526| [45] [「え……？」]
138: 1534| [47] [洵]
139: 1537| [45] [「……わからなくていいよ」]
140: 1563| [47] [洵]
