  0:   73| [55] [√Before Chapter3]
  1:   87| [45] [――そして入店から３０分後……。]
  2:  174| [47] [ましろ]
  3:  177| [45] [「ねぇねぇ、こっちはどうかな？」]
  4:  248| [47] [サリュ]
  5:  251| [45] [「わ、わからない」]
  6:  322| [47] [ましろ]
  7:  325| [45] [「キャー！　これも可愛い！」]
  8:  571| [45] [そこにはましろに、着せ替え人形のように扱われているサリュの姿があった。]
  9:  576| [45] [盛り上がるましろと、戸惑うサリュ。]
 10:  581| [45] [その様子を少し離れた所で、夏彦は見ていた。]
 11:  590| [47] [ましろ]
 12:  593| [45] [「夏彦！　見てこれ、サリュってば超可愛いでしょ？」]
 13:  601| [47] [夏彦]
 14:  604| [45] [「む……」]
 15:  792| [45] [そう言われるまでもなく、確かに可愛い。]
 16:  797| [45] [普段と違うサリュの姿に、夏彦は思わず目を奪われた。]
 17:  802| [47] [夏彦]
 18:  803| [45] [（何を考えてるかわからないし、はっきりいって不気味な娘だけれど、顔はまぁ整ってるもんな……）]
 19:  808| [45] [そこに趣味のいい服が揃えば、まさに人形のようだ。]
 20:  853| [45] [だが当のサリュは、極めて居心地悪そうに呟く。]
 21:  864| [47] [夏彦]
 22:  867| [45] [「……まぁ、そこそこな」]
 23:  904| [47] [ましろ]
 24:  907| [45] [「なにそれ、えっらそーに」]
 25:  912| [45] [適当な答えを返すと、ましろは呆れたように言った。]
 26:  917| [45] [当のサリュは、居心地悪そうに呟く。]
 27:  925| [47] [サリュ]
 28:  928| [45] [「……あの、ましろ」]
 29:  965| [47] [ましろ]
 30:  968| [45] [「んー？」]
 31:  976| [47] [サリュ]
 32:  979| [45] [「これで１０着目だけど、結局どれにすればいいの」]
 33: 1018| [47] [ましろ]
 34: 1021| [45] [「どうしようかなぁ、全部買いたいんだけど……」]
 35: 1029| [47] [夏彦]
 36: 1032| [45] [「こらましろ、そんなわけにいくか」]
 37: 1115| [47] [ましろ]
 38: 1118| [45] [「だよね。サリュ的には、どれが一番良かった？」]
 39: 1126| [47] [サリュ]
 40: 1129| [45] [「……はかりかねる」]
 41: 1137| [47] [ましろ]
 42: 1140| [45] [「それじゃ夏彦的には？」]
 43: 1148| [47] [夏彦]
 44: 1151| [45] [「え？　えーっと、そうだな……」]
 45: 1156| [45] [夏彦も服装には疎い方だが、それでも一応考えて答えた。]
 46: 1173| [47] [夏彦]
 47: 1176| [45] [「うん、その服が一番いいんじゃないかな？」]
 48: 1213| [47] [ましろ]
 49: 1216| [45] [「やっぱそう？」]
 50: 1224| [47] [夏彦]
 51: 1227| [45] [「あぁ、いいセンスだよましろ」]
 52: 1232| [45] [小柄なサリュに合わせたと思われる、やや幼い印象のコーディネート。]
 53: 1237| [45] [年齢相応とも言えるその服は、サリュの雰囲気にピッタリと合っていた。]
 54: 1245| [47] [ましろ]
 55: 1248| [45] [「じゃあこの服にしよう！」]
 56: 1260| [47] [夏彦]
 57: 1263| [45] [「……サリュにはそれが一番似合ってるな」]
 58: 1271| [47] [サリュ]
 59: 1274| [45] [「え……そうなの？」]
 60: 1282| [47] [夏彦]
 61: 1285| [45] [「あぁ。まぁそのなんだ、何を着ても似合いそうな気もするけど……」]
 62: 1293| [47] [ましろ]
 63: 1296| [45] [「確かにそうなんだけどね～」]
 64: 1304| [47] [サリュ]
 65: 1307| [45] [「私はそういうの、わからないけど……」]
 66: 1312| [45] [サリュは少し考えた後、ぽつりと言った。]
 67: 1320| [47] [サリュ]
 68: 1323| [45] [「じゃあ、これにしてもらう」]
 69: 1334| [47] [夏彦]
 70: 1337| [45] [「というか、ぼくにはあまり女の子の服はわからないからな……」]
 71: 1345| [47] [夏彦]
 72: 1348| [45] [「２人が選ぶのが、やっぱいいんじゃないかな？」]
 73: 1356| [47] [ましろ]
 74: 1359| [45] [「う～、張り合いないな……」]
 75: 1367| [47] [サリュ]
 76: 1370| [45] [「ましろ、私はこれで良い」]
 77: 1378| [47] [サリュ]
 78: 1381| [45] [「サイズも合ってるし、何より動きやすい」]
 79: 1389| [47] [ましろ]
 80: 1392| [45] [「そう？　じゃあそれにしようか」]
 81: 1397| [45] [ましろは非常に嬉しそうだが、サリュはため息混じりに言う。]
 82: 1405| [47] [サリュ]
 83: 1408| [45] [「……疲れた」]
 84: 1445| [47] [ましろ]
 85: 1448| [45] [「でもその割には嬉しそうだね？」]
 86: 1519| [47] [サリュ]
 87: 1522| [45] [「そ、そんなことはない」]
 88: 1530| [47] [ましろ]
 89: 1533| [45] [「そうかな～？　顔赤いよ」]
 90: 1538| [47] [サリュ]
 91: 1539| [45] [「……」]
 92: 1544| [45] [サリュは何も言わなかったが――]
 93: 1714| [47] [夏彦]
 94: 1715| [45] [（……あ）]
 95: 1720| [45] [その時、夏彦は珍しいものを見た。]
 96: 1725| [45] [サリュの頬に、微笑が浮かんでいたのだ。]
 97: 1730| [45] [可愛い服を着て、微笑んでいれば、全く邪気のない女の子に見える。]
 98: 1735| [47] [夏彦]
 99: 1736| [45] [（なんだよ、意外な反応しちゃって……）]
100: 1741| [45] [いずれにせよましろの好意は、無駄にはならなかったようだ。]
101: 1746| [45] [夏彦もなんだかほっとしつつ、かすかな笑みを浮かべた。]
102: 1832| [45] [――そして会計を済ました後、夏彦たちは店を出た。]
