  0:   84| [55] [√After Chapter1]
  1:   99| [45] [――第３エリア内周棟地下２階――]
  2:  104| [45] [そこは今までのフロアとは、かなり様相が違っていた。]
  3:  109| [45] [壁はコンクリートの打ちっぱなしで、天井には鉄骨やケーブルがむき出しになっている。]
  4:  114| [45] [渡瀬がプロキオンを確認すると、ディスプレイには『１３８１ｍＳｖ』と表示されていた。]
  5:  122| [47] [渡瀬]
  6:  125| [45] [「よし、ここも安全みたいだな」]
  7:  187| [47] [恵那]
  8:  190| [45] [「『安全』ね……本来なら異常な線量なんでしょうけど」]
  9:  217| [47] [洵]
 10:  220| [45] [「ＡＤがある限りは大丈夫って事だよ。それにこのエリアは幸い、火の気もなさそうだし――」]
 11:  225| [45] [だが洵がそう呟いた時、]
 12:  233| [47] [？？]
 13:  236| [45] [「――この映像は……！？　なんで彼らが……」]
 14:  274| [45] [どこからともなく、そんな声が聞こえて来た。]
 15:  354| [47] [風見]
 16:  357| [45] [「人がいるみたいですね！」]
 17:  365| [47] [渡瀬]
 18:  368| [45] [「あぁ！」]
 19:  451| [45] [声は正面の部屋から聞こえた気がした。]
 20:  456| [45] [そこには『監視ルーム』との表示がある。]
 21:  464| [47] [渡瀬]
 22:  467| [45] [「おーい！　ここにいるのか！？」]
 23:  472| [45] [渡瀬が思わず叫ぶと、驚きの声が返ってきた。]
 24:  480| [47] [？？]
 25:  483| [45] [「なっ！？」]
 26:  491| [47] [？？]
 27:  494| [45] [「その声は――『隊長さん』か！？」]
 28:  502| [47] [渡瀬]
 29:  505| [45] [「なに！？　あ、あんたオレを知ってるのか！？」]
 30:  513| [47] [？？]
 31:  516| [45] [「し、知ってるも何も……」]
 32:  521| [45] [扉の向こうの誰かが言う。だが渡瀬は声の主を知らなかった。]
 33:  526| [47] [渡瀬]
 34:  527| [45] [（誰だ……！？）]
 35:  532| [45] [恐る恐る渡瀬は、その扉を開けた。]
 36:  581| [45] [扉の向こうにいたのは、白衣姿の男だった。]
 37:  644| [47] [研究員]
 38:  647| [45] [「隊長さん……戻ってきたのか」]
 39:  652| [45] [男がそう言った時、風見と洵が同時に目を見開いた。]
 40:  679| [47] [風見]
 41:  682| [45] [「え……宇喜多さん！？」]
 42:  708| [47] [洵]
 43:  711| [45] [「なんでおじさんがここにいるの！？」]
 44:  737| [47] [宇喜多]
 45:  740| [45] [「き、君たちも一緒に……？」]
 46:  745| [45] [宇喜多と呼ばれた男が、戸惑うように言う。]
 47:  753| [47] [渡瀬]
 48:  756| [45] [「ちょ、ちょっと待ってくれ……お前らも、この人と知り合いなのか？」]
 49:  782| [47] [風見]
 50:  785| [45] [「えぇ。先週この方が自動車事故に遭遇したところを、我々が救助したんです」]
 51:  811| [47] [洵]
 52:  814| [45] [「まさかおじさん、２週続けて、事故とか災害に遭遇してたってわけ？」]
 53:  840| [47] [宇喜多]
 54:  843| [45] [「あ、ああ……僕もこんな事態になるなんて、夢にも思っていなかったがね」]
 55:  920| [45] [男はそう言って、苦々しい表情を浮かべた。]
 56:  925| [47] [渡瀬]
 57:  926| [45] [（経緯はよくわからないが――そりゃ苦々しい気持ちにもなるだろうな、そんな災難が連続すれば）]
 58:  931| [45] [そして風見たちが救助した相手ならば、自分と顔見知りなのもわかる。]
 59:  992| [47] [渡瀬]
 60:  995| [45] [「なるほどな……ところであんた、避難に遅れちまったのか？」]
 61: 1021| [47] [宇喜多]
 62: 1024| [45] [「なっ……何をふざけたことを言ってるんだね！？」]
 63: 1032| [47] [宇喜多]
 64: 1035| [45] [「僕をこのエリアに閉じ込めたのは、君じゃないか！」]
 65: 1043| [47] [渡瀬]
 66: 1046| [45] [「え、え……？」]
 67: 1051| [45] [男の突然の剣幕に、渡瀬はわけもわからず立ち尽くした。]
 68: 1059| [47] [渡瀬]
 69: 1062| [45] [「ちょっ、ちょっと待ってくれ。詳しい事情を教えてくれないか？」]
 70: 1088| [47] [宇喜多]
 71: 1091| [45] [「君が一番よく知ってるんじゃないのかね！？」]
 72: 1099| [47] [渡瀬]
 73: 1102| [45] [「それが、その……」]
 74: 1110| [47] [渡瀬]
 75: 1113| [45] [「実は少し前に、頭を強く打ったらしく……記憶が混濁してるんだ……」]
 76: 1139| [47] [宇喜多]
 77: 1142| [45] [「記憶が混濁してる……だと！？」]
