  0:   46| [55] [√After Chapter3]
  1:   60| [45] [――そうして渡瀬を先頭に、６人は第５エリアに向かった。]
  2:   66| [45] [地下２階のセキュリティゲートは、カードスロットが焼失していたので、地下１階に戻り――]
  3:   71| [45] [そして今まで閉ざされていた扉を開けた。]
  4:  152| [45] [その扉が開くなり、渡瀬はプロキオンを見た。]
  5:  253| [47] [渡瀬]
  6:  256| [45] [「頼むぞ……！」]
  7:  261| [45] [汚染区域だったら、せっかく開いた道が閉ざされてしまう。]
  8:  266| [45] [だが――数値は『３４５１ｍＳｖ』と、安全基準値以内だった。]
  9:  290| [47] [渡瀬]
 10:  293| [45] [「よし、いける！　みんな急ごう！」]
 11:  357| [47] [恵那]
 12:  360| [45] [「そうね！　監視カメラの映像でも、天川くんたちはこっち方面に逃げてたし！」]
 13:  365| [45] [要救助者の名を聞き、黙りこくっていた風見の眉が、ぴくりと動いた。]
 14:  392| [47] [風見]
 15:  395| [45] [「確かに、この先に要救助者がいる可能性は高いですね……」]
 16:  423| [47] [洵]
 17:  426| [45] [「だね。もう火に悩まされる心配もないし、ここからは要救助者とＡＤの事を第一に考えよう」]
 18:  431| [45] [洵もかすかに明るい声で言う。]
 19:  436| [45] [まだショックは残っているようだが、少しずついつもの２人に戻ってきているようだ。]
 20:  441| [47] [渡瀬]
 21:  442| [45] [（よかった……）]
 22:  447| [45] [渡瀬はかすかに微笑んで、連絡通路を歩き出し――]
 23:  522| [45] [そして第５エリアに、足を踏み入れた。]
 24:  571| [45] [――第５エリア外周棟・地下１階――]
 25:  577| [45] [そこは壁も天井も白で統一された、明るく清潔なフロアだった。]
 26:  585| [47] [渡瀬]
 27:  588| [45] [「ここはまた、今までとずいぶん雰囲気が違うな……」]
 28:  650| [47] [恵那]
 29:  653| [45] [「なんか、病院みたいな場所ね？」]
 30:  658| [45] [確かに清潔過ぎて、薄ら寒くなるようなこの雰囲気は、病院とよく似ている。]
 31:  707| [47] [渡瀬]
 32:  710| [45] [「おっさん、このエリアはなんだ？」]
 33:  718| [47] [宇喜多]
 34:  721| [45] [「ここは『シニアフェロー』――上級研究員たちの実験棟さ」]
 35:  747| [47] [宇喜多]
 36:  750| [45] [「僕ら『ジュニアフェロー』、つまり通常研究員が出入りする実験室より、遥かに高度な設備が整っている区画だ」]
 37:  838| [47] [洵]
 38:  841| [45] [「部屋数も多いし、みんなで手分けしたほうが良さそうだね」]
 39:  849| [47] [風見]
 40:  852| [45] [「ではチーム分けは？」]
 41:  860| [47] [渡瀬]
 42:  863| [45] [「第４エリアを捜索した時とほぼ同じでいいか？」]
 43:  871| [47] [渡瀬]
 44:  874| [45] [「オレと守部と先生。そして橘とおっさんとユウリで……」]
 45:  900| [47] [風見]
 46:  903| [45] [「えぇ、それで結構です」]
