  0:   20| [55] [√After Chapter3]
  1:   28| [45] [階段室からロープを伝い、地下２階へ――]
  2:   78| [45] [そしてファクトリーに戻ると、すぐに皆が飛んで来た。]
  3:  158| [47] [洵]
  4:  161| [45] [「隊長！　何かあったの！？」]
  5:  169| [47] [恵那]
  6:  172| [45] [「なんかどすんって音が鳴ったけど……」]
  7:  180| [47] [渡瀬]
  8:  183| [45] [「いや、大したことないさ。連絡通路が崩れただけだ」]
  9:  211| [47] [風見]
 10:  214| [45] [「それより皆さん、要救助者等は見つかりましたか？」]
 11:  240| [47] [洵]
 12:  243| [45] [「それが……いないんだよ」]
 13:  321| [47] [風見]
 14:  324| [45] [「隊長！　何かあったのですか！？」]
 15:  332| [47] [恵那]
 16:  335| [45] [「なんかどすんって音が鳴ったけど……」]
 17:  343| [47] [渡瀬]
 18:  346| [45] [「いや、大したことないさ。連絡通路が崩れただけだ」]
 19:  374| [47] [洵]
 20:  377| [45] [「それよりみんな、要救助者とかいた？」]
 21:  403| [47] [恵那]
 22:  406| [45] [「それが……いないのよ」]
 23:  484| [47] [風見]
 24:  487| [45] [「隊長！　何かあったのですか？」]
 25:  495| [47] [洵]
 26:  498| [45] [「なんかどすんって音が鳴ったけど！」]
 27:  506| [47] [渡瀬]
 28:  509| [45] [「いや、大したことないさ。連絡通路が崩れただけだ」]
 29:  537| [47] [恵那]
 30:  540| [45] [「それより皆さん、あの子たちは見つかった？」]
 31:  566| [47] [洵]
 32:  569| [45] [「それが……いないんだよ」]
 33:  688| [47] [宇喜多]
 34:  691| [45] [「隅々まで捜索したのだがね、要救助者の姿はどこにもない」]
 35:  699| [47] [ユウリ]
 36:  702| [45] [「あの、内周棟にもいなかったんですか……？」]
 37:  710| [47] [渡瀬]
 38:  713| [45] [「あぁ、こっちでも誰も見つからなかった」]
 39:  718| [45] [渡瀬たちは、すでにラボ内の全エリアの捜索をすでに終えてしまっている。]
 40:  723| [45] [だが、要救助者はどこにもいない。死体すらも見つからない。]
 41:  731| [47] [渡瀬]
 42:  734| [45] [「じゃあ……いよいよ、間違いないな」]
 43:  762| [47] [風見]
 44:  765| [45] [「え？」]
 45:  773| [47] [渡瀬]
 46:  776| [45] [「あの子たちはすでに、搬出リフトから脱出したんだ！」]
 47:  805| [47] [風見]
 48:  808| [45] [「そう考えるのが自然ですね……！」]
 49:  813| [45] [渡瀬の言葉に、洵たちが訝しげな顔をする。]
 50:  839| [47] [洵]
 51:  842| [45] [「搬出リフト？　なにそれ？」]
 52:  868| [47] [風見]
 53:  871| [45] [「ファクトリーのどこかに、地上に脱出できるリフトがあるらしいのです」]
 54:  879| [47] [渡瀬]
 55:  882| [45] [「ほら、これ見てくれ！」]
 56:  887| [45] [渡瀬はそう言って、さきほど入手した防災マニュアルを皆に見せた。]
 57:  913| [47] [宇喜多]
 58:  916| [45] [「そうか……こんな手があったのか！」]
 59:  942| [47] [恵那]
 60:  945| [45] [「確かに、これなら行けそうね……！」]
 61:  953| [47] [渡瀬]
 62:  956| [45] [「だろ？　なぁみんな、ファクトリーの中に、それっぽいリフトはなかったか？」]
 63:  982| [47] [洵]
 64:  985| [45] [「見つからなかったけど……もしかしたら、あれかも！」]
 65: 1070| [45] [洵が振り返り、ファクトリーの隅を見る。]
 66: 1075| [45] [その視線の先――ファクトリー最奥の壁際に、なぜかセキュリティゲートがあった。]
 67: 1088| [47] [渡瀬]
 68: 1091| [45] [「……なんであんなところに、セキュリティゲートが？」]
 69: 1117| [47] [洵]
 70: 1120| [45] [「不自然なところにあったから、あたしらも気にはなってたんだけどさ……」]
 71: 1128| [47] [洵]
 72: 1131| [45] [「セキュリティスロットが完全に焼失してて、中に入れなかったんだ」]
 73: 1158| [47] [恵那]
 74: 1161| [45] [「でも、ファクトリー内で未捜索の場所はあのゲートの向こうだけ」]
 75: 1187| [47] [恵那]
 76: 1190| [45] [「搬出リフトってのがあるとしたら、あの向こうにある事は間違いないわ！」]
 77: 1217| [47] [洵]
 78: 1220| [45] [「あ、そうか！　そう考えるのが自然だよね！」]
 79: 1225| [45] [渡瀬の言葉に、風見たちが訝しげな顔をする。]
 80: 1251| [47] [風見]
 81: 1254| [45] [「搬出リフト？　なんですかそれは？」]
 82: 1280| [47] [洵]
 83: 1283| [45] [「ファクトリーのどこかに、地上に脱出できるリフトがあるらしいんだよ！」]
 84: 1291| [47] [渡瀬]
 85: 1294| [45] [「ほら、これ見てくれ！」]
 86: 1299| [45] [渡瀬はそう言って、さきほど入手した防災マニュアルを皆に見せた。]
 87: 1325| [47] [宇喜多]
 88: 1328| [45] [「そうか……こんな手があったのか！」]
 89: 1354| [47] [風見]
 90: 1357| [45] [「確かに、これならあるいは……！」]
 91: 1365| [47] [渡瀬]
 92: 1368| [45] [「だろ！？　なぁみんな、ファクトリーの中に、それっぽいリフトはなかったか？」]
 93: 1394| [47] [風見]
 94: 1397| [45] [「見つかりませんでしたが……もしかしたら、あれかもしれません」]
 95: 1482| [45] [風見が振り返り、ファクトリーの隅を見る。]
 96: 1487| [45] [その視線の先――ファクトリー最奥の壁際に、なぜかセキュリティゲートがあった。]
 97: 1500| [47] [渡瀬]
 98: 1503| [45] [「……なんであんなところに、セキュリティゲートが？」]
 99: 1529| [47] [風見]
100: 1532| [45] [「不自然なところにあったので、我々も気にはなっていたのですが……」]
101: 1540| [47] [風見]
102: 1543| [45] [「セキュリティスロットが完全に焼失し、中に入れず、捜索を諦めていたのです」]
103: 1570| [47] [恵那]
104: 1573| [45] [「でも、ファクトリー内で未捜索の場所はあのゲートの向こうだけ」]
105: 1599| [47] [恵那]
106: 1602| [45] [「搬出リフトってのがあるとしたら、あの向こうにある事は間違いないわ！」]
107: 1629| [47] [恵那]
108: 1632| [45] [「あ！　そ、そう考えるのが自然よね！」]
109: 1637| [45] [渡瀬の言葉に、洵たちが訝しげな顔をする。]
110: 1663| [47] [洵]
111: 1666| [45] [「搬出リフト？　なにそれ？」]
112: 1674| [47] [渡瀬]
113: 1677| [45] [「ファクトリーのどこかに、地上に脱出できるリフトがあるらしいんだよ！」]
114: 1685| [47] [渡瀬]
115: 1688| [45] [「ほら、これ見てくれ！」]
116: 1693| [45] [渡瀬はそう言って、さきほど入手した防災マニュアルを皆に見せた。]
117: 1719| [47] [宇喜多]
118: 1722| [45] [「そうか……こんな手があったのか！」]
119: 1748| [47] [風見]
120: 1751| [45] [「確かに、これならあるいは……！」]
121: 1759| [47] [渡瀬]
122: 1762| [45] [「だろ！？　なぁみんな、ファクトリーの中に、それっぽいリフトはなかったか？」]
123: 1788| [47] [洵]
124: 1791| [45] [「見つからなかったけど……もしかしたら、あれかも！」]
125: 1876| [45] [洵が振り返り、ファクトリーの隅を見る。]
126: 1881| [45] [その視線の先――ファクトリー最奥の壁際に、なぜかセキュリティゲートがあった。]
127: 1894| [47] [渡瀬]
128: 1897| [45] [「……なんであんなところに、セキュリティゲートが？」]
129: 1923| [47] [風見]
130: 1926| [45] [「不自然なところにあったので、我々も気にはなっていたのですが……」]
131: 1934| [47] [風見]
132: 1937| [45] [「セキュリティスロットが完全に焼失し、中に入れず、捜索を諦めていたのです」]
133: 1964| [47] [洵]
134: 1967| [45] [「でも、ファクトリー内で未捜索の場所はあのゲートの向こうだけ」]
135: 1993| [47] [洵]
136: 1996| [45] [「搬出リフトってのがあるとしたら、あの向こうにある事は間違いないよ！」]
137: 2042| [47] [渡瀬]
138: 2045| [45] [「……！」]
139: 2051| [45] [渡瀬たちの顔に、笑みが浮かぶ。]
140: 2056| [45] [ＡＤは残り６本しかない。だが外に脱出してしまえば、ＡＤなど必要なくなる。]
141: 2061| [45] [この苦難に満ちた道程も、ひとまず終了するのだ！]
142: 2069| [47] [渡瀬]
143: 2072| [45] [「よし！　どうにかしてあのゲートを開けよう！」]
144: 2134| [47] [恵那]
145: 2137| [45] [「例によってエアダクトから、向こう側に行く事はできないの？」]
146: 2164| [47] [風見]
147: 2167| [45] [「残念ながら天井が高すぎて、エアダクトに入る事はできません」]
148: 2175| [47] [渡瀬]
149: 2178| [45] [「じゃあゲートをエンジンカッターとかで壊す事は？」]
150: 2206| [47] [風見]
151: 2209| [45] [「すでに試してみました。簡易基地からカッターを取って来て」]
152: 2235| [47] [風見]
153: 2238| [45] [「しかし少々切れ目が入ったくらいで、とても開きそうにありません」]
154: 2265| [47] [洵]
155: 2268| [45] [「もう試してみたよ。簡易基地からカッター取って来てね」]
156: 2294| [47] [洵]
157: 2297| [45] [「でも、ちょっと切れ目が入ったくらいで、とても開きそうにない」]
