  0:   46| [55] [√After Chapter6]
  1:   54| [45] [――――――]
  2:   59| [45] [――――]
  3:   64| [45] [――]
  4:  169| [47] [自動放送]
  5:  170| [45] [「――……非常用電源が、送電限界に達しました」]
  6:  178| [45] [――それからどれくらい過ぎたのだろう。]
  7:  188| [47] [自動放送]
  8:  189| [45] [「以降、無停電システムに移行――……」]
  9:  194| [47] [渡瀬]
 10:  197| [45] [「――……う、ぐ……！」]
 11:  202| [45] [冷たい機械音声を聞き、渡瀬は眼を覚ました。]
 12:  256| [45] [起き上がって見回すと、辺りは闇に沈んでいた。]
 13:  264| [47] [渡瀬]
 14:  267| [45] [「……なんだ……？　停電か？」]
 15:  272| [45] [渡瀬は痛む頭を振り、腕時計に眼をやった。]
 16:  283| [45] [ほの光る液晶に映し出された時刻は、『１７：５０』。]
 17:  288| [45] [どうやら２時間半以上、渡瀬は気絶していたらしい。]
 18:  296| [47] [渡瀬]
 19:  299| [45] [「オレは……なぜ……？」]
 20:  304| [45] [後頭部を殴られ、気絶させれたところまでは覚えている。]
 21:  309| [45] [そして、その相手が洵であった事も。]
 22:  314| [45] [やがて膜が張ったような思考が、次第に鮮明さを取り戻し――]
 23:  441| [47] [洵]
 24:  444| [45] [「だから安心して……隊長の手を、汚させたりなんかしないからさ……」]
 25:  452| [47] [洵]
 26:  455| [45] [「辛いけど……」]
 27:  463| [47] [洵]
 28:  466| [45] [「宇喜多さんは、あたしがちゃんと殺すから……」]
 29:  534| [47] [渡瀬]
 30:  535| [45] [（そう……そして、あの後オレが聞いたのは……）]
 31:  637| [47] [渡瀬]
 32:  640| [45] [「あれは、エンジンカッターの……！」]
 33:  648| [47] [渡瀬]
 34:  651| [45] [「何であの時、そんな音が……？」]
 35:  659| [47] [渡瀬]
 36:  662| [45] [「まさか――！」]
 37:  670| [47] [渡瀬]
 38:  673| [45] [「守部のやつ、あんなものでおっさんを倒しに行ったのか！？」]
 39:  678| [45] [渡瀬はその事に気づき、愕然とした。]
 40:  683| [45] [その時、渡瀬の脇腹が痛む。]
 41:  688| [45] [見るとそこに、血がじっとりと滲んでいる。]
 42:  693| [45] [それは宇喜多に撃たれた傷だった。]
 43:  701| [47] [渡瀬]
 44:  704| [45] [「馬鹿野郎！　おっさんは拳銃を持っているんだぞ！」]
 45:  709| [45] [『拳銃』と『エンジンカッター』――。]
 46:  714| [45] [どう考えても、洵の方が圧倒的に不利だった。]
 47:  719| [45] [見ればすぐ側に、渡瀬が所持していた拳銃が転がっている。]
 48:  727| [47] [渡瀬]
 49:  730| [45] [「くそっ……」]
 50:  735| [45] [だがこれは弾切れだ。渡瀬にももう武器はない。]
 51:  740| [45] [殴られた頭は、まだぐらぐらと揺れている。]
 52:  745| [47] [渡瀬]
 53:  746| [45] [（だがこのまま放っておいたら、守部までおっさんに……！）]
 54:  751| [45] [もう仲間の死も、罪のない人間の死も見たくない。]
 55:  756| [45] [渡瀬は壁に手をついて立ち上がると――]
 56:  761| [45] [体を引きずるように、歩き出した。]
 57:  805| [45] [――やがてどこかの連絡通路に差しかかった時。]
 58:  810| [45] [前方に、何が横たわっているのが見えた。]
 59:  818| [47] [渡瀬]
 60:  821| [45] [「ん……？」]
 61:  826| [45] [渡瀬が目を凝らした時、鉄錆に似た臭いが鼻についた。]
 62:  831| [47] [渡瀬]
 63:  832| [45] [（……！）]
 64:  844| [45] [――血臭。]
 65:  849| [45] [周囲に漂っているそれに気付き、背筋を悪寒が走り抜ける。]
 66:  854| [47] [渡瀬]
 67:  855| [45] [（……まさか……！？）]
 68:  906| [45] [渡瀬は慎重に近づいた。]
 69:  911| [45] [そして近づくほどに、その何かの輪郭が見えてくる。]
 70:  916| [45] [通路に横たわっていたものは――]
 71:  921| [45] [レスキュー服に身を包んだ、小柄な１人の女だった。]
 72:  929| [47] [渡瀬]
 73:  932| [45] [「も、守部……？」]
 74:  937| [45] [ふらふらと歩み寄り、彼女を抱き起こす。]
 75: 1047| [45] [そのとき渡瀬の両腕が、ぬるりとした何かで濡れた。]
 76: 1055| [47] [渡瀬]
 77: 1058| [45] [「お……おい……？」]
 78: 1063| [45] [どうしようもなく震える声で、渡瀬は洵に呼びかけた。]
 79: 1068| [45] [だが反応は何もない。]
 80: 1073| [45] [すると渡瀬の脳裏に、洵との思い出が明滅し――]
 81: 1163| [47] [洵]
 82: 1166| [45] [「で、あたしが『守部　洵』消防士、２０歳！　今年入りたての新人隊員！」]
 83: 1192| [47] [洵]
 84: 1195| [45] [「異名は『シリウスの女特攻隊長』！　キャッチフレーズは『漢と書いて洵と読む』！　以後よろしく！」]
 85: 1272| [47] [洵]
 86: 1275| [45] [「あたしがあの網を外して、向こう側に行く！」]
 87: 1283| [47] [洵]
 88: 1286| [45] [「体のでかい隊長より、あたしの方が適役だよ！」]
 89: 1363| [47] [洵]
 90: 1366| [45] [「……よし、隊長。捜索するならあたしも行くよ」]
 91: 1392| [47] [洵]
 92: 1395| [45] [「なに言ってんの！　隊長１人で行くほうが危険じゃん！」]
 93: 1491| [47] [渡瀬]
 94: 1494| [45] [「――やめろ！　くそっ、縁起でもねえ！」]
 95: 1502| [47] [渡瀬]
 96: 1505| [45] [「守部が、死ぬわけねえんだよ！」]
 97: 1510| [45] [渡瀬はそう叫びながら、手探りで洵の状態を確認した。]
 98: 1515| [45] [生存の可能性を、何とか見つけ出すために。]
 99: 1520| [45] [だが洵の身体には、３つの穴が開いていた。]
100: 1525| [45] [１つは右肩に、１つは腹部に、そして最後の１つは胸の中央に――。]
101: 1530| [45] [血が、そこからあふれている。]
102: 1535| [45] [渡瀬の手袋は、すでに中まで濡れていた。]
103: 1582| [47] [渡瀬]
104: 1585| [45] [「なんだよこれ……？　じょ、冗談だろ……？」]
105: 1593| [47] [渡瀬]
106: 1596| [45] [「なあ、おい守部……？　もういい加減、返事をしたらどうなんだ……？」]
107: 1604| [47] [渡瀬]
108: 1607| [45] [「なあ、おいって……？」]
109: 1612| [45] [渡瀬は洵の身体を揺すった。]
110: 1617| [45] [だが洵は、決して返事をしなかった。]
111: 1663| [47] [渡瀬]
112: 1666| [45] [「くっ――……」]
113: 1671| [45] [おそらく洵は、あのあと宇喜多に戦いを挑み、そして敗れたのだろう。]
114: 1676| [45] [やはりエンジンカッターでは、拳銃には敵わなかったのだ。]
115: 1684| [47] [渡瀬]
116: 1687| [45] [「くそ……だからあの時……」]
117: 1695| [47] [渡瀬]
118: 1698| [45] [「――オレがあの時、ちゃんとおっさんを仕留めておけば良かったんだっ！」]
119: 1703| [45] [だが、今さら後悔してももう遅い。]
120: 1812| [45] [闇の中に、狂気に彩られた宇喜多の顔が甦る。]
121: 1859| [47] [渡瀬]
122: 1862| [45] [「……してやる」]
123: 1870| [47] [渡瀬]
124: 1873| [45] [「今度こそ、絶対に殺してやる……！」]
125: 1878| [45] [渡瀬は獣のように唸り、そして駆け出した。]
126: 1921| [45] [だが、当の宇喜多は――]
127: 1968| [47] [渡瀬]
128: 1971| [45] [「ッ！？」]
129: 2079| [45] [連絡通路を抜けるとすぐのその場所で、頭から血を流して死んでいた。]
130: 2087| [47] [渡瀬]
131: 2090| [45] [「な、に……！？」]
132: 2095| [45] [あまりに呆気ない結末に、渡瀬は言葉を失った。]
133: 2100| [45] [死体の傍に、血まみれの瓦礫が落ちていた。]
134: 2105| [45] [これで頭を殴られて死んだのだろう。]
135: 2153| [47] [渡瀬]
136: 2156| [45] [「え……え？」]
137: 2164| [47] [渡瀬]
138: 2167| [45] [「お、おっさんがここで死んでるって事は……！」]
139: 2172| [45] [これでもう、渡瀬以外に生きている人間は、風見と『鳥羽ましろ』だけという事になる。]
140: 2177| [47] [渡瀬]
